Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3263,9.063889,147.913147,-15.230532,173.560623,-264.485596,1449.325073,110.247444,-1.103879,-5.949282,-2.624678,-252.225098,1348.954224,100.04438
3264,9.066667,147.921509,-15.246132,173.542465,-264.481934,1449.334351,110.235588,-1.059954,-5.934958,-2.596677,-252.213242,1348.955811,100.065331
3265,9.069444,147.981476,-15.234599,173.547821,-264.478271,1449.335449,110.247314,-0.962311,-5.976237,-2.616163,-252.209152,1348.97168,100.063553
3266,9.072222,148.482529,-14.870959,173.341583,-264.556427,1449.192017,110.218819,-0.883301,-5.945852,-2.619185,-252.212021,1348.985962,100.048775
3267,9.075,148.067581,-15.239754,173.535095,-264.462921,1449.355225,110.240143,-0.789665,-5.96909,-2.607625,-252.203461,1349.002319,100.066048
3268,9.077778,148.526825,-14.793237,173.347076,-264.554047,1449.22229,110.223793,-0.76335,-5.970365,-2.626532,-252.207993,1349.024658,100.060707
3269,9.080556,148.56076,-14.788551,173.321198,-264.551514,1449.239258,110.224884,-0.693904,-5.992917,-2.543751,-252.195389,1349.046631,100.08036
3270,9.083333,148.578308,-14.719769,173.282562,-264.552887,1449.262695,110.232246,-0.669114,-6.008657,-2.54451,-252.202927,1349.068726,100.082359
3271,9.086111,148.533875,-14.722523,173.199249,-264.548065,1449.294067,110.224747,-0.639344,-6.017298,-2.533138,-252.191574,1349.092407,100.076912
3272,9.088889,148.550781,-14.684538,173.20607,-264.544128,1449.305054,110.228737,-0.383188,-5.91311,-2.494224,-252.215836,1349.164185,100.097847
3273,9.091667,148.482269,-14.669147,173.063309,-264.535889,1449.328735,110.21907,-0.386163,-5.922291,-2.453728,-252.220535,1349.175781,100.110672
3274,9.094444,148.870865,-14.701317,172.998718,-264.546783,1449.341675,110.259293,0.032643,-5.958733,-2.834727,-252.179443,1349.304443,100.160988
3275,9.097222,148.820206,-14.621309,173.050735,-264.553101,1449.37146,110.252716,-0.029812,-5.998252,-2.84105,-252.180542,1349.313232,100.165672
3276,9.1,148.793518,-14.585164,173.058289,-264.562378,1449.375732,110.249969,-0.517951,-5.992668,-2.409095,-252.210587,1349.201904,100.108086
3277,9.102778,148.750656,-14.575195,172.993378,-264.552185,1449.382568,110.244034,-0.099111,-6.033094,-2.770454,-252.179382,1349.32959,100.167282
3278,9.105556,148.691238,-14.506152,172.92746,-264.554443,1449.389526,110.238853,-0.631968,-5.979494,-2.401977,-252.206528,1349.200439,100.115715
3279,9.108333,148.689377,-14.478731,172.954117,-264.561615,1449.382568,110.257309,-0.614509,-5.991672,-2.363382,-252.198639,1349.178467,100.12249
3280,9.111111,148.34993,-14.443704,172.780106,-264.524414,1449.341309,110.241287,-0.729322,-5.991064,-2.388298,-252.209366,1349.172119,100.128075
3281,9.113889,148.307785,-14.465473,172.72728,-264.527313,1449.328369,110.23629,-0.792138,-5.965363,-2.393559,-252.207214,1349.158691,100.12281
3282,9.116667,148.327789,-14.298894,172.744263,-264.58313,1449.301025,110.215981,-0.889789,-5.968647,-2.474465,-252.215118,1349.14502,100.123123
3283,9.119444,148.343918,-14.307901,172.773712,-264.582703,1449.279419,110.223991,-1.2491,-6.057941,-2.531626,-252.195389,1349.080078,100.101234
3284,9.122222,148.292816,-14.321685,172.825226,-264.596008,1449.260742,110.225487,-1.280794,-6.026126,-2.54779,-252.197021,1349.053101,100.103165
3285,9.125,148.282227,-14.360787,172.836792,-264.599487,1449.239014,110.209831,-1.311274,-6.031178,-2.54434,-252.195862,1349.032837,100.082726
3286,9.127778,-84.882126,-78.683418,118.555885,-262.907654,1449.26416,110.965195,-1.324571,-6.007763,-2.546921,-252.19545,1349.021851,100.100372
3287,9.130556,148.176895,-14.603195,173.052673,-264.564758,1449.247559,110.215698,-1.295168,-5.971154,-2.463551,-252.199585,1348.996338,100.07859
3288,9.133333,-85.172798,-78.674179,118.683907,-262.894104,1449.226074,110.971466,-1.453777,-5.834412,-2.659317,-252.174698,1348.994629,100.044426
3289,9.136111,149.728165,-13.885244,171.97226,-264.660065,1448.698242,110.225533,-1.240484,-5.951726,-2.572753,-252.198395,1348.963013,100.07843
3290,9.138889,-3.15509,23.403996,5.508973,-263.762695,1450.159302,109.131439,-1.389543,-5.836505,-2.733093,-252.185791,1348.974976,100.059799
3291,9.141667,-88.03112,-79.476791,118.502296,-262.854858,1449.209351,111.073311,-1.358011,-5.809808,-2.730929,-252.177261,1348.962891,100.04985
3292,9.144444,147.933578,-15.196927,173.641342,-264.50351,1449.319336,110.230698,-1.183102,-5.946814,-2.681658,-252.199295,1348.943237,100.058037
3293,9.147222,-3.772266,22.98436,2.930961,-263.661591,1450.617188,109.349991,-1.257817,-5.791728,-2.76046,-252.175568,1348.961914,100.058228
3294,9.15,147.988052,-15.234136,173.677811,-264.501129,1449.32666,110.226982,-1.197026,-5.810509,-2.693311,-252.170715,1348.969971,100.058205
3295,9.152778,148.027542,-15.250921,173.694962,-264.488953,1449.33313,110.233574,-1.12858,-5.797266,-2.779819,-252.176697,1348.971313,100.035187
3296,9.155556,-4.286094,23.045094,4.26049,-263.708282,1450.731689,109.259735,-0.916362,-5.908061,-2.673571,-252.178467,1348.967407,100.074593
3297,9.158333,148.557281,-14.851251,173.468155,-264.566345,1449.201172,110.209961,-1.05276,-5.80427,-2.781075,-252.166214,1349.016357,100.053535
3298,9.161111,-3.756267,22.994406,3.718889,-263.703583,1450.624634,109.267235,-1.018095,-5.793724,-2.800898,-252.16713,1349.035645,100.06794
3299,9.163889,148.508331,-14.849455,173.388412,-264.555054,1449.253418,110.198814,-0.973983,-5.794039,-2.827228,-252.167465,1349.058594,100.050774
3300,9.166667,-4.140065,23.002777,4.208937,-263.701416,1450.778564,109.259521,-0.932064,-5.79185,-2.792685,-252.165909,1349.07605,100.052544
3301,9.169444,148.556076,-14.715395,173.386215,-264.571136,1449.288086,110.211609,-0.639267,-5.711244,-2.660537,-252.188629,1349.163696,100.085945
3302,9.172222,-4.106871,23.008341,4.203157,-263.69873,1450.792603,109.256996,-0.642137,-5.697984,-2.719282,-252.183075,1349.176147,100.082916
3303,9.175,148.857254,-14.716184,173.317368,-264.578461,1449.352295,110.24234,-0.227477,-5.771642,-3.052181,-252.153214,1349.324707,100.150742
3304,9.177778,148.886978,-14.796205,173.215652,-264.58963,1449.359741,110.178802,-0.239255,-5.76248,-3.013649,-252.152618,1349.33667,100.143463
3305,9.180556,148.780289,-14.648852,173.16095,-264.558105,1449.390625,110.233681,-0.269036,-5.775839,-3.008309,-252.150543,1349.35498,100.161438
3306,9.183333,148.739166,-14.629509,173.061279,-264.562531,1449.402832,110.225945,-0.290909,-5.759973,-3.067046,-252.143448,1349.360718,100.171883
3307,9.186111,148.674484,-14.570365,173.019958,-264.564484,1449.413574,110.245613,-0.201036,-5.879981,-2.942453,-252.168716,1349.352905,100.177238
3308,9.188889,148.655319,-14.533073,172.957932,-264.570068,1449.419678,110.229385,-0.235597,-5.899251,-2.863666,-252.166092,1349.347168,100.196297
3309,9.191667,148.635818,-14.530814,172.901627,-264.562714,1449.417114,110.255081,-0.447482,-5.794951,-3.047787,-252.152802,1349.372681,100.186348
3310,9.194444,148.201508,-15.00419,172.99559,-264.465179,1449.541626,110.294342,-0.937017,-5.736673,-2.567757,-252.176666,1349.228271,100.118324
3311,9.197222,148.215454,-14.971589,173.019272,-264.523743,1449.530518,110.247841,-0.816221,-5.871359,-2.447006,-252.193756,1349.181274,100.129997
3312,9.2,148.151459,-14.972021,172.956192,-264.464569,1449.529419,110.299614,-1.050701,-5.739419,-2.559546,-252.176041,1349.198608,100.103264
3313,9.202778,148.132431,-14.946404,173.006195,-264.47345,1449.514893,110.293053,-1.148532,-5.754974,-2.597665,-252.177185,1349.187988,100.119553
3314,9.205556,147.732605,-14.866183,172.919403,-264.472321,1449.483765,110.265739,-1.075037,-5.739651,-2.538256,-252.179779,1349.15979,100.117538
3315,9.208333,147.83493,-14.944083,172.981216,-264.498779,1449.455078,110.209518,-1.316365,-5.949617,-2.586518,-252.177887,1349.072632,100.092789
3316,9.211111,148.219193,-14.281235,172.809662,-264.595032,1449.272583,110.201698,-1.504915,-5.848624,-2.715328,-252.162994,1349.079346,100.066902
3317,9.213889,148.244537,-14.376925,172.80957,-264.582153,1449.251831,110.1856,-1.304438,-5.956898,-2.59385,-252.176788,1349.037476,100.080521
3318,9.216667,148.322083,-14.361282,172.923965,-264.611145,1449.220703,110.191116,-1.262444,-5.953279,-2.538741,-252.174683,1349.014771,100.083672
3319,9.219444,-85.2425,-78.707848,118.516365,-262.885986,1449.265259,110.970642,-1.266769,-5.958817,-2.543874,-252.177872,1349.001099,100.072556
3320,9.222222,-87.534706,-79.574898,118.732864,-262.856598,1449.287476,111.072701,-1.48944,-5.841657,-2.780508,-252.167679,1349.019653,100.059189
3321,9.225,149.573242,-13.991785,172.143494,-264.667511,1448.793701,110.224487,-1.358916,-5.835938,-2.645013,-252.157242,1349.010864,100.068886
3322,9.227778,-4.202662,22.980888,3.505995,-263.662506,1450.752075,109.343307,-1.348395,-5.827178,-2.66055,-252.155579,1349.006226,100.062477
3323,9.230556,147.860031,-15.1856,173.571945,-264.494141,1449.35791,110.219528,-1.372855,-5.844066,-2.691372,-252.150772,1348.995117,100.049568
3324,9.233333,147.915207,-15.182633,173.60849,-264.491638,1449.361572,110.22123,-1.249454,-5.813632,-2.690723,-252.147858,1349.000977,100.047928
3325,9.236111,148.428574,-14.765051,173.379364,-264.57373,1449.215454,110.207657,-1.154722,-5.798963,-2.735317,-252.151993,1349.014038,100.041306
3326,9.238889,-4.2559,23.021793,4.253658,-263.71402,1450.738403,109.249939,-1.15281,-5.789555,-2.781746,-252.15831,1349.033081,100.041168
3327,9.241667,148.497757,-14.769821,173.414307,-264.565948,1449.227783,110.203621,-1.061439,-5.809529,-2.735025,-252.13533,1349.040161,100.061317
3328,9.244444,-3.736992,22.954559,3.750396,-263.70047,1450.628296,109.262444,-1.042212,-5.83253,-2.712088,-252.129013,1349.039307,100.047302
3329,9.247222,148.483398,-14.789851,173.320068,-264.536621,1449.248779,110.190308,-1.025752,-5.852711,-2.688417,-252.124634,1349.052979,100.051338
3330,9.25,-3.679599,22.932711,3.729451,-263.694366,1450.639404,109.258331,-0.673042,-5.718502,-2.596987,-252.157211,1349.133423,100.103302
3331,9.252778,148.454071,-14.712617,173.236542,-264.545044,1449.292603,110.21524,-0.648334,-5.708848,-2.598527,-252.165649,1349.150635,100.095306
3332,9.255556,-3.606421,22.963449,3.688382,-263.701691,1450.661499,109.281586,-0.679722,-5.732934,-2.581065,-252.161179,1349.177734,100.102142
3333,9.258333,148.514084,-14.704644,173.135452,-264.582825,1449.327515,110.173714,-0.691535,-5.743097,-2.562318,-252.160248,1349.187866,100.109573
3334,9.261111,148.909683,-14.759217,173.174088,-264.581207,1449.359985,110.181267,-0.660794,-5.792575,-2.493147,-252.146774,1349.205322,100.119667
3335,9.263889,148.859131,-14.717861,173.083344,-264.579285,1449.380005,110.199394,-0.729315,-5.797344,-2.543445,-252.157303,1349.229736,100.104416
3336,9.266667,148.798355,-14.612276,172.92868,-264.541901,1449.397949,110.269951,-0.283042,-5.850623,-2.901271,-252.117477,1349.366455,100.172981
3337,9.269444,148.854935,-14.514315,172.884766,-264.614685,1449.386475,110.198814,-0.338825,-5.860103,-2.927858,-252.132828,1349.377319,100.190247
3338,9.272222,148.71553,-14.42752,172.787933,-264.603577,1449.402344,110.251236,-0.4259,-5.829404,-2.971901,-252.137131,1349.384766,100.187691
3339,9.275,148.207886,-14.881716,173.037033,-264.484619,1449.556641,110.284637,-0.040504,-5.966389,-3.406947,-252.089203,1349.497559,100.25457
3340,9.277778,148.283234,-14.942689,172.977081,-264.511047,1449.55603,110.251099,-0.079699,-5.959424,-3.408248,-252.08139,1349.505127,100.254501
3341,9.280556,148.223602,-14.175694,173.187302,-264.635803,1449.609863,110.516296,-0.097937,-5.984639,-3.410238,-252.071167,1349.505493,100.255905
3342,9.283333,148.221054,-14.952183,172.920929,-264.502594,1449.557251,110.269424,-1.002719,-5.821626,-2.509099,-252.166061,1349.234497,100.128998
3343,9.286111,148.116058,-14.85259,172.947342,-264.490417,1449.545654,110.294853,-0.849973,-5.938898,-2.3664,-252.188232,1349.192749,100.141769
3344,9.288889,148.149124,-14.911739,172.977997,-264.484802,1449.513306,110.291634,-0.893725,-5.931251,-2.375143,-252.192581,1349.154907,100.128555
3345,9.291667,148.233643,-14.253636,172.677856,-264.587738,1449.31604,110.21138,-0.908021,-5.909239,-2.405334,-252.197861,1349.143799,100.127182
3346,9.294444,148.250076,-14.292539,172.711456,-264.585052,1449.30127,110.223412,-0.926464,-5.910624,-2.427921,-252.197113,1349.140015,100.118797
3347,9.297222,148.356094,-14.367595,172.737671,-264.619446,1449.275757,110.161842,-1.218641,-6.025553,-2.500615,-252.168411,1349.069092,100.103905
3348,9.3,149.594238,-13.754061,171.791977,-264.719574,1448.810913,110.311951,-1.208485,-6.024602,-2.487479,-252.17244,1349.036499,100.076317
3349,9.302778,148.464493,-14.504383,172.896805,-264.619141,1449.20166,110.158119,-1.175142,-6.054322,-2.479572,-252.160309,1349.011719,100.088348
3350,9.305556,148.805496,-13.975303,172.778107,-264.975677,1449.089844,110.39492,-1.156608,-5.989,-2.503298,-252.171844,1349.00415,100.071014
3351,9.308333,148.328079,-14.612908,173.113068,-264.554993,1449.239624,110.207405,-1.093078,-6.016016,-2.504121,-252.166092,1349.004883,100.078667
3352,9.311111,148.408463,-14.685428,173.200119,-264.546509,1449.221558,110.204529,-1.05795,-6.011355,-2.491019,-252.168839,1348.998535,100.071625
3353,9.313889,148.451736,-14.767207,173.23967,-264.536285,1449.206299,110.20179,-0.988655,-5.994488,-2.503713,-252.166,1348.97522,100.060028
3354,9.316667,148.032654,-15.239635,173.528793,-264.443329,1449.34729,110.224503,-1.003539,-6.025383,-2.587341,-252.158676,1348.983032,100.063705
3355,9.319444,148.499283,-14.787703,173.353027,-264.54657,1449.195435,110.190384,-0.902751,-5.98602,-2.528652,-252.171188,1348.969482,100.043236
3356,9.322222,148.497955,-14.793934,173.343185,-264.547852,1449.196533,110.198425,-0.843686,-5.962775,-2.536561,-252.176666,1348.986206,100.041573
3357,9.325,-4.240378,23.03771,4.302412,-263.710632,1450.714233,109.237602,-0.804329,-5.985248,-2.509062,-252.1689,1348.996338,100.063805
3358,9.327778,148.535477,-14.812511,173.326019,-264.538818,1449.215454,110.192009,-0.750788,-5.970481,-2.549458,-252.176315,1349.00647,100.0588
3359,9.330556,-4.196453,23.048468,4.251624,-263.714661,1450.717407,109.218452,-0.786677,-5.995136,-2.514793,-252.173279,1349.010376,100.055473
3360,9.333333,148.605377,-14.810678,173.329285,-264.586304,1449.232544,110.156219,-0.758678,-6.010388,-2.474338,-252.171371,1349.021851,100.06324
3361,9.336111,148.56575,-14.812833,173.225464,-264.577332,1449.244019,110.157425,-0.787954,-5.99613,-2.541742,-252.183533,1349.039673,100.065941
3362,9.338889,148.53093,-14.673565,173.219101,-264.557648,1449.277832,110.220482,-0.763034,-5.976216,-2.539225,-252.183289,1349.05481,100.05806
3363,9.341667,148.489548,-14.66821,173.139786,-264.550385,1449.299194,110.219437,-0.493118,-5.87983,-2.448976,-252.203339,1349.135742,100.111488
3364,9.344444,148.462311,-14.604111,173.068542,-264.558777,1449.316162,110.229408,-0.5364,-5.908083,-2.474251,-252.210938,1349.135498,100.127434
3365,9.347222,148.814392,-14.659375,173.104599,-264.573517,1449.336548,110.263779,-0.589068,-5.910862,-2.468776,-252.20459,1349.149048,100.123215
3366,9.35,148.88858,-14.518661,172.954941,-264.579681,1449.315063,110.236908,-0.64141,-5.906604,-2.475324,-252.199677,1349.159058,100.130959
3367,9.352778,148.851578,-14.492323,172.856934,-264.620667,1449.343018,110.190964,-0.635459,-5.934131,-2.423589,-252.207275,1349.170044,100.119751
3368,9.355556,148.768143,-14.381278,172.83107,-264.604675,1449.355713,110.250443,-0.673599,-5.91259,-2.466395,-252.221619,1349.182617,100.119545
3369,9.358333,148.20105,-14.981545,172.939072,-264.471619,1449.531738,110.302208,-0.741219,-5.912256,-2.440876,-252.226181,1349.185547,100.121353
3370,9.361111,148.14975,-14.942625,172.905334,-264.480652,1449.526978,110.306366,-0.77021,-5.905501,-2.418785,-252.232574,1349.172852,100.124641
3371,9.363889,148.182739,-14.991179,172.899704,-264.465149,1449.517456,110.307335,-0.820609,-5.947842,-2.38557,-252.222366,1349.172974,100.135338
3372,9.366667,148.179016,-14.948727,172.890213,-264.466553,1449.516846,110.307007,-0.842766,-5.936623,-2.460393,-252.229416,1349.162109,100.123634
3373,9.369444,148.682526,-14.332378,172.73587,-264.617493,1449.345337,110.240906,-0.837195,-5.941564,-2.439646,-252.234665,1349.1604,100.133667
3374,9.372222,148.705353,-14.343641,172.740692,-264.625946,1449.337402,110.233513,-0.838573,-5.932051,-2.360113,-252.241791,1349.156128,100.133377
3375,9.375,148.28331,-14.284286,172.708374,-264.61087,1449.300903,110.205383,-0.867255,-5.936028,-2.423392,-252.247101,1349.141113,100.134613
3376,9.377778,148.316406,-14.323492,172.780685,-264.608276,1449.267334,110.217369,-1.143644,-6.05149,-2.500022,-252.227097,1349.055542,100.092087
3377,9.380556,148.780914,-13.9151,172.530609,-264.856781,1449.10791,110.334885,-1.15537,-6.052946,-2.550873,-252.217346,1349.039917,100.085449
3378,9.383333,148.219376,-14.479075,172.972534,-264.585236,1449.275879,110.230553,-1.145149,-6.035539,-2.493257,-252.215088,1349.026123,100.087578
3379,9.386111,148.27121,-14.549925,173.012604,-264.574463,1449.25354,110.21431,-1.112601,-6.072927,-2.489682,-252.216721,1349.011597,100.07296
3380,9.388889,148.262466,-14.597255,173.057892,-264.580353,1449.23645,110.200302,-1.089001,-6.054563,-2.505013,-252.217346,1348.998657,100.059731
3381,9.391667,147.94873,-15.058007,173.398529,-264.489471,1449.348389,110.226974,-1.04592,-6.068928,-2.482181,-252.220032,1348.979004,100.048004
3382,9.394444,147.933243,-15.137321,173.416245,-264.460358,1449.347412,110.230476,-1.000403,-6.056751,-2.58241,-252.222153,1348.974487,100.052635
3383,9.397222,148.041519,-15.180905,173.533722,-264.469086,1449.327393,110.215302,-0.893317,-6.059259,-2.552107,-252.213531,1348.963989,100.047813
3384,9.4,148.047562,-15.165503,173.564575,-264.466187,1449.334595,110.219063,-0.804516,-6.101193,-2.500632,-252.209579,1348.970337,100.051918
3385,9.402778,148.135117,-15.199915,173.611984,-264.467529,1449.327393,110.219025,-0.79157,-6.072123,-2.521377,-252.207123,1348.975586,100.043106
3386,9.405556,148.162125,-15.220425,173.643433,-264.475037,1449.329346,110.226326,-0.757968,-6.077448,-2.474897,-252.207275,1348.981812,100.037415
3387,9.408333,148.163696,-15.261635,173.588425,-264.467529,1449.331055,110.216621,-0.739445,-6.051612,-2.496176,-252.21228,1348.9823,100.054459
3388,9.411111,148.184219,-15.235463,173.617844,-264.460266,1449.323242,110.23275,-0.778998,-6.060875,-2.539297,-252.208115,1348.993286,100.056557
3389,9.413889,148.557297,-14.781224,173.31105,-264.546997,1449.210815,110.206276,-0.717112,-6.084579,-2.48982,-252.194519,1348.999146,100.059212
3390,9.416667,148.524063,-14.737288,173.235184,-264.544067,1449.23291,110.218102,-0.704198,-6.07439,-2.469715,-252.198868,1349.015381,100.064659
3391,9.419444,148.542938,-14.716792,173.26683,-264.5448,1449.235474,110.222488,-0.715921,-6.098069,-2.474335,-252.197296,1349.034058,100.080467
3392,9.422222,148.519165,-14.674901,173.233658,-264.553772,1449.250244,110.220314,-0.737097,-6.077958,-2.506832,-252.202118,1349.037109,100.072723
3393,9.425,148.498322,-14.693381,173.118744,-264.548706,1449.265381,110.221954,-0.709316,-6.089861,-2.424732,-252.202393,1349.046387,100.084206
3394,9.427778,148.406662,-14.58343,173.059235,-264.550446,1449.291992,110.224693,-0.464711,-5.96401,-2.38759,-252.229095,1349.121216,100.115486
3395,9.430556,148.417206,-14.566902,173.000565,-264.55011,1449.300659,110.235687,-0.477326,-6.010619,-2.368422,-252.221252,1349.121826,100.12886
3396,9.433333,148.375381,-14.503558,172.945084,-264.546509,1449.31897,110.235954,-0.554147,-5.985721,-2.416107,-252.227692,1349.126099,100.119751
3397,9.436111,148.700943,-14.539702,172.887985,-264.566772,1449.345215,110.249687,-0.636525,-6.021079,-2.365997,-252.228348,1349.143555,100.131325
3398,9.438889,148.80957,-13.911123,172.466385,-264.832825,1449.159546,110.340569,-0.67113,-6.019333,-2.35061,-252.233826,1349.136475,100.128052
3399,9.441667,148.328415,-14.282203,172.663544,-264.593384,1449.301147,110.219528,-0.71466,-5.991182,-2.367049,-252.231873,1349.138916,100.119827
3400,9.444444,148.732254,-13.91172,172.352142,-264.785706,1449.163086,110.310852,-0.763465,-6.011677,-2.378038,-252.238846,1349.141235,100.141136
3401,9.447222,148.68042,-13.923126,172.2715,-264.685303,1449.169678,110.246246,-0.824651,-5.988103,-2.434878,-252.238815,1349.141357,100.130653
3402,9.45,148.694473,-13.900851,172.320938,-264.809082,1449.166992,110.332207,-0.820594,-5.990431,-2.388566,-252.250793,1349.138794,100.142967
3403,9.452778,148.743469,-13.922235,172.349762,-264.721283,1449.149048,110.280739,-0.882568,-5.989552,-2.397541,-252.246292,1349.13623,100.1353
3404,9.455556,148.167953,-14.450638,172.765106,-264.583557,1449.327515,110.238289,-1.12736,-6.092438,-2.436059,-252.223938,1349.06665,100.109222
3405,9.458333,148.167389,-14.404001,172.782639,-264.596985,1449.328125,110.242119,-1.140473,-6.111786,-2.399631,-252.231094,1349.067017,100.079933
3406,9.461111,148.203445,-14.431445,172.816177,-264.602783,1449.315063,110.227249,-1.146384,-6.127862,-2.451356,-252.227722,1349.061768,100.077362
3407,9.463889,148.196442,-14.52227,172.851959,-264.579803,1449.305054,110.223541,-1.109508,-6.124471,-2.351877,-252.226379,1349.058105,100.067596
3408,9.466667,148.230957,-14.523549,172.954071,-264.591003,1449.286255,110.221428,-1.080251,-6.111682,-2.411112,-252.223648,1349.043823,100.05912
3409,9.469444,148.253159,-14.561792,173.001205,-264.579803,1449.270874,110.223236,-1.001832,-6.126755,-2.422837,-252.218063,1349.036743,100.056824
3410,9.472222,147.874588,-15.014342,173.325241,-264.496918,1449.397827,110.239578,-0.994806,-6.113286,-2.443244,-252.218002,1349.038452,100.051598
3411,9.475,147.91745,-15.06764,173.409042,-264.48999,1449.389038,110.238297,-0.966774,-6.090031,-2.454618,-252.214249,1349.036987,100.039322
3412,9.477778,147.998489,-15.138363,173.466553,-264.47879,1449.381348,110.21711,-0.877941,-6.107957,-2.406485,-252.211899,1349.031494,100.054893
3413,9.480556,148.060944,-15.186852,173.504974,-264.476868,1449.363892,110.22374,-0.821901,-6.076321,-2.464146,-252.197769,1349.023315,100.03537
3414,9.483333,148.097961,-15.199073,173.563385,-264.473969,1449.353271,110.223709,-0.793591,-6.1106,-2.411185,-252.202026,1349.022339,100.030548
3415,9.486111,148.126999,-15.209679,173.590881,-264.476105,1449.347656,110.2453,-0.751969,-6.054465,-2.491819,-252.205017,1349.009888,100.026497
3416,9.488889,148.1465,-15.233537,173.577133,-264.463135,1449.349854,110.231216,-0.760436,-6.075949,-2.50756,-252.194489,1349.017456,100.03817
3417,9.491667,148.191925,-15.225134,173.622894,-264.468353,1449.345337,110.232605,-0.70326,-6.089617,-2.481096,-252.203583,1349.018066,100.039551
3418,9.494444,148.214279,-15.158164,173.596405,-264.470642,1449.351074,110.229866,-0.706141,-6.110246,-2.465591,-252.198212,1349.019897,100.0439
3419,9.497222,148.60463,-14.765419,173.334732,-264.561432,1449.220581,110.20919,-0.676874,-6.108623,-2.434031,-252.190475,1349.019775,100.038353
3420,9.5,148.611893,-14.756772,173.311386,-264.561279,1449.217896,110.211731,-0.672789,-6.043507,-2.427414,-252.196457,1349.02124,100.033638
3421,9.502778,148.530487,-14.701105,173.23172,-264.554077,1449.234009,110.207726,-0.705958,-6.071691,-2.408891,-252.193863,1349.022217,100.038643
3422,9.505556,148.526367,-14.705966,173.173813,-264.555664,1449.23999,110.21891,-0.728102,-6.109023,-2.39444,-252.19313,1349.036743,100.060944
3423,9.508333,148.414398,-14.6528,173.083313,-264.553162,1449.263916,110.212837,-0.807625,-6.112886,-2.423388,-252.19545,1349.047729,100.04097
3424,9.511111,148.383575,-14.643641,173.001648,-264.539734,1449.26709,110.221939,-0.825987,-6.068424,-2.374867,-252.200546,1349.044434,100.064491
3425,9.513889,148.316086,-14.549493,172.959106,-264.570374,1449.280029,110.209641,-0.891977,-6.060814,-2.439706,-252.203171,1349.045532,100.05883
3426,9.516667,144.896652,-16.713079,175.671371,-264.407806,1450.475708,110.409073,-0.974884,-6.063475,-2.483242,-252.205582,1349.04834,100.049812
3427,9.519444,148.737091,-13.953309,172.554047,-264.97348,1449.150146,110.389145,-1.054048,-6.054044,-2.450279,-252.208023,1349.059937,100.061302
3428,9.522222,-2.748524,22.923901,3.821041,-263.695465,1450.264648,109.164307,-0.813231,-5.951219,-2.373934,-252.23204,1349.111938,100.102814
3429,9.525,148.678726,-13.907788,172.32782,-264.804871,1449.148438,110.30629,-0.844282,-5.94057,-2.38346,-252.246017,1349.126587,100.121223
3430,9.527778,-2.744943,22.927837,3.861448,-263.695404,1450.275146,109.173836,-0.911414,-5.981743,-2.373477,-252.236282,1349.132324,100.104431
3431,9.530556,148.685394,-13.86253,172.308853,-264.80249,1449.151123,110.304581,-0.917661,-5.979387,-2.37719,-252.239166,1349.13147,100.113708
3432,9.533333,148.654633,-13.839682,172.326599,-264.826813,1449.156372,110.330101,-0.916121,-5.98484,-2.36573,-252.234512,1349.133179,100.119171
3433,9.536111,148.631607,-13.838502,172.324783,-264.822235,1449.163696,110.309013,-0.89386,-5.971857,-2.36034,-252.235916,1349.141968,100.123177
3434,9.538889,148.214035,-14.268354,172.608368,-264.613464,1449.290649,110.218735,-0.874879,-5.970889,-2.367036,-252.240204,1349.133911,100.089844
3435,9.541667,148.098236,-14.391982,172.734406,-264.592133,1449.334473,110.220337,-1.187942,-6.057367,-2.523096,-252.217316,1349.075439,100.065346
3436,9.544444,148.124161,-14.428367,172.800537,-264.580566,1449.31604,110.229042,-1.154985,-6.070898,-2.4573,-252.213776,1349.071167,100.060791
3437,9.547222,148.148315,-14.488016,172.79126,-264.578308,1449.319946,110.218651,-1.139806,-6.066226,-2.447664,-252.202148,1349.07019,100.065346
3438,9.55,148.224747,-14.567899,172.854874,-264.562439,1449.307007,110.223366,-1.077813,-6.053404,-2.447844,-252.212341,1349.062012,100.054932
3439,9.552778,148.299225,-14.588415,172.967346,-264.580109,1449.294678,110.218636,-1.067489,-6.027837,-2.493729,-252.206863,1349.064941,100.043266
3440,9.555556,148.322357,-14.648999,173.015823,-264.576965,1449.287231,110.212669,-0.99743,-6.033066,-2.485566,-252.213562,1349.063599,100.039078
3441,9.558333,148.432404,-14.685228,173.149429,-264.576141,1449.275269,110.225815,-0.977789,-6.033882,-2.532575,-252.214249,1349.056641,100.0336
3442,9.561111,148.448959,-14.696109,173.220291,-264.570557,1449.254639,110.22863,-0.95963,-6.02964,-2.57621,-252.217407,1349.057495,100.040657
3443,9.563889,148.47345,-14.718218,173.269104,-264.573914,1449.247925,110.223747,-0.881178,-6.036876,-2.490992,-252.206024,1349.04187,100.048225
3444,9.566667,148.078415,-15.161891,173.575623,-264.478577,1449.372192,110.235817,-0.811256,-6.065011,-2.452409,-252.202667,1349.033447,100.034248
3445,9.569444,148.532349,-14.800042,173.355713,-264.561707,1449.223145,110.218292,-0.793832,-6.039984,-2.486042,-252.201202,1349.034058,100.034309
