Frame,Time (Seconds),X10_B1,Y,Z,X,Y,Z,X10_B2,Y10_B2,Z10_B2
234,0.65,-264.608948,1449.249512,110.261604,-0.85355,-6.071066,-2.717724,-252.289063,1348.985352,100.10128
235,0.652778,-264.602844,1449.242188,110.260704,-0.859415,-6.091089,-2.710409,-252.295853,1348.991455,100.103821
236,0.655556,-264.61145,1449.240479,110.248398,-0.791052,-6.096675,-2.661672,-252.291977,1348.982178,100.083855
237,0.658333,-264.613037,1449.252563,110.265305,-0.801377,-6.103744,-2.687699,-252.289917,1348.985596,100.089882
238,0.661111,-264.616852,1449.253662,110.255684,-0.833214,-6.077575,-2.728293,-252.294571,1348.994385,100.091751
239,0.663889,-264.618683,1449.256592,110.251289,-0.800381,-6.085729,-2.692238,-252.297852,1348.997192,100.092224
240,0.666667,-264.616638,1449.264526,110.259308,-0.817731,-6.096892,-2.671983,-252.294235,1349.009766,100.084961
241,0.669444,-264.615631,1449.277832,110.258804,-0.799882,-6.105601,-2.683687,-252.298737,1349.016602,100.08239
242,0.672222,-264.637604,1449.230347,110.260651,-0.830413,-6.092822,-2.705075,-252.293915,1349.020996,100.086678
243,0.675,-264.623993,1449.282471,110.261398,-0.875836,-6.104372,-2.657084,-252.293945,1349.026245,100.06144
244,0.677778,-264.6185,1449.287109,110.257545,-0.886925,-6.101215,-2.634735,-252.300354,1349.029419,100.073227
245,0.680556,-264.624603,1449.296753,110.264938,-0.923069,-6.089444,-2.675909,-252.299637,1349.033325,100.086494
246,0.683333,-264.626404,1449.306396,110.249588,-1.002635,-6.084364,-2.740086,-252.30011,1349.04834,100.063713
247,0.686111,-264.626007,1449.309448,110.263435,-0.943865,-6.08566,-2.603295,-252.297821,1349.045288,100.075279
248,0.688889,-264.620056,1449.32019,110.262306,-0.930586,-6.076447,-2.628921,-252.293381,1349.046753,100.07695
249,0.691667,-264.615631,1449.317383,110.250923,-1.010391,-6.081602,-2.674897,-252.293015,1349.047852,100.056564
250,0.694444,-264.626434,1449.316162,110.250961,-1.018691,-6.06203,-2.715571,-252.296036,1349.05127,100.061798
251,0.697222,-264.619293,1449.324951,110.249657,-1.236655,-5.92504,-3.629871,-252.38118,1349.161987,100.059334
252,0.7,-264.621094,1449.319702,110.26178,-1.070111,-6.063673,-2.672728,-252.29689,1349.053589,100.067917
253,0.702778,-264.630463,1449.310181,110.254761,-1.070942,-6.053849,-2.647609,-252.299316,1349.043335,100.075417
254,0.705556,-264.64447,1449.261475,110.25322,-1.105008,-6.032654,-2.723749,-252.296005,1349.037109,100.06926
255,0.708333,-264.624329,1449.303711,110.26635,-1.226326,-5.87408,-3.569489,-252.377625,1349.145386,100.061417
256,0.711111,-264.623474,1449.294067,110.268845,-1.075114,-6.030789,-2.753563,-252.293198,1349.022827,100.071411
257,0.713889,-264.621735,1449.293091,110.256142,-1.192426,-5.854623,-3.647764,-252.373123,1349.138916,100.083038
258,0.716667,-264.648041,1449.236328,110.274338,-1.037277,-6.030776,-2.725493,-252.286041,1349.007935,100.066772
259,0.719444,-264.622467,1449.267456,110.262505,-0.982565,-6.002938,-2.703526,-252.292725,1349.002808,100.083641
260,0.722222,-264.958923,1450.684204,110.182922,-1.017027,-6.03311,-2.725789,-252.283875,1348.997437,100.067894
261,0.725,-264.617706,1449.254517,110.270576,-1.133146,-5.840352,-3.755995,-252.37027,1349.110962,100.074135
262,0.727778,-264.612762,1449.258667,110.263412,-1.106918,-5.846046,-3.73922,-252.380905,1349.097168,100.077065
263,0.730556,-264.60849,1449.244873,110.25367,-0.905544,-6.049436,-2.691735,-252.278412,1348.980957,100.074928
264,0.733333,-264.613007,1449.237061,110.261833,-0.881244,-6.058874,-2.688877,-252.282532,1348.984253,100.082245
265,0.736111,-264.60849,1449.240479,110.268372,-1.028582,-5.880255,-3.704923,-252.37384,1349.099243,100.068062
266,0.738889,-264.603699,1449.237183,110.263573,-0.854119,-6.062076,-2.737026,-252.284058,1348.976563,100.069626
267,0.741667,-264.609161,1449.249023,110.262146,-0.825715,-6.091289,-2.618298,-252.296066,1348.991821,100.07077
268,0.744444,-264.608551,1449.255005,110.255219,-0.848719,-6.065778,-2.715618,-252.298141,1348.99292,100.064857
269,0.747222,-264.609833,1449.247925,110.275246,-0.819191,-6.084607,-2.623819,-252.288071,1348.999878,100.072449
270,0.75,-264.616821,1449.26123,110.260101,-0.816113,-6.118569,-2.629969,-252.280716,1349.005493,100.08548
271,0.752778,-264.607483,1449.263306,110.279022,-0.811915,-6.119628,-2.662662,-252.284073,1348.999512,100.088844
272,0.755556,-264.611389,1449.274292,110.278976,-0.843884,-6.135061,-2.591884,-252.294846,1349.023438,100.080879
273,0.758333,-264.608917,1449.286255,110.268814,-0.813733,-6.148052,-2.604913,-252.287872,1349.02417,100.076187
274,0.761111,-264.620209,1449.300171,110.270027,-0.861581,-6.138551,-2.647137,-252.289627,1349.041992,100.069504
275,0.763889,-264.611938,1449.293945,110.264542,-0.867395,-6.131446,-2.628518,-252.290665,1349.046509,100.073425
276,0.766667,-264.620667,1449.308472,110.265862,-0.857655,-6.120792,-2.592507,-252.294922,1349.038696,100.059982
277,0.769444,-264.629303,1449.310791,110.2761,-0.875428,-6.154098,-2.560309,-252.293533,1349.047729,100.067146
278,0.772222,-264.615753,1449.319458,110.28846,-0.966061,-6.15188,-2.620031,-252.294724,1349.061523,100.067123
279,0.775,-264.619598,1449.317627,110.28701,-0.967706,-6.143923,-2.55142,-252.290283,1349.051392,100.078972
280,0.777778,-264.611053,1449.322266,110.272949,-0.963885,-6.138026,-2.615253,-252.289383,1349.051514,100.07003
281,0.780556,-264.619537,1449.32605,110.279259,-1.014463,-6.116587,-2.623476,-252.292221,1349.064697,100.087227
282,0.783333,-264.621338,1449.324829,110.274719,-1.014143,-6.106798,-2.608588,-252.295074,1349.059326,100.071915
283,0.786111,-264.619812,1449.32666,110.284241,-1.039459,-6.093453,-2.622106,-252.289566,1349.052246,100.058411
284,0.788889,-264.620087,1449.314697,110.28022,-1.06658,-6.101969,-2.642653,-252.296173,1349.055054,100.083397
285,0.791667,-264.640411,1449.271484,110.27655,-1.075585,-6.064412,-2.67259,-252.294006,1349.04187,100.067261
286,0.794444,-264.623322,1449.307861,110.290817,-1.081544,-6.053291,-2.65744,-252.288757,1349.045532,100.064407
287,0.797222,-264.61615,1449.29895,110.278053,-1.077213,-6.072951,-2.682969,-252.289688,1349.036133,100.083488
288,0.8,-264.636597,1449.24646,110.264053,-1.073793,-6.074831,-2.606671,-252.287918,1349.033569,100.073021
289,0.802778,-264.620209,1449.287354,110.276131,-1.088946,-6.033729,-2.753266,-252.283661,1349.021362,100.07589
290,0.805556,-264.628662,1449.230957,110.259575,-1.240233,-5.885528,-3.681442,-252.378998,1349.13501,100.08149
291,0.808333,-264.608704,1449.274658,110.265427,-1.057147,-6.03283,-2.668055,-252.288284,1349.006226,100.083961
292,0.811111,-264.605347,1449.269897,110.262527,-1.031005,-6.048597,-2.694763,-252.290192,1349.001831,100.090454
293,0.813889,-264.613708,1449.267944,110.260483,-1.05095,-6.034786,-2.690839,-252.284653,1348.995728,100.06678
294,0.816667,-264.604614,1449.263062,110.270332,-1.002902,-6.040282,-2.705335,-252.283966,1348.992432,100.069992
295,0.819444,-264.609924,1449.257568,110.268593,-0.958547,-6.017555,-2.690804,-252.291077,1348.987061,100.071686
296,0.822222,-264.6008,1449.252563,110.270203,-1.153396,-5.853096,-3.801488,-252.383316,1349.108154,100.072952
297,0.825,-264.600067,1449.256958,110.269112,-0.950424,-6.02342,-2.73657,-252.287842,1348.988892,100.075226
298,0.827778,-264.609406,1449.255127,110.2649,-1.108687,-5.873886,-3.733477,-252.380554,1349.113647,100.069595
299,0.830556,-264.611816,1449.254761,110.250877,-1.051442,-5.852891,-3.691913,-252.387756,1349.108521,100.067642
300,0.833333,-264.61673,1449.255005,110.25589,-0.905968,-6.014491,-2.76888,-252.304733,1348.98877,100.054695
301,0.836111,-264.608368,1449.265259,110.256645,-0.86268,-6.023671,-2.710754,-252.302826,1348.991821,100.065979
302,0.838889,-264.622467,1449.261108,110.259392,-1.023223,-5.885469,-3.7076,-252.399124,1349.120483,100.075005
303,0.841667,-264.624847,1449.271729,110.242317,-1.028278,-5.903145,-3.679778,-252.402161,1349.125122,100.06971
304,0.844444,-264.613495,1449.274658,110.259399,-1.032429,-5.911238,-3.712091,-252.399261,1349.126343,100.077591
305,0.847222,-264.622101,1449.282227,110.263504,-0.901771,-6.065997,-2.749444,-252.305481,1349.01062,100.068199
306,0.85,-264.620575,1449.285767,110.2575,-1.084643,-5.914079,-3.717301,-252.394943,1349.130981,100.067192
307,0.852778,-264.630402,1449.286499,110.26432,-1.09192,-5.919945,-3.693356,-252.398636,1349.138306,100.078735
308,0.855556,-264.627136,1449.286377,110.260361,-0.921766,-6.104308,-2.680306,-252.311554,1349.023315,100.071854
309,0.858333,-264.630524,1449.293701,110.259842,-1.145006,-5.929635,-3.695426,-252.407669,1349.143188,100.076271
310,0.861111,-264.657684,1449.25061,110.258118,-0.967879,-6.062749,-2.722259,-252.321777,1349.019287,100.067581
311,0.863889,-264.636566,1449.295044,110.262573,-0.997526,-6.080911,-2.69474,-252.319336,1349.026978,100.065186
312,0.866667,-264.641693,1449.295288,110.263031,-1.017237,-6.07023,-2.671469,-252.317017,1349.022095,100.06588
313,0.869444,-264.662842,1449.255737,110.249687,-1.016063,-6.054458,-2.6657,-252.318741,1349.020386,100.062721
314,0.872222,-264.641113,1449.298706,110.265533,-1.176363,-5.889845,-3.674483,-252.400787,1349.134521,100.07563
315,0.875,-264.6716,1449.237915,110.247131,-1.208676,-5.861469,-3.715326,-252.407608,1349.129395,100.06881
316,0.877778,-264.639709,1449.287476,110.24855,-1.240462,-5.858422,-3.659356,-252.402573,1349.135132,100.063385
317,0.880556,-264.636353,1449.286255,110.254829,-1.094157,-6.02397,-2.737041,-252.314835,1349.014404,100.05571
318,0.883333,-264.627472,1449.274658,110.249359,-1.32576,-5.856292,-3.703487,-252.40564,1349.133301,100.047531
319,0.886111,-264.647156,1449.221313,110.246422,-1.333804,-5.83209,-3.795029,-252.399826,1349.129883,100.057526
320,0.888889,-262.945496,1449.296387,111.003197,-1.297562,-5.836492,-3.77704,-252.399567,1349.11499,100.064751
321,0.891667,-264.642334,1449.214966,110.255196,-1.261989,-5.825037,-3.773234,-252.395157,1349.106689,100.074852
322,0.894444,-263.028473,1449.640869,111.029472,-1.296892,-5.815974,-3.790408,-252.39328,1349.112671,100.065216
323,0.897222,-264.616394,1449.254395,110.25071,-1.285737,-5.824571,-3.77527,-252.392288,1349.108276,100.057137
324,0.9,-263.010345,1449.635986,111.027336,-1.044544,-6.005404,-2.723981,-252.297104,1348.983398,100.059731
325,0.902778,-264.613953,1449.256226,110.253258,-1.062256,-6.007552,-2.795484,-252.293701,1348.985962,100.060547
326,0.905556,-264.606079,1449.261719,110.25502,-1.210183,-5.853872,-3.838216,-252.38562,1349.111816,100.06913
327,0.908333,-264.607697,1449.26062,110.235626,-1.047074,-6.004804,-2.797604,-252.29007,1348.987305,100.058975
328,0.911111,-264.604584,1449.25647,110.259117,-1.213518,-5.860811,-3.741466,-252.387054,1349.118896,100.071388
329,0.913889,-264.605133,1449.257202,110.25222,-1.001772,-6.025877,-2.716513,-252.296768,1348.989624,100.062576
330,0.916667,-264.600555,1449.263916,110.249039,-1.011003,-6.011824,-2.775795,-252.289948,1349.000732,100.077301
331,0.919444,-264.58728,1449.272949,110.25576,-0.980228,-6.041485,-2.725145,-252.290375,1349.011353,100.072426
332,0.922222,-264.608276,1449.274536,110.249901,-0.913017,-6.055027,-2.69835,-252.285568,1349.003784,100.069069
333,0.925,-264.604431,1449.276001,110.265442,-0.953364,-6.087139,-2.723756,-252.288544,1349.016724,100.070412
334,0.927778,-264.604126,1449.285278,110.26075,-0.928158,-6.089989,-2.684179,-252.285446,1349.014526,100.086555
335,0.930556,-264.607941,1449.287231,110.265556,-0.911987,-6.115725,-2.65855,-252.283096,1349.020874,100.095276
336,0.933333,-264.599365,1449.291382,110.270912,-0.893404,-6.108258,-2.625679,-252.281876,1349.021484,100.093857
337,0.936111,-264.609528,1449.294189,110.272499,-0.90672,-6.121761,-2.573704,-252.283936,1349.028564,100.098724
338,0.938889,-264.598206,1449.295776,110.278137,-0.935974,-6.141041,-2.615813,-252.285034,1349.033936,100.09243
339,0.941667,-264.615326,1449.301514,110.269775,-0.883404,-6.1401,-2.584349,-252.284561,1349.027832,100.095879
340,0.944444,-264.614838,1449.301025,110.266685,-0.931862,-6.115042,-2.668489,-252.292694,1349.032715,100.08165
341,0.947222,-264.609192,1449.294067,110.262573,-0.91111,-6.140872,-2.611635,-252.283783,1349.037109,100.101707
342,0.95,-264.603027,1449.296387,110.275719,-0.808486,-6.109713,-2.589088,-252.281815,1349.015015,100.08931
343,0.952778,-264.599213,1449.282471,110.266571,-0.861409,-6.140663,-2.54898,-252.282532,1349.008911,100.081375
344,0.955556,-264.616302,1449.284302,110.280464,-0.876183,-6.118677,-2.612933,-252.285217,1349.017944,100.093712
345,0.958333,-264.619049,1449.289795,110.261948,-0.877874,-6.115735,-2.579444,-252.286163,1349.01001,100.087013
346,0.961111,-264.627655,1449.276367,110.267799,-0.920764,-6.10346,-2.686776,-252.283813,1349.012207,100.10849
347,0.963889,-264.619812,1449.270508,110.270927,-0.973075,-6.101263,-2.695543,-252.284561,1349.01355,100.078911
348,0.966667,-264.609039,1449.268921,110.27121,-0.923409,-6.083946,-2.643414,-252.278839,1349.005615,100.073051
349,0.969444,-264.60791,1449.275146,110.27243,-0.986193,-6.083793,-2.679367,-252.288879,1349.000366,100.075211
350,0.972222,-264.607849,1449.264404,110.269455,-0.989663,-6.073466,-2.667627,-252.286697,1349.015747,100.081108
351,0.975,-264.618591,1449.258789,110.266327,-0.942834,-6.071973,-2.66563,-252.285568,1349.005615,100.091599
352,0.977778,-264.609131,1449.253906,110.267479,-0.952948,-6.055616,-2.70195,-252.283478,1349.011963,100.080681
353,0.980556,-264.601288,1449.26001,110.258919,-1.006547,-6.030081,-2.678322,-252.278717,1349.010986,100.075974
354,0.983333,-264.613556,1449.261353,110.261024,-0.979995,-6.013436,-2.69097,-252.2724,1348.997192,100.062103
355,0.986111,-264.613129,1449.258545,110.261398,-0.988599,-6.010258,-2.751871,-252.275909,1349.000244,100.058723
356,0.988889,-264.610748,1449.271484,110.258446,-0.94695,-6.012914,-2.726401,-252.284134,1349.012939,100.069839
357,0.991667,-264.598053,1449.273682,110.240669,-0.980794,-6.024395,-2.737087,-252.268677,1349.02002,100.059006
358,0.994444,-263.770752,1450.738647,109.279572,-0.994456,-5.976697,-2.75057,-252.275711,1349.021973,100.059731
359,0.997222,-264.606812,1449.288452,110.251755,-1.162614,-5.863525,-3.689451,-252.368622,1349.150513,100.071152
360,1,-263.769714,1450.732178,109.290619,-0.97561,-6.026345,-2.682388,-252.275467,1349.028564,100.065155
361,1.002778,-264.617462,1449.288452,110.254463,-0.980846,-5.99712,-2.692909,-252.284256,1349.037354,100.078789
362,1.005556,-263.764557,1450.737061,109.268898,-0.985012,-5.989402,-2.726448,-252.277069,1349.039429,100.065804
363,1.008333,-264.620026,1449.301147,110.256172,-1.008923,-6.011501,-2.765882,-252.278244,1349.04248,100.069611
364,1.011111,-264.613434,1449.30603,110.259529,-1.022549,-6.020666,-2.761198,-252.282028,1349.047119,100.07225
365,1.013889,-264.617584,1449.310181,110.263748,-0.977527,-6.052604,-2.671283,-252.272873,1349.03479,100.042801
366,1.016667,-264.622101,1449.313843,110.272324,-1.032353,-6.031609,-2.701799,-252.285477,1349.057983,100.071411
367,1.019444,-264.632355,1449.323853,110.268845,-1.185684,-5.883965,-3.69742,-252.37381,1349.159668,100.061211
368,1.022222,-264.656799,1449.270142,110.250916,-0.672415,-5.924466,-2.542871,-252.313797,1349.106079,100.091339
369,1.025,-264.637878,1449.31543,110.26281,-1.031288,-6.064621,-2.746813,-252.30014,1349.052856,100.07428
370,1.027778,-264.631012,1449.316406,110.267677,-1.005687,-6.054982,-2.631702,-252.296005,1349.049683,100.072739
371,1.030556,-264.634644,1449.319092,110.26046,-1.019958,-6.061588,-2.699661,-252.299789,1349.049805,100.077797
372,1.033333,-264.634674,1449.312012,110.265709,-1.159241,-5.906032,-3.603707,-252.389069,1349.156738,100.062469
373,1.036111,-264.637939,1449.308838,110.264832,-0.962341,-6.083964,-2.652867,-252.308456,1349.043335,100.080658
374,1.038889,-264.643982,1449.307007,110.268333,-1.065783,-5.904817,-3.553987,-252.392624,1349.145508,100.06929
375,1.041667,-264.628876,1449.302979,110.255844,-0.918996,-6.098232,-2.648736,-252.309387,1349.027832,100.064766
376,1.044444,-264.635315,1449.293823,110.265839,-0.937857,-6.096748,-2.672374,-252.304047,1349.0271,100.071327
377,1.047222,-264.625488,1449.295166,110.260811,-0.868983,-6.09032,-2.624861,-252.298141,1349.019531,100.067032
378,1.05,-264.629364,1449.280029,110.261536,-0.922745,-6.079491,-2.675226,-252.30307,1349.021606,100.082512
379,1.052778,-264.624969,1449.276611,110.26162,-0.882558,-6.047912,-2.720722,-252.307053,1349.009521,100.0923
380,1.055556,-264.629272,1449.272949,110.271103,-0.923954,-6.02221,-2.821075,-252.302383,1349.001831,100.06546
381,1.058333,-264.623962,1449.263306,110.269623,-1.066296,-5.862551,-3.686513,-252.383972,1349.127075,100.082458
382,1.061111,-264.620941,1449.258301,110.259399,-1.009599,-5.855596,-3.661723,-252.386993,1349.118652,100.084877
383,1.063889,-264.61499,1449.259399,110.266869,-0.851908,-6.036672,-2.697551,-252.297134,1349.001465,100.086517
384,1.066667,-264.612152,1449.255493,110.25515,-1.007335,-5.890276,-3.614468,-252.382065,1349.11377,100.065994
385,1.069444,-264.620087,1449.265869,110.246658,-0.882621,-6.027277,-2.770646,-252.308365,1349.00769,100.078323
386,1.072222,-264.610107,1449.256836,110.264122,-0.875129,-6.02226,-2.740911,-252.296478,1348.99939,100.089508
387,1.075,-264.618347,1449.265381,110.263695,-0.891683,-6.01044,-2.740432,-252.289063,1348.996704,100.084999
388,1.077778,-264.604095,1449.278442,110.272713,-0.923826,-6.017586,-2.794571,-252.294418,1349.00708,100.069138
389,1.080556,-264.599731,1449.273682,110.266212,-0.943699,-6.029338,-2.761016,-252.283905,1349.011719,100.078842
390,1.083333,-264.59845,1449.279053,110.271507,-0.899061,-6.047114,-2.717977,-252.285385,1349.014404,100.089394
391,1.086111,-264.59671,1449.27832,110.278595,-1.090569,-5.883353,-3.652737,-252.375153,1349.125977,100.080971
392,1.088889,-264.604279,1449.29248,110.265076,-0.985469,-6.052161,-2.737563,-252.285278,1349.024536,100.094177
393,1.091667,-264.626709,1449.243896,110.25737,-1.140267,-5.889698,-3.700637,-252.37384,1349.137451,100.086632
394,1.094444,-264.595551,1449.304932,110.277168,-0.981379,-6.070382,-2.645118,-252.288315,1349.03064,100.099403
395,1.097222,-264.595459,1449.307739,110.261047,-1.02389,-6.057592,-2.714431,-252.294357,1349.033203,100.085075
396,1.1,-264.59613,1449.303955,110.272324,-0.987583,-6.083318,-2.6114,-252.286194,1349.03186,100.078125
397,1.102778,-264.603302,1449.316284,110.274628,-1.026859,-6.086637,-2.723458,-252.285477,1349.036011,100.093948
398,1.105556,-264.606995,1449.312012,110.274475,-1.039344,-6.077224,-2.676285,-252.298355,1349.047852,100.098457
399,1.108333,-264.63205,1449.272949,110.254898,-1.0253,-6.092985,-2.571694,-252.285095,1349.044434,100.105263
400,1.111111,-264.623962,1449.277832,110.255486,-0.758919,-6.007326,-2.616841,-252.319519,1349.09082,100.115303
