Frame,Time (Seconds),X9_B1,Y,Z,X9_B2,Y,Z
1482,4.116667,-264.665161,1449.265503,110.289307,-1.13868,-5.764719,-3.865805
1483,4.119444,-264.664001,1449.250244,110.30867,-0.993538,-5.901902,-2.947882
1484,4.122222,-264.658661,1449.242432,110.293884,-1.162231,-5.756927,-3.905618
1485,4.125,-264.641785,1449.286743,110.300179,-1.160481,-5.738608,-3.878344
1486,4.127778,-264.662994,1449.226685,110.287956,-1.198684,-5.7272,-3.936687
1487,4.130556,-264.6716,1449.231567,110.280884,-1.191023,-5.738571,-3.894572
1488,4.133333,-263.778442,1450.720581,109.346107,-1.087808,-5.915477,-2.920247
1489,4.136111,-264.661682,1449.21936,110.281387,-1.275655,-5.800922,-3.85591
1490,4.138889,-264.637299,1449.272217,110.277283,-1.101828,-5.984329,-2.862599
1491,4.141667,-264.637939,1449.269775,110.275063,-1.100602,-6.00167,-2.779385
1492,4.144444,-264.638275,1449.26123,110.266151,-1.285172,-5.802512,-3.871748
1493,4.147222,-264.650665,1449.242188,110.257088,-1.355445,-5.833657,-3.889133
1494,4.15,-264.63562,1449.267822,110.265892,-1.325168,-5.845463,-3.829795
1495,4.152778,-264.637939,1449.273071,110.266624,-1.182391,-6.053276,-2.739634
1496,4.155556,-264.627625,1449.270874,110.259483,-1.147667,-6.071784,-2.63865
1497,4.158333,-264.641907,1449.247437,110.247818,-1.170121,-6.071474,-2.714382
1498,4.161111,-264.644623,1449.246582,110.263481,-1.141761,-6.101377,-2.68652
1499,4.163889,-262.951843,1449.23645,110.993706,-1.223673,-6.099282,-2.741042
1500,4.166667,-264.624664,1449.268799,110.268166,-1.189666,-6.096474,-2.712281
1501,4.169444,-264.633667,1449.249512,110.270905,-1.197222,-6.091171,-2.736954
1502,4.172222,-264.625671,1449.267456,110.275978,-1.163769,-6.092573,-2.707304
1503,4.175,-264.629364,1449.276489,110.279457,-1.12048,-6.094407,-2.681237
1504,4.177778,-264.625763,1449.272461,110.274422,-1.132717,-6.068353,-2.717189
1505,4.180556,-264.639069,1449.275146,110.274803,-1.118035,-6.079649,-2.685615
1506,4.183333,-264.648651,1449.282349,110.273735,-1.132277,-6.044063,-2.687963
1507,4.186111,-264.643768,1449.283081,110.279266,-1.038155,-6.028253,-2.781344
1508,4.188889,-264.640594,1449.274536,110.283585,-1.236123,-5.831597,-3.800947
1509,4.191667,-264.650299,1449.28186,110.284271,-1.051293,-5.978324,-2.819801
1510,4.194444,-264.649567,1449.277344,110.283287,-0.992894,-5.981507,-2.800511
1511,4.197222,-264.64679,1449.278076,110.294441,-1.168538,-5.772667,-3.876626
1512,4.2,-264.654907,1449.279907,110.28643,-0.925985,-5.918334,-2.895561
1513,4.202778,-264.647095,1449.277222,110.279099,-0.919742,-5.935645,-2.850444
1514,4.205556,-264.656586,1449.271606,110.305855,-0.904954,-5.900004,-2.92442
1515,4.208333,-264.66217,1449.267944,110.28653,-0.863601,-5.903092,-2.819685
1516,4.211111,-264.653564,1449.254883,110.288727,-1.024411,-5.733408,-3.866844
1517,4.213889,-264.653473,1449.271118,110.275284,-0.860789,-5.928137,-2.811084
1518,4.216667,-264.641388,1449.270386,110.275375,-0.981304,-5.737372,-3.878337
1519,4.219444,-264.642975,1449.264648,110.274376,-1.027701,-5.751053,-3.900359
1520,4.222222,-264.641754,1449.267578,110.275452,-0.933416,-5.950098,-2.896152
1521,4.225,-264.645782,1449.267578,110.282784,-0.909428,-5.941952,-2.865569
1522,4.227778,-264.638458,1449.265137,110.279381,-0.945585,-5.95087,-2.85943
1523,4.230556,-264.645477,1449.264038,110.278465,-0.937724,-5.983368,-2.811865
1524,4.233333,-264.650787,1449.265625,110.26976,-1.112327,-5.802794,-3.810994
1525,4.236111,-264.646576,1449.269653,110.27317,-0.948229,-6.00355,-2.737589
1526,4.238889,-264.641144,1449.268677,110.263748,-0.96512,-6.003477,-2.704254
1527,4.241667,-264.647461,1449.26123,110.270821,-1.004316,-6.037655,-2.717796
1528,4.244444,-264.634247,1449.260254,110.276489,-1.00757,-6.0492,-2.689648
1529,4.247222,-264.62851,1449.264893,110.273796,-1.087249,-6.056005,-2.698381
1530,4.25,-264.628326,1449.265869,110.276131,-1.045573,-6.096547,-2.673634
1531,4.252778,-264.628479,1449.264038,110.279358,-1.020021,-6.10726,-2.63363
1532,4.255556,-264.627563,1449.263916,110.28318,-1.069983,-6.120132,-2.695931
1533,4.258333,-264.628906,1449.269165,110.288017,-1.067308,-6.130372,-2.648332
1534,4.261111,-264.623108,1449.273193,110.289986,-1.013757,-6.147055,-2.618263
1535,4.263889,-264.633026,1449.271118,110.29084,-1.062391,-6.157362,-2.644954
1536,4.266667,-264.908264,1449.077759,110.403397,-0.98889,-6.13224,-2.595156
1537,4.269444,-264.628387,1449.273438,110.285515,-1.020054,-6.129207,-2.619159
1538,4.272222,-264.621704,1449.282959,110.285355,-0.919025,-6.090371,-2.61532
1539,4.275,-264.625366,1449.279175,110.29496,-0.94439,-6.124595,-2.653768
1540,4.277778,-264.619904,1449.284668,110.287575,-0.952876,-6.123549,-2.631654
1541,4.280556,-264.631653,1449.287476,110.288101,-0.909956,-6.089304,-2.706437
1542,4.283333,-264.63797,1449.282593,110.300911,-0.916817,-6.062653,-2.712412
1543,4.286111,-264.626495,1449.280273,110.275902,-0.880268,-6.062299,-2.739881
1544,4.288889,-264.627045,1449.287598,110.292412,-0.868062,-6.039799,-2.75076
1545,4.291667,-264.636169,1449.281738,110.294495,-0.845508,-6.051176,-2.731456
1546,4.294444,-264.639435,1449.273682,110.282272,-0.864251,-6.028576,-2.764897
1547,4.297222,-264.64032,1449.281738,110.290543,-0.823784,-6.015111,-2.796672
1548,4.3,-264.648163,1449.293091,110.29599,-0.845924,-5.978878,-2.85126
1549,4.302778,-264.643402,1449.286377,110.288994,-0.862431,-5.995922,-2.827598
1550,4.305556,-264.654999,1449.283569,110.311775,-0.85719,-5.998441,-2.841186
1551,4.308333,-264.645447,1449.278687,110.280922,-0.828238,-5.987138,-2.833166
1552,4.311111,-264.647736,1449.291138,110.291817,-0.833861,-5.989394,-2.826782
1553,4.313889,-264.651123,1449.296509,110.304291,-0.843396,-5.988554,-2.826861
1554,4.316667,-264.621979,1449.276367,110.311058,-0.84494,-6.044803,-2.82533
1555,4.319444,-264.647339,1449.300171,110.321236,-0.572578,-5.912413,-2.758775
1556,4.322222,-264.613434,1449.292725,110.309799,-0.599868,-5.932796,-2.730045
1557,4.325,-264.641541,1449.311157,110.278336,-0.871907,-6.021941,-2.83551
1558,4.327778,-264.656921,1449.27063,110.279503,-0.588767,-5.934805,-2.665583
1559,4.330556,-264.640381,1449.320679,110.299904,-0.897129,-6.032548,-2.832948
1560,4.333333,-264.693146,1449.293091,110.329536,-0.910737,-6.074875,-2.756907
1561,4.336111,-264.659271,1449.271362,110.276733,-0.930588,-6.089766,-2.689723
1562,4.338889,-264.649048,1449.275513,110.276634,-0.989452,-6.080322,-2.715279
1563,4.341667,-264.649628,1449.273193,110.284592,-0.948705,-6.104897,-2.668003
1564,4.344444,-264.659454,1449.259766,110.284637,-0.988846,-6.131065,-2.642903
1565,4.347222,-264.642731,1449.275146,110.27272,-1.032879,-6.161188,-2.682053
1566,4.35,-264.639099,1449.255615,110.267212,-1.02084,-6.152724,-2.652535
1567,4.352778,-264.638916,1449.259888,110.26265,-1.046554,-6.145927,-2.570856
1568,4.355556,-264.826019,1449.272217,110.416061,-1.079812,-6.164354,-2.60148
1569,4.358333,-264.937592,1449.108032,110.388878,-1.126696,-6.146099,-2.681641
1570,4.361111,-264.880524,1449.133789,110.380669,-1.086235,-6.153617,-2.618822
1571,4.363889,-264.978943,1449.110718,110.405869,-1.103881,-6.140968,-2.631799
1572,4.366667,-264.859039,1449.153564,110.387062,-1.072215,-6.13549,-2.622448
1573,4.369444,-264.865356,1449.103638,110.339951,-1.075392,-6.115701,-2.691787
1574,4.372222,-264.697601,1449.76355,110.426743,-1.108878,-6.109871,-2.692014
1575,4.375,-264.948792,1449.1073,110.395264,-1.038123,-6.07363,-2.679084
1576,4.377778,-264.645691,1449.237793,110.244461,-0.998973,-6.073853,-2.701405
1577,4.380556,-264.643768,1449.240723,110.241341,-0.975125,-6.055928,-2.726214
1578,4.383333,-264.625977,1449.294556,110.273239,-0.89854,-6.043059,-2.730348
1579,4.386111,-264.644043,1449.241577,110.274925,-0.920568,-6.019184,-2.791515
1580,4.388889,-264.644257,1449.251709,110.26104,-0.865001,-6.005774,-2.814356
1581,4.391667,-264.647278,1449.251221,110.264984,-0.853539,-6.006173,-2.770768
1582,4.394444,-264.612518,1449.379883,110.356667,-0.5506,-5.90858,-2.723261
1583,4.397222,-264.684906,1449.274536,110.327126,-0.862427,-6.029631,-2.797787
1584,4.4,-264.734863,1449.287354,110.361023,-0.514133,-5.879775,-2.741346
1585,4.402778,-264.720825,1449.294922,110.368813,-0.526409,-5.895069,-2.677949
1586,4.405556,-264.719238,1449.29187,110.377159,-0.520532,-5.881646,-2.795176
1587,4.408333,-264.691254,1449.328857,110.386673,-0.522842,-5.897604,-2.737808
1588,4.411111,-264.697449,1449.294067,110.347534,-0.534556,-5.891533,-2.733518
1589,4.413889,-264.70639,1449.297607,110.356789,-0.552687,-5.928521,-2.724962
1590,4.416667,-264.692566,1449.296021,110.321983,-0.545365,-5.92161,-2.683767
1591,4.419444,-264.712006,1449.308228,110.354164,-0.603481,-5.939536,-2.684139
1592,4.422222,-264.652283,1449.286133,110.265358,-0.593706,-5.952675,-2.622918
1593,4.425,-264.651428,1449.275024,110.27951,-0.641805,-5.958786,-2.690897
1594,4.427778,-264.661865,1449.276245,110.289589,-0.908555,-6.078819,-2.722928
1595,4.430556,-264.657196,1449.264648,110.266479,-0.931469,-6.08511,-2.625269
1596,4.433333,-264.656494,1449.264893,110.279411,-0.973466,-6.085742,-2.652605
1597,4.436111,-264.638977,1449.266357,110.266548,-0.959045,-6.111391,-2.652878
1598,4.438889,-264.646057,1449.261963,110.259071,-0.964731,-6.12743,-2.620291
1599,4.441667,-264.644257,1449.25354,110.267029,-1.010204,-6.152626,-2.571171
1600,4.444444,-264.634705,1449.251099,110.264168,-0.993348,-6.186144,-2.527853
1601,4.447222,-264.629547,1449.250366,110.266777,-1.035418,-6.179132,-2.564258
1602,4.45,-264.63681,1449.246948,110.258011,-1.01768,-6.188894,-2.501228
1603,4.452778,-264.63205,1449.236328,110.259819,-1.05028,-6.197556,-2.562397
1604,4.455556,-264.638489,1449.241699,110.271202,-1.046852,-6.161125,-2.634493
1605,4.458333,-264.640778,1449.246826,110.267998,-1.063933,-6.146216,-2.643022
1606,4.461111,-264.64624,1449.290649,110.233833,-1.047253,-6.14242,-2.543205
1607,4.463889,-264.644318,1449.240112,110.266403,-1.028714,-6.121292,-2.653137
1608,4.466667,-264.613647,1449.28418,110.271782,-1.0655,-6.084406,-2.677023
1609,4.469444,-264.64798,1449.243408,110.271599,-1.048604,-6.06193,-2.642206
1610,4.472222,-264.642426,1449.284546,110.27668,-1.073577,-6.023795,-2.717983
1611,4.475,-264.664734,1449.237671,110.268112,-1.009948,-6.036123,-2.723042
1612,4.477778,-264.665436,1449.236816,110.280945,-1.011603,-5.995114,-2.725979
1613,4.480556,-264.667358,1449.229492,110.288261,-0.997881,-5.992383,-2.838212
1614,4.483333,-264.676636,1449.219238,110.283417,-0.942455,-5.945054,-2.78125
1615,4.486111,-264.633118,1449.25769,110.311729,-0.980799,-5.941285,-2.846344
1616,4.488889,-264.670715,1449.227783,110.29097,-0.957168,-5.93698,-2.854693
1617,4.491667,-264.686401,1449.22998,110.304901,-0.962455,-5.928095,-2.914199
1618,4.494444,-264.673859,1449.224609,110.3004,-0.912992,-5.915235,-2.886956
1619,4.497222,-264.668762,1449.236328,110.295799,-0.864594,-5.903449,-2.905917
1620,4.5,-264.670105,1449.245361,110.313217,-1.012016,-5.747953,-3.797669
1621,4.502778,-264.673248,1449.249146,110.312645,-0.879578,-5.897315,-2.913646
1622,4.505556,-264.648376,1449.301025,110.294479,-0.859412,-5.948903,-2.837674
1623,4.508333,-264.769897,1449.318848,110.365906,-0.835232,-5.958213,-2.812094
1624,4.511111,-264.701019,1449.403198,110.403091,-0.52937,-5.833852,-2.776779
1625,4.513889,-264.645935,1449.306885,110.275139,-0.837806,-5.960146,-2.866537
1626,4.516667,-264.651276,1449.303955,110.278488,-0.870378,-6.010435,-2.817568
1627,4.519444,-264.654541,1449.301514,110.280479,-0.84927,-5.992396,-2.851724
1628,4.522222,-264.656036,1449.295898,110.273994,-0.938213,-6.002736,-2.81742
1629,4.525,-264.648621,1449.290039,110.28479,-0.947654,-6.01578,-2.786026
1630,4.527778,-264.65799,1449.28833,110.26918,-0.953271,-6.006892,-2.772819
1631,4.530556,-264.650177,1449.28894,110.26741,-1.017257,-6.009485,-2.783006
1632,4.533333,-264.646332,1449.278076,110.257271,-1.070562,-6.032059,-2.76933
1633,4.536111,-264.630676,1449.268555,110.262169,-1.052907,-6.03033,-2.713856
1634,4.538889,-264.638306,1449.271729,110.258736,-1.127335,-6.039924,-2.760157
1635,4.541667,-264.563049,1449.406128,110.279762,-1.136922,-6.068871,-2.726433
1636,4.544444,-264.54306,1449.401245,110.276855,-1.102555,-6.062012,-2.735876
1637,4.547222,-264.55365,1449.390991,110.267769,-1.108365,-6.040564,-2.670264
1638,4.55,-264.540924,1449.390869,110.276634,-1.176924,-6.044165,-2.729599
1639,4.552778,-264.633484,1449.251343,110.272415,-1.15089,-6.026745,-2.721487
1640,4.555556,-264.545258,1449.391968,110.286148,-1.15407,-6.007943,-2.732583
1641,4.558333,-264.571075,1449.392578,110.29007,-1.125204,-5.990134,-2.752139
1642,4.561111,-264.565002,1449.390503,110.305412,-1.116408,-5.991436,-2.807962
1643,4.563889,-262.93808,1449.262939,111.021706,-1.144383,-5.990989,-2.772079
1644,4.566667,-264.703003,1448.826416,110.290993,-1.132821,-5.953943,-2.86742
1645,4.569444,-263.7677,1450.719116,109.34201,-1.116867,-5.949993,-2.878526
1646,4.572222,-264.619995,1449.246826,110.265221,-1.132586,-5.955238,-2.89695
1647,4.575,-264.624725,1449.24231,110.274063,-1.070536,-5.9355,-2.882653
1648,4.577778,-263.780579,1450.724854,109.335106,-1.096063,-5.956122,-2.893612
1649,4.580556,-264.630157,1449.266235,110.275551,-1.190871,-5.76911,-3.841331
1650,4.583333,-264.628174,1449.264526,110.291664,-1.063066,-5.983323,-2.874267
1651,4.586111,-264.627625,1449.276367,110.281601,-1.031992,-5.970439,-2.917833
1652,4.588889,-264.625275,1449.288818,110.264328,-1.023344,-5.934675,-2.921308
1653,4.591667,-263.775513,1450.739136,109.345085,-1.133707,-5.770719,-3.860427
1654,4.594444,-263.017639,1449.763672,111.12693,-1.116001,-5.759642,-3.871351
1655,4.597222,-264.623474,1449.305664,110.279633,-0.962725,-5.897481,-2.939659
1656,4.6,-263.040863,1449.68042,111.044136,-1.106198,-5.776164,-3.850918
1657,4.602778,-264.627106,1449.314697,110.285652,-0.939329,-5.95397,-2.87753
1658,4.605556,-264.627502,1449.313477,110.286507,-0.906949,-5.963315,-2.86637
1659,4.608333,-264.631653,1449.317505,110.277763,-0.853301,-5.976855,-2.789615
1660,4.611111,-264.617615,1449.313721,110.284378,-1.036207,-5.847692,-3.722904
1661,4.613889,-264.624542,1449.321533,110.285339,-1.04569,-5.868953,-3.778374
1662,4.616667,-264.618927,1449.311401,110.284149,-0.874691,-6.03749,-2.725909
1663,4.619444,-264.606415,1449.301514,110.276146,-0.886574,-6.060489,-2.811645
1664,4.622222,-264.620789,1449.296631,110.29406,-0.939889,-6.067263,-2.777206
1665,4.625,-264.626099,1449.293213,110.279335,-0.940603,-6.058195,-2.709924
1666,4.627778,-264.61554,1449.280396,110.282753,-0.978253,-6.054576,-2.727717
1667,4.630556,-264.617126,1449.271973,110.276825,-1.055083,-6.07645,-2.735672
1668,4.633333,-264.622345,1449.263916,110.287086,-1.054544,-6.077955,-2.719021
1669,4.636111,-264.637238,1449.235352,110.271118,-1.138488,-6.08319,-2.786608
1670,4.638889,-264.635803,1449.228394,110.27726,-1.159859,-6.082191,-2.705199
1671,4.641667,-264.553558,1449.389648,110.294449,-1.372865,-5.880683,-3.849864
1672,4.644444,-262.933807,1449.21582,111.038712,-1.25066,-6.065994,-2.776673
1673,4.647222,-264.721222,1448.751709,110.289536,-1.279602,-6.052358,-2.755872
1674,4.65,-262.955627,1449.185669,111.009033,-1.283637,-6.059375,-2.728198
1675,4.652778,-264.729401,1448.748901,110.300819,-1.283252,-6.052114,-2.769983
1676,4.655556,-263.819305,1450.183228,109.19278,-1.298491,-6.03968,-2.76214
1677,4.658333,-262.939911,1449.2052,111.025696,-1.299766,-5.999228,-2.807435
1678,4.661111,-262.940155,1449.218018,111.021042,-1.300607,-6.000929,-2.785477
1679,4.663889,-262.931427,1449.234131,111.020462,-1.310301,-5.981511,-2.777716
1680,4.666667,-262.940491,1449.241211,111.023636,-1.25054,-5.966399,-2.770154
1681,4.669444,-264.631836,1449.294067,110.265076,-1.200062,-5.953557,-2.781183
1682,4.672222,-263.00174,1449.642334,111.032074,-1.18294,-5.963215,-2.798123
1683,4.675,-264.662994,1449.257813,110.245178,-1.180061,-5.9619,-2.857773
1684,4.677778,-263.042664,1449.713745,111.038956,-1.136245,-5.935456,-2.89313
1685,4.680556,-264.647003,1449.337402,110.278984,-1.067658,-5.966406,-2.880751
1686,4.683333,-263.033661,1449.71582,111.042816,-1.02632,-5.974435,-2.814548
1687,4.686111,-264.765381,1449.315674,110.342773,-0.690639,-5.850261,-2.782242
1688,4.688889,-264.672455,1449.358643,110.34169,-0.653501,-5.85703,-2.752872
1689,4.691667,-264.742615,1449.364258,110.35659,-0.634976,-5.865697,-2.805887
1690,4.694444,-264.670135,1449.359985,110.330902,-0.594856,-5.874889,-2.740557
1691,4.697222,-264.752014,1449.362549,110.360565,-0.638044,-5.875053,-2.783126
1692,4.7,-264.737091,1449.357422,110.333473,-0.685745,-5.702199,-3.611193
1693,4.702778,-264.801788,1449.314575,110.376152,-0.602529,-5.869995,-2.76224
1694,4.705556,-264.754913,1449.344238,110.363289,-0.863167,-5.972616,-2.871484
1695,4.708333,-264.680511,1449.277466,110.27948,-0.590056,-5.919442,-2.692254
1696,4.711111,-264.669189,1449.3125,110.300537,-0.615907,-5.884414,-2.72886
1697,4.713889,-264.687317,1449.258667,110.276955,-0.611258,-5.909569,-2.690566
1698,4.716667,-264.665039,1449.295776,110.283966,-0.916151,-6.010792,-2.783758
1699,4.719444,-264.677887,1449.239746,110.284256,-0.925644,-6.071652,-2.70686
1700,4.722222,-264.664429,1449.227417,110.280426,-0.987558,-6.08295,-2.690249
1701,4.725,-265.041321,1449.106201,110.462608,-1.004278,-6.048916,-2.677842
1702,4.727778,-264.888702,1449.071167,110.379272,-1.076246,-6.05948,-2.703907
1703,4.730556,-264.631287,1449.657715,110.457535,-1.060556,-6.077168,-2.6754
1704,4.733333,-264.930634,1449.070923,110.401199,-1.048423,-6.076051,-2.650208
1705,4.736111,-264.71817,1449.437866,110.438286,-1.071651,-6.104256,-2.635811
1706,4.738889,-264.778625,1449.382935,110.429001,-1.111819,-6.083274,-2.688921
1707,4.741667,-264.95459,1450.671143,110.197739,-1.090283,-6.114491,-2.614514
1708,4.744444,-264.874176,1449.063721,110.35363,-1.131597,-6.128694,-2.636203
1709,4.747222,-264.640991,1449.999512,110.452324,-1.116014,-6.097313,-2.627512
1710,4.75,-264.992584,1449.089111,110.422142,-1.073022,-6.126419,-2.576125
1711,4.752778,-264.828217,1449.288574,110.425232,-1.051086,-6.109551,-2.609663
1712,4.755556,-264.647736,1449.22522,110.273651,-1.083805,-6.100849,-2.615118
1713,4.758333,-264.645111,1449.240967,110.281464,-1.048243,-6.096899,-2.638625
1714,4.761111,-264.657654,1449.249512,110.284119,-1.021102,-6.081901,-2.59226
1715,4.763889,-264.647491,1449.262451,110.27858,-1.023812,-6.101013,-2.640567
1716,4.766667,-264.654663,1449.274902,110.286224,-1.039051,-6.08546,-2.722691
1717,4.769444,-264.661285,1449.280762,110.320053,-0.959052,-6.085787,-2.631077
1718,4.772222,-264.602661,1449.314331,110.316895,-0.672566,-5.970481,-2.565003
1719,4.775,-264.685028,1449.318481,110.342384,-0.596116,-5.981059,-2.604256
1720,4.777778,-264.626831,1449.349487,110.359993,-0.551634,-5.952583,-2.649472
1721,4.780556,-264.701569,1449.346802,110.38858,-0.544778,-5.973057,-2.654993
1722,4.783333,-264.632629,1449.352295,110.366348,-0.459909,-5.993797,-2.574908
1723,4.786111,-264.637054,1449.354004,110.363853,-0.434672,-5.973675,-2.56056
1724,4.788889,-264.710571,1449.331421,110.358681,-0.435448,-5.989434,-2.573015
1725,4.791667,-264.64328,1449.348633,110.364296,-0.383958,-5.987774,-2.596086
1726,4.794444,-264.662659,1449.386719,110.370842,-0.354887,-6.007883,-2.606815
1727,4.797222,-264.703278,1449.316284,110.359291,-0.39675,-6.001145,-2.584311
