Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
7148,19.855556,-26.538172,-6.263704,-153.466904,-253.791306,1453.588623,103.378738,,,,,,
7149,19.858333,-43.387455,-5.355757,-169.984695,-252.358612,1449.664063,104.898468,,,,,,
7150,19.861111,-43.091187,-6.468994,-170.338455,-252.176407,1449.818726,105.147163,,,,,,
7151,19.863889,-43.145638,-6.392684,-170.234634,-252.188629,1449.798584,105.186691,,,,,,
7152,19.866667,-43.108334,-6.456487,-170.258179,-252.175842,1449.793213,105.183739,,,,,,
7153,19.869444,-43.162025,-6.416414,-170.25293,-252.172318,1449.784546,105.206924,,,,,,
7154,19.872222,-44.555885,-6.637362,-170.322296,-252.200424,1449.832642,105.206841,,,,,,
7155,19.875,-44.642628,-6.612642,-170.266998,-252.221939,1449.826538,105.259903,,,,,,
7156,19.877778,-44.671474,-6.564421,-170.218369,-252.233688,1449.818115,105.283775,,,,,,
7157,19.880556,-44.62225,-6.649635,-170.324432,-252.204117,1449.830444,105.249588,,,,,,
7158,19.883333,-44.650517,-6.621417,-170.291412,-252.212936,1449.829712,105.281235,,,,,,
7159,19.886111,-44.683826,-6.597786,-170.274185,-252.236389,1449.825439,105.28196,,,,,,
7160,19.888889,-43.220707,-6.272572,-170.06366,-252.230133,1449.786865,105.248154,,,,,,
7161,19.891667,-43.262909,-6.262401,-170.076675,-252.220779,1449.792847,105.274544,,,,,,
7162,19.894444,-43.512596,-5.111126,-169.746948,-252.412415,1449.629639,104.989944,,,,,,
7163,19.897222,-43.521023,-5.156893,-169.75061,-252.42308,1449.636353,104.990105,,,,,,
7164,19.9,-43.490726,-5.274216,-169.823669,-252.410049,1449.648438,104.946198,,,,,,
7165,19.902778,-43.39481,-5.381937,-169.941986,-252.384903,1449.675049,104.893623,,,,,,
7166,19.905556,145.725174,-13.651109,165.754898,-252.672913,1452.181274,106.061539,,,,,,
7167,19.908333,145.678482,-13.621667,165.702271,-252.672287,1452.176147,106.072624,,,,,,
7168,19.911111,145.665833,-13.602567,165.699753,-252.678986,1452.185791,106.071808,,,,,,
7169,19.913889,145.664658,-13.576136,165.673706,-252.68132,1452.18457,106.061691,,,,,,
7170,19.916667,145.623138,-13.562016,165.661545,-252.677673,1452.186279,106.067009,,,,,,
7171,19.919444,145.609634,-13.509911,165.639603,-252.678223,1452.183228,106.058014,,,,,,
7172,19.922222,146.025009,-11.361633,164.311584,-252.847351,1451.474854,105.570152,,,,,,
7173,19.925,146.295273,-10.947039,164.23288,-252.879684,1451.387817,105.491348,,,,,,
7174,19.927778,146.273376,-10.933887,164.248077,-252.868896,1451.391968,105.485962,,,,,,
7175,19.930556,146.279358,-10.827054,164.241348,-252.867844,1451.378906,105.482368,,,,,,
7176,19.933333,145.791824,-11.549117,164.334427,-252.825256,1451.506958,105.600677,,,,,,
7177,19.936111,146.723801,-9.871201,164.509109,-252.905762,1451.31665,105.329247,,,,,,
7178,19.938889,146.857513,-9.755207,164.530075,-252.898605,1451.303467,105.303001,,,,,,
7179,19.941667,145.331009,-14.109401,165.174683,-252.685547,1452.18396,106.370079,,,,,,
7180,19.944444,-41.954597,-8.288192,-172.25795,-252.023941,1449.921143,104.273598,,,,,,
7181,19.947222,145.424469,-13.013158,164.873398,-252.57283,1452.241577,106.640831,,,,,,
7182,19.95,145.417664,-13.015841,164.870026,-252.578583,1452.233398,106.634216,,,,,,
7183,19.952778,-43.285431,-8.468321,-172.240219,-252.038361,1449.950439,104.402763,,,,,,
7184,19.955556,144.734085,-13.075907,165.561768,-252.616577,1452.466309,106.608337,,,,,,
7185,19.958333,144.743256,-13.019393,165.58139,-252.611221,1452.462158,106.61171,,,,,,
7186,19.961111,-43.456749,-8.201909,-172.002594,-252.075409,1449.925537,104.489883,,,,,,
7187,19.963889,-3.529125,22.38875,11.685338,-253.617371,1451.507813,104.251671,,,,,,
7188,19.966667,144.760025,-13.067341,165.675903,-252.61116,1452.468872,106.611862,,,,,,
7189,19.969444,-43.533566,-7.846129,-171.72522,-252.132507,1449.919312,104.607079,,,,,,
7190,19.972222,144.746597,-13.167052,165.592499,-252.638962,1452.457031,106.562523,,,,,,
7191,19.975,144.786713,-13.120934,165.573425,-252.639679,1452.448608,106.597084,,,,,,
7192,19.977778,-43.693878,-7.715974,-171.564117,-252.153214,1449.915771,104.68644,,,,,,
7193,19.980556,144.763596,-13.154568,165.490402,-252.669693,1452.446289,106.576447,,,,,,
7194,19.983333,144.757477,-13.209521,165.521576,-252.671875,1452.446045,106.573303,,,,,,
7195,19.986111,-42.439896,-7.486581,-171.314133,-252.143021,1449.851074,104.710594,,,,,,
7196,19.988889,145.44252,-13.112,164.958313,-252.631104,1452.231689,106.642738,,,,,,
7197,19.991667,145.424454,-13.17548,164.952545,-252.641113,1452.233643,106.6408,,,,,,
7198,19.994444,-43.193279,-8.847862,-172.936417,-251.973572,1449.851685,105.239197,,,,,,
7199,19.997222,-105.76104,60.898098,-84.950127,-253.901459,1450.706421,105.537895,,,,,,
7200,20,146.276825,-10.946959,164.318604,-252.91452,1451.371216,105.495895,,,,,,
7201,20.002778,146.364914,-10.794214,164.317017,-252.919525,1451.350586,105.480209,,,,,,
7202,20.005556,149.855057,-9.734756,165.306915,-254.550156,1450.116943,104.923203,,,,,,
7203,20.008333,148.265167,-11.43867,165.536636,-254.073532,1450.663818,105.136223,,,,,,
7204,20.011111,147.331223,-9.056937,164.659561,-253.007172,1451.187988,105.210442,,,,,,
7205,20.013889,148.215622,-11.402671,165.589813,-254.097397,1450.643555,105.126335,,,,,,
7206,20.016667,146.51062,-9.487061,164.7715,-252.817993,1451.403442,105.384964,,,,,,
7207,20.019444,146.507355,-9.536258,164.734528,-252.839355,1451.40918,105.411743,,,,,,
7208,20.022222,146.496368,-9.548795,164.773529,-252.841141,1451.407715,105.399277,,,,,,
7209,20.025,-42.499092,-10.135295,-174.377396,-251.869736,1449.949219,104.633644,,,,,,
7210,20.027778,145.678329,-6.579186,165.356766,-252.052246,1451.580566,105.777962,,,,,,
7211,20.030556,145.712723,-6.543623,165.338699,-252.04837,1451.583984,105.775932,,,,,,
7212,20.033333,-34.544247,-0.081807,177.794205,-253.177963,1453.50769,103.73497,,,,,,
7213,20.036111,-34.585918,-0.070228,177.774597,-253.185837,1453.495361,103.70858,,,,,,
7214,20.038889,-42.74247,-9.158973,-173.36879,-252.069199,1450.049927,103.957306,,,,,,
7215,20.041667,-43.551392,-10.440617,-174.941147,-251.889313,1450.0354,104.566284,,,,,,
7216,20.044444,-43.543507,-10.269379,-174.812988,-251.912354,1450.042969,104.592979,,,,,,
7217,20.047222,-42.881615,-8.921006,-173.154388,-252.092834,1450.053467,104.095284,,,,,,
7218,20.05,-33.087322,2.68325,174.574799,-254.278748,1452.998779,103.289261,,,,,,
7219,20.052778,-41.149902,-9.911698,-174.065857,-251.994614,1449.869873,104.618111,,,,,,
7220,20.055556,-43.938011,-9.709818,-174.26712,-251.980957,1449.998047,104.884712,,,,,,
7221,20.058333,-40.74749,-8.128327,-172.17984,-252.219055,1449.867188,104.294167,,,,,,
7222,20.061111,-43.448128,-8.062508,-172.144272,-252.158844,1449.998535,104.60173,,,,,,
7223,20.063889,-26.438488,-6.995619,-155.929718,-253.921921,1453.207153,103.25872,,,,,,
7224,20.066667,-45.343487,-8.911503,-173.391205,-252.053436,1449.95874,105.39035,,,,,,
7225,20.069444,-43.847816,-7.357878,-171.475845,-252.222687,1449.973999,104.928642,,,,,,
7226,20.072222,-28.649511,-7.258596,-154.530548,-253.927856,1453.675781,103.743187,,,,,,
7227,20.075,-44.865791,-8.327345,-172.791611,-252.087738,1449.9375,105.621712,,,,,,
7228,20.077778,-27.531946,-6.94178,-153.198212,-253.983444,1453.876709,103.269661,,,,,,
7229,20.080556,-42.769741,-6.519139,-170.588913,-252.343384,1449.833374,105.156334,,,,,,
7230,20.083333,-26.529367,-6.408319,-154.16304,-253.935333,1453.525635,103.396072,,,,,,
7231,20.086111,-42.656002,-6.650845,-170.797134,-252.32428,1449.866211,105.103645,,,,,,
7232,20.088889,-42.957458,-6.598392,-170.801758,-252.283783,1449.919678,105.147911,,,,,,
7233,20.091667,-43.561371,-5.8532,-170.626907,-252.553436,1449.723999,104.758133,,,,,,
7234,20.094444,-42.411808,-6.970623,-171.126526,-252.30658,1449.887695,104.951637,,,,,,
7235,20.097222,-44.679485,-7.342205,-171.493637,-252.277786,1450.001343,104.977112,,,,,,
7236,20.1,-42.637875,-7.145494,-171.357544,-252.230255,1449.942871,104.911797,,,,,,
7237,20.102778,-42.497738,-7.350698,-171.572586,-252.210938,1449.942749,104.806633,,,,,,
7238,20.105556,,,,,,,,,,,,
7239,20.108333,-26.561346,-7.19999,-155.255569,-253.9216,1453.418213,103.037697,,,,,,
7240,20.111111,-43.477943,-7.914288,-172.117188,-252.186386,1450.013184,104.649376,,,,,,
7241,20.113889,-41.904587,-7.932239,-172.02327,-252.234192,1449.903687,104.530083,,,,,,
7242,20.116667,-43.43166,-7.968696,-172.140091,-252.179352,1450.008057,104.650513,,,,,,
7243,20.119444,-43.75832,-8.185845,-172.248932,-252.269028,1449.947632,104.503365,,,,,,
7244,20.122222,-26.572788,-7.298706,-155.447205,-253.928818,1453.387695,102.997437,,,,,,
7245,20.125,-44.601589,-9.463979,-173.821228,-252.108597,1449.925781,105.10479,,,,,,
7246,20.127778,-27.295818,-7.497817,-154.304535,-254.056305,1453.669189,102.905075,,,,,,
7247,20.130556,-42.033356,-7.542317,-171.641342,-252.27037,1449.910767,104.720497,,,,,,
7248,20.133333,-44.476437,-8.792519,-173.302841,-252.062653,1450.009521,105.460754,,,,,,
7249,20.136111,-44.506222,-8.621068,-173.108719,-252.084412,1450.020142,105.537994,,,,,,
7250,20.138889,-44.588345,-8.531816,-173.050964,-252.093964,1450.022461,105.606178,,,,,,
7251,20.141667,-26.563059,-6.589283,-154.683609,-253.972351,1453.500366,103.285179,,,,,,
7252,20.144444,145.540375,79.813271,-145.740356,-253.178925,1449.133667,104.439575,,,,,,
7253,20.147222,-27.286333,-6.674133,-153.348206,-254.107391,1453.80896,103.265182,,,,,,
7254,20.15,147.161133,79.349838,-147.331757,-253.122894,1449.166382,104.57653,,,,,,
7255,20.152778,-33.772297,0.646612,175.694168,-254.393936,1453.631836,103.097702,,,,,,
7256,20.155556,-45.69532,-2.987612,-169.800095,-253.681335,1449.407959,105.24427,,,,,,
7257,20.158333,-34.092873,2.103865,173.248962,-254.363235,1453.582275,102.867393,,,,,,
7258,20.161111,-34.065407,2.005975,173.366486,-254.372269,1453.598022,102.879494,,,,,,
7259,20.163889,-34.442165,2.593337,173.220306,-254.32933,1453.761475,103.022331,,,,,,
7260,20.166667,-34.489056,2.522047,173.113083,-254.339523,1453.750122,102.99453,,,,,,
7261,20.169444,-33.991848,1.980074,173.546585,-254.377274,1453.581177,102.889938,,,,,,
7262,20.172222,-34.031113,1.986328,173.499023,-254.38208,1453.583252,102.886314,,,,,,
7263,20.175,-32.939522,1.972869,174.573898,-254.35347,1453.317993,103.083664,,,,,,
7264,20.177778,115.678543,80.401604,-147.601517,-253.050293,1449.62854,105.579468,,,,,,
7265,20.180556,118.20256,80.146156,-147.991013,-253.019775,1449.595581,105.517319,,,,,,
7266,20.183333,113.850571,80.537506,-145.519562,-253.028519,1449.627075,105.497437,,,,,,
7267,20.186111,113.499176,80.561035,-145.204056,-253.030029,1449.633301,105.451988,,,,,,
7268,20.188889,-34.060276,2.095443,173.141602,-254.417038,1453.563477,102.876289,,,,,,
7269,20.191667,-34.094261,2.123082,173.07756,-254.422516,1453.560913,102.859268,,,,,,
7270,20.194444,-34.586544,3.211085,172.962601,-254.46051,1453.740723,103.089302,,,,,,
7271,20.197222,-31.972887,0.363325,177.401703,-254.459732,1453.160767,103.283813,,,,,,
7272,20.2,-33.778774,0.573225,175.749527,-254.483871,1453.591064,103.086189,,,,,,
7273,20.202778,152.874847,77.274864,-153.514908,-252.99025,1449.102661,104.087654,,,,,,
7274,20.205556,-44.849667,-6.65202,-170.536713,-252.548218,1449.854736,105.299278,,,,,,
7275,20.208333,-44.451218,-6.417885,-170.508606,-252.462891,1449.930908,105.414917,,,,,,
7276,20.211111,-27.541704,-6.674721,-152.641815,-254.198792,1453.923706,103.409706,,,,,,
7277,20.213889,-27.936007,-7.173857,-156.995758,-254.13176,1453.668579,102.871513,,,,,,
7278,20.216667,-26.986164,-6.340907,-153.508652,-254.170898,1453.658081,103.440331,,,,,,
7279,20.219444,-42.188377,-7.442487,-172.919556,-252.434402,1450.191772,104.474365,,,,,,
7280,20.222222,-27.80188,-7.260051,-156.481079,-254.134033,1453.710938,102.864738,,,,,,
7281,20.225,-43.132862,-7.648481,-173.093094,-252.469772,1450.227173,104.452896,,,,,,
7282,20.227778,-43.143623,-7.57002,-173.094467,-252.480682,1450.224731,104.458649,,,,,,
7283,20.230556,-27.812716,-7.234182,-156.554123,-254.142639,1453.728149,102.86116,,,,,,
7284,20.233333,-43.085953,-7.552928,-173.12944,-252.481995,1450.248657,104.477043,,,,,,
7285,20.236111,-26.757797,-7.459289,-155.786728,-254.129913,1453.980225,102.816315,,,,,,
7286,20.238889,112.730492,80.583725,-144.31282,-253.085907,1449.660889,105.439041,,,,,,
7287,20.241667,-33.07703,0.55332,174.860092,-254.462158,1453.851074,102.976845,,,,,,
7288,20.244444,-33.036804,0.526308,174.857269,-254.472763,1453.856567,102.97081,,,,,,
7289,20.247222,-33.032211,0.502838,174.778839,-254.467072,1453.86377,102.98616,,,,,,
7290,20.25,-33.03616,0.56367,174.773819,-254.479645,1453.870483,102.997482,,,,,,
7291,20.252778,115.160065,80.440468,-147.023193,-253.134155,1449.631714,105.610588,,,,,,
7292,20.255556,-33.732616,0.538394,175.810852,-254.55809,1453.617676,103.119934,,,,,,
7293,20.258333,-33.750854,0.546224,175.831802,-254.569656,1453.612305,103.133858,,,,,,
7294,20.261111,114.113976,80.542725,-145.965851,-253.136688,1449.604126,105.548393,,,,,,
7295,20.263889,-43.004623,-7.285561,-173.299088,-252.59227,1450.261108,104.501251,,,,,,
7296,20.266667,-34.201321,2.162396,172.981354,-254.535461,1453.533325,102.953018,,,,,,
7297,20.269444,145.468689,-15.231063,169.865173,-254.199509,1452.283081,105.863083,,,,,,
7298,20.272222,145.44841,-15.247257,169.993011,-254.223251,1452.276001,105.869011,,,,,,
7299,20.275,-26.145697,-6.074684,-154.526199,-254.240158,1453.361938,103.651711,,,,,,
7300,20.277778,-27.288645,-6.47483,-152.759766,-254.383896,1453.784912,103.442688,,,,,,
7301,20.280556,-27.326803,-6.695251,-153.272934,-254.371292,1453.751465,103.322701,,,,,,
7302,20.283333,-44.944805,-8.062832,-172.642181,-252.40332,1449.917603,105.79483,,,,,,
7303,20.286111,-34.355068,1.246301,175.422104,-254.556747,1453.706543,103.276863,,,,,,
7304,20.288889,145.101746,79.974274,-145.224777,-253.451355,1449.050659,104.420021,,,,,,
7305,20.291667,-44.033051,-6.983575,-171.247299,-252.553909,1449.95166,105.210335,,,,,,
7306,20.294444,-27.812025,-7.330353,-156.311234,-254.26355,1453.665649,102.957909,,,,,,
7307,20.297222,-45.015179,-8.166296,-172.582703,-252.406235,1449.897705,105.853027,,,,,,
7308,20.3,-26.650093,-6.822746,-157.931427,-254.143387,1453.191284,103.154129,,,,,,
7309,20.302778,144.135529,80.215065,-144.379883,-253.490234,1449.036865,104.387901,,,,,,
7310,20.305556,-26.222191,-6.552618,-155.374542,-254.235092,1453.233521,103.420982,,,,,,
7311,20.308333,142.935242,79.5298,-142.721146,-253.485855,1448.850098,104.373863,,,,,,
7312,20.311111,-26.274761,-6.466992,-155.317764,-254.235352,1453.247192,103.44323,,,,,,
7313,20.313889,144.222763,80.159767,-144.518234,-253.50177,1449.035522,104.396568,,,,,,
7314,20.316667,-26.324072,-6.555562,-155.430862,-254.241669,1453.247803,103.42321,,,,,,
7315,20.319444,143.484894,80.284958,-143.779144,-253.527405,1449.045776,104.367653,,,,,,
7316,20.322222,-26.739038,-6.710466,-155.103622,-254.253113,1453.39856,103.389709,,,,,,
7317,20.325,-42.98267,-8.388337,-172.924347,-252.44725,1449.863037,105.509811,,,,,,
7318,20.327778,-44.514935,-8.546904,-173.230927,-252.410324,1449.961548,105.570221,,,,,,
7319,20.330556,-26.820517,-6.84027,-155.268097,-254.269684,1453.404419,103.354271,,,,,,
7320,20.333333,-43.793289,-8.010364,-173.523056,-252.466202,1449.756592,105.432022,,,,,,
7321,20.336111,-26.820766,-6.91305,-155.364227,-254.27774,1453.410889,103.333046,,,,,,
7322,20.338889,-42.7971,-8.58244,-173.129959,-252.47049,1449.897583,105.396858,,,,,,
7323,20.341667,-26.823296,-7.023169,-155.476273,-254.283813,1453.396362,103.305595,,,,,,
7324,20.344444,-42.74913,-8.683938,-173.228409,-252.467987,1449.90271,105.360893,,,,,,
7325,20.347222,-43.156879,-8.575256,-173.253876,-252.437561,1449.935425,105.388168,,,,,,
7326,20.35,-43.078129,-8.600104,-173.249359,-252.438492,1449.939575,105.384125,,,,,,
7327,20.352778,-26.742971,-7.057145,-155.510056,-254.295532,1453.394165,103.294472,,,,,,
7328,20.355556,-43.068424,-8.560109,-173.190979,-252.454407,1449.917969,105.386574,,,,,,
7329,20.358333,-43.049618,-8.564618,-173.22229,-252.457077,1449.903564,105.370071,,,,,,
7330,20.361111,-26.722975,-7.097133,-155.650177,-254.301071,1453.362305,103.273941,,,,,,
7331,20.363889,-44.372677,-8.939333,-173.653534,-252.478424,1449.941895,105.306999,,,,,,
7332,20.366667,-44.291672,-9.013799,-173.711365,-252.473862,1449.935547,105.272575,,,,,,
7333,20.369444,-44.285511,-7.324585,-172.835419,-252.762527,1449.725586,104.670128,,,,,,
7334,20.372222,-44.497288,-8.706546,-173.317764,-252.583237,1449.864868,105.318008,,,,,,
7335,20.375,-44.229439,-8.994533,-173.725357,-252.562546,1449.892456,105.145348,,,,,,
7336,20.377778,-44.158562,-9.128604,-173.845612,-252.553757,1449.900146,105.092461,,,,,,
7337,20.380556,-33.47916,2.531065,173.386017,-254.638428,1453.150391,103.267342,,,,,,
7338,20.383333,-44.319916,-9.038797,-173.649185,-252.562698,1449.869507,105.183075,,,,,,
7339,20.386111,-44.116989,-9.350688,-174.071579,-252.536392,1449.900146,105.039009,,,,,,
7340,20.388889,-44.180389,-9.26981,-174.044266,-252.544189,1449.903198,105.069679,,,,,,
7341,20.391667,-44.063862,-9.398956,-174.204117,-252.52092,1449.903076,104.985519,,,,,,
7342,20.394444,-42.636639,-9.275717,-173.918961,-252.510254,1449.869019,104.963142,,,,,,
7343,20.397222,145.356384,-16.251307,168.71579,-254.233688,1452.000366,106.499451,,,,,,
7344,20.4,145.371689,-16.055275,168.653473,-254.232193,1451.999512,106.488617,,,,,,
7345,20.402778,148.949265,-10.525688,165.800919,-255.030182,1450.231201,105.362801,,,,,,
7346,20.405556,147.408173,-11.856718,165.644196,-254.498276,1450.762329,105.511467,,,,,,
7347,20.408333,148.884308,-10.494968,165.681122,-255.041565,1450.267334,105.359009,,,,,,
7348,20.411111,148.26001,-11.848471,165.776657,-254.35907,1450.925903,105.569855,,,,,,
7349,20.413889,148.943665,-10.365255,165.680222,-254.927689,1450.311523,105.333908,,,,,,
7350,20.416667,148.942322,-10.373758,165.653839,-254.904358,1450.330566,105.333862,,,,,,
7351,20.419444,148.439743,-9.738702,165.007736,-254.960541,1450.508545,105.34597,,,,,,
7352,20.422222,148.317871,-9.841887,164.961685,-255.037064,1450.503174,105.345177,,,,,,
7353,20.425,148.83783,-10.427152,165.615021,-255.016113,1450.333862,105.352684,,,,,,
7354,20.427778,-1.846467,23.171392,10.990968,-254.407288,1451.547852,104.762764,,,,,,
7355,20.430556,-2.168431,23.302444,11.211811,-254.372574,1451.62207,104.774788,,,,,,
7356,20.433333,-2.289403,23.07649,11.047429,-254.321548,1451.533325,104.613052,,,,,,
7357,20.436111,-2.287781,23.10076,11.007779,-254.324051,1451.524292,104.603676,,,,,,
7358,20.438889,-2.290757,23.076429,10.980818,-254.31871,1451.513306,104.608276,,,,,,
7359,20.441667,-42.802322,-9.074697,-173.844101,-252.587677,1449.870483,105.053123,,,,,,
7360,20.444444,-33.96413,3.495448,173.998154,-254.836975,1453.299805,103.692612,,,,,,
7361,20.447222,-42.953983,-8.870466,-173.456573,-252.633926,1449.805054,105.178566,,,,,,
7362,20.45,-42.914814,-8.991924,-173.598557,-252.619064,1449.804321,105.130661,,,,,,
7363,20.452778,-42.826962,-9.033766,-173.636292,-252.622223,1449.803101,105.075096,,,,,,
7364,20.455556,-44.797321,-8.726357,-174.262177,-252.712631,1449.670532,105.065956,,,,,,
7365,20.458333,-27.715195,-6.966334,-154.705978,-254.70546,1453.559814,103.327103,,,,,,
7366,20.461111,-44.895012,-8.60143,-174.079742,-252.729416,1449.6521,105.146255,,,,,,
7367,20.463889,-44.407784,-9.020782,-173.696747,-252.682205,1449.803711,105.185989,,,,,,
7368,20.466667,-27.73,-7.02316,-154.695709,-254.709122,1453.546143,103.345436,,,,,,
7369,20.469444,-27.778572,-7.037541,-154.715866,-254.712463,1453.546021,103.35585,,,,,,
7370,20.472222,-45.125267,-8.321868,-173.795563,-252.786453,1449.642578,105.235519,,,,,,
7371,20.475,-44.61013,-8.707518,-173.359741,-252.736481,1449.808105,105.338226,,,,,,
7372,20.477778,-42.365993,-7.946509,-173.23381,-252.849197,1449.521362,105.26825,,,,,,
7373,20.480556,-32.643791,1.57137,177.942154,-255.014328,1452.998413,103.850845,,,,,,
7374,20.483333,-45.258919,-8.02178,-173.510239,-252.835846,1449.648193,105.395721,,,,,,
7375,20.486111,-43.340096,-8.190118,-172.849167,-252.748962,1449.756592,105.509697,,,,,,
7376,20.488889,-43.95826,-7.54328,-172.964111,-252.81868,1449.584106,105.535538,,,,,,
7377,20.491667,-43.510273,-7.86526,-172.457886,-252.775726,1449.745728,105.658249,,,,,,
7378,20.494444,-44.164459,-7.275589,-172.722839,-252.859116,1449.56311,105.661766,,,,,,
7379,20.497222,-44.235466,-7.223796,-172.631851,-252.861954,1449.569946,105.713333,,,,,,
7380,20.5,-43.796585,-7.635961,-172.263016,-252.814377,1449.713745,105.780067,,,,,,
7381,20.502778,-44.384144,-7.003878,-172.386002,-252.896881,1449.547729,105.809906,,,,,,
7382,20.505556,-26.518833,-5.942703,-153.560471,-254.779816,1453.514282,104.125534,,,,,,
7383,20.508333,-44.569469,-6.885977,-172.211411,-252.917313,1449.528198,105.905502,,,,,,
7384,20.511111,145.550339,-16.216015,166.748688,-254.540146,1452.033325,106.918922,,,,,,
7385,20.513889,-2.241024,23.262255,12.272034,-254.557693,1451.524048,104.797646,,,,,,
7386,20.516667,-26.863781,-6.156969,-153.199417,-254.85936,1453.60791,104.077507,,,,,,
7387,20.519444,-26.318295,-6.132843,-154.196228,-254.715561,1453.274048,103.8265,,,,,,
7388,20.522222,-26.974867,-6.30529,-153.370056,-254.762329,1453.508545,103.68824,,,,,,
7389,20.525,-43.532227,-7.504203,-171.983307,-252.916489,1449.663574,105.82576,,,,,,
7390,20.527778,-43.166943,-6.983603,-172.184219,-253.042542,1449.460693,105.760582,,,,,,
7391,20.530556,-43.470486,-7.532042,-172.039154,-252.934692,1449.668457,105.810402,,,,,,
7392,20.533333,-43.728233,-7.403793,-171.99675,-252.895081,1449.701538,105.861084,,,,,,
7393,20.536111,-27.386391,-6.509616,-153.183395,-254.814896,1453.617432,103.528801,,,,,,
7394,20.538889,-42.478355,-7.56308,-171.988953,-252.989059,1449.619995,105.773239,,,,,,
7395,20.541667,-45.422302,-7.779047,-172.265701,-252.995483,1449.687378,105.785271,,,,,,
7396,20.544444,-42.429508,-7.442663,-171.8405,-253.011887,1449.612305,105.802948,,,,,,
7397,20.547222,-45.509743,-7.654809,-172.091873,-253.018738,1449.671265,105.811554,,,,,,
7398,20.55,148.850815,78.859291,-148.896194,-253.887619,1448.863647,104.711678,,,,,,
7399,20.552778,149.108383,78.814438,-149.142136,-253.883682,1448.861084,104.738708,,,,,,
7400,20.555556,149.578842,78.606499,-149.652588,-253.860565,1448.875977,104.815216,,,,,,
7401,20.558333,148.436584,77.896637,-148.118958,-253.837646,1448.710693,104.76458,,,,,,
7402,20.561111,-34.550228,2.831684,172.417618,-255.005692,1453.435791,103.316078,,,,,,
7403,20.563889,-32.724819,2.449465,173.917786,-255.012787,1453.015137,103.556732,,,,,,
7404,20.566667,145.291656,-15.911151,170.310287,-254.659653,1452.237427,106.250038,,,,,,
7405,20.569444,146.809296,-15.121199,168.850266,-254.671066,1451.713379,106.379539,,,,,,
7406,20.572222,145.319794,-15.888811,170.088943,-254.659973,1452.24353,106.237526,,,,,,
7407,20.575,146.791382,-15.264979,168.643906,-254.641205,1451.759766,106.416405,,,,,,
7408,20.577778,145.376831,-15.726641,170.001373,-254.66069,1452.269531,106.26828,,,,,,
7409,20.580556,145.382034,-15.656493,169.869186,-254.667374,1452.272949,106.261543,,,,,,
7410,20.583333,145.385696,-15.479309,169.74855,-254.631638,1452.251831,106.204819,,,,,,
7411,20.586111,145.39122,-15.625405,169.815262,-254.6604,1452.303467,106.27063,,,,,,
7412,20.588889,145.283844,-14.901101,168.584518,-254.606873,1452.283691,106.248276,,,,,,
7413,20.591667,145.383804,-15.436407,169.641434,-254.617599,1452.282227,106.212982,,,,,,
7414,20.594444,145.372498,-15.636545,169.604538,-254.661087,1452.307739,106.253555,,,,,,
7415,20.597222,146.297287,-15.064254,168.800461,-254.592484,1451.971436,106.316193,,,,,,
7416,20.6,145.367218,-15.65113,169.818741,-254.664246,1452.306396,106.269836,,,,,,
7417,20.602778,146.128204,-14.779703,167.717957,-254.627502,1451.981445,106.389725,,,,,,
7418,20.605556,146.266174,-15.409311,169.014786,-254.617218,1451.970459,106.395828,,,,,,
7419,20.608333,146.62294,-14.482265,167.429062,-254.643555,1451.777222,106.407524,,,,,,
7420,20.611111,146.215866,-15.508704,169.138733,-254.628326,1451.947388,106.391922,,,,,,
7421,20.613889,-32.55566,1.826477,175.339523,-255.03772,1453.070068,103.601036,,,,,,
7422,20.616667,149.190536,78.386971,-149.257721,-253.842468,1448.922607,104.966499,,,,,,
7423,20.619444,148.980453,78.507027,-149.059937,-253.850876,1448.918945,104.936287,,,,,,
7424,20.622222,148.955032,78.552589,-149.08078,-253.85994,1448.911987,104.918556,,,,,,
7425,20.625,148.805511,78.63018,-148.884583,-253.873734,1448.894897,104.907784,,,,,,
7426,20.627778,-34.551735,2.799695,172.316147,-255.03775,1453.425537,103.318214,,,,,,
7427,20.630556,148.887604,78.529312,-148.994247,-253.872192,1448.898438,104.930466,,,,,,
7428,20.633333,149.18042,78.451004,-149.259354,-253.869919,1448.895142,104.952736,,,,,,
7429,20.636111,149.864883,78.122513,-149.916016,-253.839905,1448.899658,105.03447,,,,,,
7430,20.638889,146.771347,-15.515743,169.069443,-254.663193,1451.70874,106.424126,,,,,,
7431,20.641667,146.824326,-15.355496,169.156815,-254.698486,1451.713135,106.385544,,,,,,
7432,20.644444,146.824951,-15.480119,169.072739,-254.663589,1451.73645,106.423592,,,,,,
7433,20.647222,145.381958,-15.957658,170.517075,-254.703827,1452.278809,106.279961,9.102791,46.582821,167.531204,-283.15155,1414.445679,117.060875
7434,20.65,145.440414,-15.9038,170.445587,-254.705841,1452.280029,106.27523,,,,,,
7435,20.652778,146.899628,-15.328461,168.882324,-254.687103,1451.767578,106.423813,,,,,,
7436,20.655556,145.436295,-15.811912,170.230301,-254.703766,1452.303101,106.283516,,,,,,
7437,20.658333,146.873749,-15.299984,168.795395,-254.666718,1451.801392,106.447418,,,,,,
7438,20.661111,145.437149,-15.784722,170.049835,-254.713715,1452.321045,106.312439,,,,,,
