Format Version,1.23,Take Name,Yuri_prueba3_008,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2023-10-24 03.34.54.705 P. M.,Total Frames in Take,10973,Total Exported Frames,10973,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002
,ID,"903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3528,9.800000,148.410156,-14.512434,173.065079,-264.601318,1449.297852,110.265266,-1.013560,-6.050265,-2.693327,-252.259521,1349.033203,100.093643
3529,9.802778,148.363449,-14.518372,173.018585,-264.602386,1449.296875,110.254829,-1.059816,-6.044966,-2.726172,-252.251083,1349.026978,100.075974
3530,9.805556,148.323242,-14.488083,173.041885,-264.615265,1449.296631,110.258163,-1.086770,-6.030419,-2.728154,-252.249268,1349.027100,100.075058
3531,9.808333,148.303757,-14.502456,172.994476,-264.605133,1449.308105,110.250626,-1.160785,-6.034728,-2.733961,-252.260239,1349.037109,100.081772
3532,9.811111,148.450806,-14.346624,172.915802,-264.649872,1449.252319,110.251289,-1.154440,-6.022618,-2.808104,-252.256668,1349.024292,100.078606
3533,9.813889,148.428925,-14.360275,172.907379,-264.651154,1449.252075,110.247292,-1.130116,-6.016325,-2.746925,-252.263016,1349.021118,100.078850
3534,9.816667,148.305725,-14.516358,172.985123,-264.616547,1449.294189,110.254768,-1.143519,-6.003406,-2.802517,-252.266678,1349.020142,100.078598
3535,9.819444,148.401398,-14.384085,172.868637,-264.644501,1449.252319,110.243103,-1.155562,-6.006143,-2.767245,-252.271469,1349.020752,100.068695
3536,9.822222,148.414566,-14.324390,172.942856,-264.662048,1449.249390,110.253181,-1.162866,-6.030832,-2.762974,-252.267990,1349.020264,100.071884
3537,9.825000,148.404541,-14.369469,172.888351,-264.655640,1449.249390,110.246643,-1.135517,-5.984941,-2.762144,-252.275436,1349.020142,100.075996
3538,9.827778,148.397842,-14.348913,172.891556,-264.659943,1449.254883,110.250275,-1.105315,-5.993176,-2.753130,-252.269440,1349.015137,100.081856
3539,9.830556,148.408157,-14.396246,172.895325,-264.657562,1449.247437,110.249680,-1.143709,-5.946558,-2.816989,-252.273880,1349.019409,100.060753
3540,9.833333,148.419800,-14.370683,172.866592,-264.657776,1449.255249,110.254974,-1.271206,-5.804095,-3.775664,-252.352539,1349.132202,100.073143
3541,9.836111,148.428345,-14.393961,172.882462,-264.656067,1449.257202,110.250069,-1.098968,-5.958883,-2.848527,-252.273880,1349.018555,100.055069
3542,9.838889,148.427490,-14.377726,172.878693,-264.654572,1449.259766,110.254501,-1.094479,-5.931570,-2.837105,-252.274872,1349.024170,100.079628
3543,9.841667,148.498322,-14.415352,172.910767,-264.649689,1449.254150,110.249992,-1.042391,-5.941279,-2.833184,-252.273117,1349.027710,100.090828
3544,9.844444,148.381454,-14.522141,172.988022,-264.630920,1449.296753,110.267334,-1.141928,-5.783235,-3.832872,-252.356705,1349.131348,100.072929
3545,9.847222,148.369080,-14.560191,172.993713,-264.637848,1449.299438,110.256325,-0.646374,-5.883389,-2.689695,-252.286636,1349.086304,100.133675
3546,9.850000,148.425049,-14.553169,172.984650,-264.628052,1449.296143,110.265572,-0.897496,-5.947877,-2.825146,-252.279190,1349.022461,100.074333
3547,9.852778,148.393204,-14.578096,172.976974,-264.634552,1449.294312,110.264336,-0.594308,-5.867309,-2.671066,-252.290375,1349.083130,100.115318
3548,9.855556,148.389160,-14.536996,173.001511,-264.629608,1449.288696,110.263237,-0.855547,-5.984955,-2.745271,-252.277435,1349.020142,100.089737
3549,9.858333,148.418396,-14.536387,173.028488,-264.626343,1449.286621,110.265503,-0.828590,-6.005202,-2.717672,-252.275681,1349.014526,100.085976
3550,9.861111,148.378357,-14.568425,172.988342,-264.628845,1449.293945,110.252205,-0.860097,-6.011911,-2.783329,-252.272964,1349.023926,100.086746
3551,9.863889,148.417847,-14.529509,173.031219,-264.633179,1449.284668,110.272682,-0.857771,-6.003187,-2.774809,-252.271439,1349.017212,100.071182
3552,9.866667,148.376602,-14.540585,172.999023,-264.621094,1449.285889,110.258965,-0.858785,-6.005548,-2.792729,-252.273148,1349.024780,100.066711
3553,9.869444,148.386292,-14.543841,172.993484,-264.634491,1449.296753,110.269722,-0.867549,-6.003807,-2.712138,-252.266052,1349.027954,100.077454
3554,9.872222,148.381973,-14.525107,173.004639,-264.633362,1449.292236,110.258461,-0.876566,-6.033626,-2.700183,-252.259430,1349.020508,100.083702
3555,9.875000,148.407059,-14.546618,173.023605,-264.628723,1449.284790,110.254097,-0.878363,-6.010296,-2.668516,-252.265747,1349.018311,100.082512
3556,9.877778,148.387589,-14.511539,172.997208,-264.640442,1449.283081,110.254959,-0.842871,-6.040307,-2.628565,-252.263718,1349.006836,100.073639
3557,9.880556,148.554733,-14.399726,172.931656,-264.648834,1449.226074,110.254044,-0.929817,-6.047123,-2.638544,-252.261246,1349.005005,100.070023
3558,9.883333,148.406540,-14.504462,173.015808,-264.627930,1449.272705,110.263519,-0.925754,-6.064479,-2.592257,-252.266464,1349.000977,100.067848
3559,9.886111,148.340927,-14.523815,172.959824,-264.612640,1449.278687,110.259560,-0.939649,-6.054193,-2.583633,-252.264267,1348.995483,100.071724
3560,9.888889,148.353638,-14.477786,173.004684,-264.632172,1449.273438,110.266136,-0.942851,-6.091822,-2.546651,-252.257355,1348.996216,100.071342
3561,9.891667,148.341095,-14.460829,173.009247,-264.622314,1449.271484,110.260925,-0.951861,-6.086855,-2.534154,-252.258240,1348.996948,100.084297
3562,9.894444,148.322678,-14.485194,172.983063,-264.617615,1449.274902,110.271645,-1.006852,-6.093639,-2.560095,-252.256210,1349.003174,100.085571
3563,9.897222,148.288757,-14.486102,172.967117,-264.612732,1449.284546,110.281685,-0.999448,-6.086598,-2.505529,-252.247208,1349.004028,100.086105
3564,9.900000,148.311218,-14.533786,172.976151,-264.593231,1449.276123,110.254395,-0.986246,-6.069694,-2.473055,-252.247269,1348.997314,100.101906
3565,9.902778,148.304489,-14.472172,172.982910,-264.607941,1449.287354,110.259834,-1.003852,-6.031526,-2.492841,-252.247238,1349.004272,100.090584
3566,9.905556,148.348572,-14.526141,173.019531,-264.600922,1449.277710,110.269135,-0.977115,-6.051877,-2.515965,-252.238571,1348.989990,100.103546
3567,9.908333,148.494766,-14.395766,172.918839,-264.628723,1449.229980,110.256851,-1.008610,-6.063954,-2.416534,-252.245911,1348.999634,100.100792
3568,9.911111,148.498795,-14.353091,172.939026,-264.634827,1449.230713,110.267029,-0.999607,-6.053943,-2.455571,-252.242767,1348.996948,100.101646
3569,9.913889,148.277847,-14.510353,172.965958,-264.607391,1449.286499,110.282738,-0.951723,-6.033720,-2.474982,-252.245102,1348.996216,100.110291
3570,9.916667,148.341843,-14.526303,173.013779,-264.598877,1449.281616,110.273720,-0.903355,-6.046084,-2.443224,-252.250458,1348.996460,100.118202
3571,9.919444,148.396271,-14.527703,173.022232,-264.599518,1449.281494,110.273048,-0.918213,-6.023017,-2.449731,-252.249741,1348.998779,100.117149
3572,9.922222,148.318314,-14.545997,172.989777,-264.584442,1449.285767,110.268761,-0.831372,-6.052799,-2.395860,-252.241165,1348.987915,100.136909
3573,9.925000,148.354874,-14.538664,173.008804,-264.597992,1449.287476,110.267220,-0.838735,-6.025299,-2.414614,-252.256119,1348.995483,100.138458
3574,9.927778,148.361938,-14.577082,173.036743,-264.598236,1449.282715,110.275040,-0.794442,-6.047256,-2.398777,-252.250046,1348.996460,100.138840
3575,9.930556,148.397171,-14.522765,173.063385,-264.599304,1449.289917,110.281975,-0.758324,-6.025930,-2.451670,-252.257950,1348.979126,100.130058
3576,9.933333,148.427460,-14.566175,173.054672,-264.595520,1449.286743,110.264687,-0.750056,-5.997060,-2.519688,-252.265335,1348.989624,100.130173
3577,9.936111,148.450821,-14.575830,173.092163,-264.589508,1449.288940,110.267113,-0.661883,-6.012386,-2.393544,-252.262680,1348.984497,100.148750
3578,9.938889,148.459427,-14.555605,173.074249,-264.591278,1449.285278,110.282616,-0.682975,-6.000313,-2.436711,-252.268143,1348.980713,100.145836
3579,9.941667,148.458237,-14.540942,173.067841,-264.591064,1449.294434,110.266357,-0.683008,-6.002146,-2.480795,-252.279846,1348.982178,100.137581
3580,9.944444,148.514893,-14.547634,173.089584,-264.601288,1449.286865,110.264267,-0.658170,-6.007277,-2.474496,-252.276749,1348.976196,100.151917
3581,9.947222,148.481613,-14.578274,173.043854,-264.591187,1449.291748,110.269379,-0.608261,-6.011080,-2.490091,-252.286789,1348.965332,100.149323
3582,9.950000,148.493500,-14.535409,173.030975,-264.595093,1449.290771,110.273239,-0.615742,-6.018676,-2.459174,-252.301987,1348.968628,100.149536
3583,9.952778,148.457550,-14.543464,172.997513,-264.593018,1449.296265,110.252121,-0.610542,-6.029434,-2.491198,-252.311172,1348.956421,100.152176
3584,9.955556,148.467377,-14.526407,173.010681,-264.583984,1449.291992,110.267265,-0.529814,-6.026878,-2.476236,-252.323303,1348.948853,100.174133
3585,9.958333,148.437439,-14.470806,172.982788,-264.594757,1449.292358,110.248489,-0.554201,-6.064378,-2.388619,-252.325592,1348.940308,100.170372
3586,9.961111,148.419556,-14.495440,172.976334,-264.579041,1449.287842,110.244362,-0.583099,-6.029754,-2.421261,-252.335693,1348.925781,100.165512
3587,9.963889,148.464066,-14.458382,172.968948,-264.582886,1449.279175,110.245560,-0.670664,-5.862763,-3.481747,-252.442337,1349.053223,100.183632
3588,9.966667,148.455383,-14.438445,172.964157,-264.591583,1449.287354,110.246574,-0.711812,-5.847984,-3.487073,-252.440811,1349.044800,100.182526
3589,9.969444,148.422989,-14.462757,172.937653,-264.580078,1449.284790,110.244858,-0.720711,-5.847163,-3.586910,-252.453064,1349.035034,100.226639
3590,9.972222,148.397278,-14.421647,172.921906,-264.580658,1449.279663,110.238892,-0.822354,-5.855211,-3.603776,-252.474838,1349.019531,100.188698
3591,9.975000,148.368561,-14.442642,172.914810,-264.587280,1449.278564,110.250214,-0.772832,-5.896509,-3.575017,-252.475555,1348.996826,100.208824
3592,9.977778,148.382477,-14.441289,172.889420,-264.590363,1449.272705,110.241608,-0.892429,-5.872054,-3.534014,-252.503784,1348.996216,100.216698
3593,9.980556,148.534531,-14.222363,172.854218,-264.622528,1449.218872,110.231079,-0.958423,-5.865554,-3.602319,-252.517853,1348.985229,100.216812
3594,9.983333,148.366348,-14.379881,172.893311,-264.595062,1449.274292,110.228447,-0.871428,-5.853352,-3.609736,-252.536926,1348.972168,100.217529
3595,9.986111,147.322144,-14.724382,173.666199,-264.712250,1449.643066,110.389511,-0.907760,-5.870183,-3.548414,-252.544434,1348.963989,100.236649
3596,9.988889,148.760162,-13.829288,172.680191,-265.049133,1449.145508,110.407578,-0.917131,-5.885151,-3.625051,-252.567230,1348.952148,100.232796
3597,9.991667,148.270416,-14.416760,172.856018,-264.587830,1449.276001,110.221352,-0.998387,-5.857365,-3.610548,-252.585526,1348.942017,100.230591
3598,9.994444,145.296387,-15.100278,175.877930,-265.043091,1450.356201,110.188988,-1.004891,-5.853518,-3.646809,-252.593307,1348.929565,100.249207
3599,9.997222,146.547104,-14.570912,174.612320,-265.089905,1449.901245,110.295753,-0.923080,-5.830266,-3.609705,-252.610321,1348.913696,100.265068
3600,10.000000,146.784576,-14.919134,174.062851,-264.702942,1449.799316,110.379623,-1.038151,-5.858045,-3.774437,-252.629257,1348.917358,100.268684
3601,10.002778,144.110184,-16.305742,176.728622,-264.639984,1450.800049,110.261894,-0.999826,-5.844038,-3.616832,-252.644684,1348.899780,100.274017
3602,10.005556,148.430206,-14.268722,172.824387,-264.587555,1449.230713,110.207298,-0.975292,-5.868882,-3.648336,-252.657211,1348.899658,100.290062
3603,10.008333,148.253967,-14.394286,172.908325,-264.550415,1449.296021,110.207489,-0.987985,-5.823165,-3.670349,-252.683426,1348.888916,100.290504
3604,10.011111,148.309052,-14.399540,172.919144,-264.544800,1449.292236,110.210808,-0.955528,-5.836289,-3.762101,-252.695496,1348.886597,100.309494
3605,10.013889,148.457703,-14.244333,172.844330,-264.580658,1449.252197,110.201714,-0.966924,-5.857304,-3.647504,-252.714783,1348.882080,100.323067
3606,10.016667,148.458649,-14.290799,172.825378,-264.565643,1449.251831,110.189857,-0.981743,-5.892664,-3.675795,-252.739487,1348.877075,100.323158
3607,10.019444,148.283279,-14.452250,172.836288,-264.523682,1449.307739,110.201370,-0.855519,-5.837938,-3.729194,-252.761368,1348.861938,100.336746
3608,10.022222,148.330002,-14.375867,172.941727,-264.535492,1449.307251,110.199303,-0.843560,-5.863391,-3.763771,-252.778732,1348.851685,100.346245
3609,10.025000,148.344666,-14.387133,172.881088,-264.533875,1449.308105,110.196960,-0.925165,-5.844834,-3.819383,-252.809021,1348.851563,100.342896
3610,10.027778,148.291763,-14.410757,172.888504,-264.526184,1449.308472,110.193680,-0.870663,-5.891140,-3.753526,-252.829254,1348.840454,100.361176
3611,10.030556,148.296951,-14.414145,172.855103,-264.521240,1449.316528,110.184494,,,,,,
3612,10.033333,148.332245,-14.383110,172.860413,-264.519562,1449.318481,110.204666,,,,,,
3613,10.036111,148.371201,-14.399941,172.901688,-264.510834,1449.311279,110.197029,,,,,,
3614,10.038889,148.343658,-14.369808,172.897614,-264.506470,1449.307983,110.193588,,,,,,
3615,10.041667,148.436295,-14.414607,172.802170,-264.489532,1449.280640,110.194641,,,,,,
3616,10.044444,144.200119,-18.160412,176.163651,-264.020752,1450.899292,110.608856,,,,,,
3617,10.047222,148.420853,-14.412659,172.750763,-264.476593,1449.285645,110.195221,,,,,,
3618,10.050000,148.474167,-14.254859,172.749176,-264.510071,1449.255859,110.185127,,,,,,
3619,10.052778,144.235703,-18.575405,176.035461,-263.899139,1450.897827,110.677231,,,,,,
3620,10.055556,144.224808,-17.823051,176.210861,-264.077362,1450.860596,110.539680,,,,,,
3621,10.058333,144.286255,-17.397717,176.202728,-264.157257,1450.805908,110.481026,,,,,,
3622,10.061111,144.313751,-17.763937,176.095245,-264.059418,1450.824341,110.542671,,,,,,
3623,10.063889,144.232193,-18.133194,176.056839,-263.979675,1450.847778,110.587601,,,,,,
3624,10.066667,144.295898,-17.883463,176.017883,-264.012238,1450.812012,110.565826,,,,,,
3625,10.069444,144.307236,-18.033684,175.955124,-263.964966,1450.812134,110.601868,,,,,,
3626,10.072222,144.279739,-17.933100,175.963394,-263.992279,1450.810791,110.568863,,,,,,
3627,10.075000,144.296692,-17.030899,176.247177,-264.218628,1450.781738,110.404160,,,,,,
3628,10.077778,144.322647,-17.533812,176.146957,-264.087738,1450.798218,110.486023,,,,,,
3629,10.080556,144.522171,-17.954174,175.896393,-263.951569,1450.767700,110.584419,,,,,,
3630,10.083333,144.323853,-17.679010,176.101868,-264.020325,1450.813477,110.523445,,,,,,
3631,10.086111,148.472610,-14.427710,172.650909,-264.378052,1449.245483,110.183907,,,,,,
3632,10.088889,144.307968,-16.864748,176.393448,-264.254852,1450.789185,110.351875,,,,,,
3633,10.091667,148.464844,-14.381660,172.678268,-264.362122,1449.251343,110.170464,,,,,,
3634,10.094444,148.456192,-14.436160,172.694489,-264.353485,1449.257935,110.168434,,,,,,
3635,10.097222,148.445099,-14.433343,172.660660,-264.350342,1449.260132,110.168297,,,,,,
3636,10.100000,148.453369,-14.458392,172.678665,-264.354370,1449.265015,110.174171,,,,,,
3637,10.102778,148.489700,-14.453959,172.718033,-264.347015,1449.261597,110.165802,,,,,,
3638,10.105556,148.484131,-14.461684,172.705933,-264.333984,1449.264526,110.167282,,,,,,
3639,10.108333,148.455795,-14.451557,172.713516,-264.341187,1449.271851,110.156425,,,,,,
3640,10.111111,148.460724,-14.456051,172.672546,-264.329163,1449.271362,110.153244,,,,,,
3641,10.113889,148.470627,-14.452284,172.687286,-264.326752,1449.271606,110.166016,,,,,,
3642,10.116667,144.244980,-18.130144,176.117615,-263.873413,1450.893799,110.558060,,,,,,
3643,10.119444,148.462433,-14.405602,172.731094,-264.324524,1449.268921,110.171234,,,,,,
3644,10.122222,-84.574303,-79.101013,118.936615,-262.633667,1449.277710,110.894997,,,,,,
3645,10.125000,148.471008,-14.386822,172.719620,-264.308105,1449.274536,110.157951,,,,,,
3646,10.127778,148.434174,-14.372282,172.693649,-264.309265,1449.278564,110.155884,,,,,,
3647,10.130556,148.452805,-14.366287,172.697403,-264.303009,1449.273926,110.142235,,,,,,
3648,10.133333,-84.762733,-79.132866,118.749725,-262.604065,1449.282104,110.908127,,,,,,
3649,10.136111,144.253311,-16.271069,176.491974,-264.388214,1450.795776,110.192108,,,,,,
3650,10.138889,-84.540916,-79.137329,118.941437,-262.597198,1449.282227,110.892471,,,,,,
3651,10.141667,149.581497,-13.597222,171.895569,-264.763702,1448.914429,110.375656,,,,,,
3652,10.144444,-2.672437,23.291183,5.399704,-263.480652,1450.171387,109.036728,,,,,,
3653,10.147222,-84.843216,-79.136414,118.608856,-262.582336,1449.280151,110.883453,,,,,,
3654,10.150000,144.272827,-18.136057,176.116989,-263.803131,1450.892944,110.542000,,,,,,
3655,10.152778,144.289215,-18.353432,176.024475,-263.749725,1450.881226,110.581604,,,,,,
3656,10.155556,144.268387,-18.001589,176.076660,-263.825928,1450.875122,110.508675,,,,,,
3657,10.158333,144.256332,-18.136959,176.015320,-263.775269,1450.868164,110.547096,,,,,,
3658,10.161111,144.303040,-18.076513,176.105743,-263.777374,1450.867188,110.531281,,,,,,
3659,10.163889,144.332397,-18.485546,175.946335,-263.663208,1450.877441,110.594666,,,,,,
3660,10.166667,148.496704,-14.271490,172.651474,-264.224365,1449.250000,110.106316,,,,,,
3661,10.169444,148.486588,-14.269849,172.622833,-264.219757,1449.254639,110.086937,,,,,,
3662,10.172222,148.556412,-14.199327,172.655121,-264.215027,1449.248047,110.093971,,,,,,
3663,10.175000,148.503235,-14.259665,172.600098,-264.193909,1449.249512,110.083633,,,,,,
3664,10.177778,148.524002,-14.259735,172.591843,-264.171997,1449.255005,110.081352,,,,,,
3665,10.180556,144.309143,-18.149672,176.083252,-263.678680,1450.873901,110.490349,,,,,,
3666,10.183333,144.284592,-17.453259,176.193283,-263.839722,1450.853516,110.368484,,,,,,
3667,10.186111,148.516769,-14.292499,172.538177,-264.129303,1449.260254,110.069298,,,,,,
3668,10.188889,148.509247,-14.268947,172.555695,-264.122131,1449.255859,110.065552,,,,,,
3669,10.191667,144.291077,-17.455339,176.165558,-263.788177,1450.855713,110.364372,,,,,,
3670,10.194444,148.532211,-14.223962,172.596390,-264.102722,1449.259399,110.064064,,,,,,
3671,10.197222,148.151169,-14.117290,172.115936,-264.029694,1449.356689,110.028297,,,,,,
3672,10.200000,144.290604,-18.127989,175.977448,-263.587250,1450.894775,110.466164,,,,,,
3673,10.202778,144.255905,-17.762323,175.808411,-263.605469,1450.872192,110.421234,,,,,,
3674,10.205556,148.436096,-14.205544,172.490387,-264.018188,1449.285889,110.047951,,,,,,
3675,10.208333,144.225418,-17.867228,175.758194,-263.568970,1450.871460,110.417931,,,,,,
3676,10.211111,148.446411,-14.251391,172.478745,-263.983032,1449.295044,110.031624,,,,,,
3677,10.213889,148.463409,-14.240773,172.479904,-263.953278,1449.298706,110.027992,,,,,,
3678,10.216667,144.265274,-18.176258,175.764084,-263.437775,1450.911865,110.459114,,,,,,
3679,10.219444,148.398575,-14.463387,172.334442,-263.908325,1449.293579,109.947922,,,,,,
3680,10.222222,-179.638779,-10.218301,-20.698475,-263.104248,1452.905884,110.698395,,,,,,
3681,10.225000,148.158173,-14.273369,172.088165,-263.884277,1449.372192,109.956635,,,,,,
3682,10.227778,148.521927,-14.260180,172.491226,-263.885803,1449.300781,110.009834,,,,,,
3683,10.230556,148.318573,-14.124228,172.213211,-263.861877,1449.371460,109.994217,,,,,,
3684,10.233333,148.547852,-14.208835,172.535599,-263.859436,1449.306152,110.008713,,,,,,
3685,10.236111,148.266602,-14.262936,172.153229,-263.833771,1449.367065,109.936066,,,,,,
3686,10.238889,148.514969,-14.529704,172.423737,-263.797272,1449.293579,109.924950,,,,,,
3687,10.241667,148.509003,-14.529882,172.410736,-263.782623,1449.298584,109.917068,,,,,,
3688,10.244444,148.932266,-14.150913,173.032303,-263.922913,1449.212891,110.069122,,,,,,
3689,10.247222,148.516830,-14.529781,172.358826,-263.742004,1449.293335,109.904633,,,,,,
3690,10.250000,148.344315,-14.278446,172.171829,-263.754272,1449.356934,109.927238,,,,,,
3691,10.252778,148.295593,-14.228641,172.120651,-263.727234,1449.359253,109.922363,,,,,,
3692,10.255556,148.363205,-14.253109,172.172546,-263.692627,1449.339600,109.926430,,,,,,
3693,10.258333,148.529175,-14.524303,172.300659,-263.687134,1449.284302,109.878830,,,,,,
3694,10.261111,148.369873,-14.244727,172.177887,-263.662842,1449.338257,109.919388,,,,,,
3695,10.263889,148.327087,-14.212733,172.096359,-263.677399,1449.346191,109.911552,,,,,,
3696,10.266667,148.351578,-14.256216,172.127716,-263.637146,1449.331787,109.915703,,,,,,
3697,10.269444,148.557419,-14.558139,172.289291,-263.575226,1449.267700,109.866074,,,,,,
3698,10.272222,144.277878,-18.758673,175.060562,-262.963348,1450.927368,110.474808,,,,,,
3699,10.275000,148.454147,-14.267852,172.097778,-263.600555,1449.334351,109.902290,,,,,,
3700,10.277778,148.420013,-14.251980,172.055496,-263.576965,1449.327515,109.901527,,,,,,
3701,10.280556,148.223785,-14.762691,172.371124,-263.519043,1449.423828,109.921722,,,,,,
3702,10.283333,144.277359,-19.025499,175.152847,-262.861267,1450.903076,110.397522,,,,,,
3703,10.286111,148.362793,-14.136269,172.143951,-263.649109,1449.349731,109.926567,,,,,,
3704,10.288889,-2.670484,23.147415,4.783860,-262.680756,1450.285400,108.743301,,,,,,
3705,10.291667,144.264969,-18.987070,174.934006,-262.806366,1450.938477,110.498787,,,,,,
3706,10.294444,144.240494,-18.915710,174.968719,-262.821777,1450.940063,110.479263,,,,,,
3707,10.297222,144.251511,-19.028000,174.907730,-262.782349,1450.950195,110.501305,,,,,,
3708,10.300000,144.222534,-18.988325,174.864136,-262.791504,1450.946533,110.492683,,,,,,
3709,10.302778,144.200470,-19.023067,174.893188,-262.774231,1450.960449,110.498932,,,,,,
3710,10.305556,144.211899,-17.419037,175.316544,-263.153015,1450.896973,110.217934,,,,,,
3711,10.308333,144.222549,-19.150646,174.788239,-262.724884,1450.953979,110.500214,,,,,,
3712,10.311111,144.214386,-19.131361,174.781738,-262.720886,1450.959351,110.512581,,,,,,
3713,10.313889,144.195862,-18.335165,175.058441,-262.895569,1450.938477,110.361397,,,,,,
3714,10.316667,-3.139301,23.609413,6.103675,-262.712402,1450.279297,108.887016,,,,,,
3715,10.319444,-3.111760,23.588671,6.062906,-262.705902,1450.272339,108.879372,,,,,,
3716,10.322222,-3.137409,23.589048,6.109881,-262.690735,1450.284790,108.881874,,,,,,
3717,10.325000,-85.870697,-79.990471,118.039688,-261.580505,1449.415405,110.568619,,,,,,
3718,10.327778,143.821793,-19.205919,175.342880,-262.689575,1451.148804,110.466805,,,,,,
3719,10.330556,144.217499,-18.188450,175.180313,-262.877472,1450.953613,110.300621,,,,,,
3720,10.333333,-3.678203,23.699911,6.667665,-262.623322,1450.429199,108.850525,,,,,,
3721,10.336111,-85.623802,-80.014122,118.267570,-261.538330,1449.423950,110.544830,,,,,,
3722,10.338889,143.873856,-20.296843,174.129349,-262.496002,1451.023315,110.877457,,,,,,
3723,10.341667,-3.105320,23.626652,6.069835,-262.585052,1450.282715,108.842651,,,,,,
3724,10.344444,144.219254,-17.739296,175.293030,-262.908966,1450.935425,110.217796,,,,,,
3725,10.347222,-3.060890,23.647495,6.125419,-262.571838,1450.278564,108.833420,,,,,,
3726,10.350000,144.228439,-17.791689,175.228485,-262.860565,1450.946045,110.214676,,,,,,
3727,10.352778,143.907501,-20.194685,174.040710,-262.437622,1451.018066,110.863327,,,,,,
3728,10.355556,144.251862,-18.643793,175.062134,-262.653168,1450.975586,110.380249,,,,,,
3729,10.358333,144.257996,-18.598534,174.985001,-262.644135,1450.975342,110.366531,,,,,,
3730,10.361111,-3.109070,23.651110,6.227586,-262.495483,1450.291016,108.808823,,,,,,
3731,10.363889,146.388428,-12.236524,169.871307,-261.838806,1450.008423,110.232086,,,,,,
3732,10.366667,144.252151,-18.289669,175.111115,-262.673126,1450.974609,110.306557,,,,,,
3733,10.369444,-165.681168,-10.893296,-1.651431,-260.819061,1447.943115,110.392181,,,,,,
3734,10.372222,143.522705,-18.599470,171.028885,-261.491486,1451.000244,110.921173,,,,,,
3735,10.375000,144.923630,-10.431886,170.636108,-261.302460,1450.097168,110.123505,,,,,,
3736,10.377778,144.265457,-19.115105,174.817703,-262.421509,1450.998657,110.435356,,,,,,
3737,10.380556,144.288498,-18.976847,174.774780,-262.421143,1450.984131,110.414856,,,,,,
3738,10.383333,144.046768,-17.264971,171.223450,-261.406555,1450.760376,110.472939,,,,,,
3739,10.386111,143.996048,-17.300322,171.275177,-261.388306,1450.782715,110.486588,,,,,,
3740,10.388889,-166.219315,-10.519390,-1.188809,-260.623474,1448.130249,110.389740,-5.158614,6.628139,-4.690703,-263.248138,1346.083008,102.423950
3741,10.391667,143.992462,-20.107819,174.046295,-262.237183,1451.044189,110.840225,,,,,,
3742,10.394444,-166.167755,-10.251174,-1.298015,-260.573090,1448.116577,110.180367,-5.068458,6.476676,-4.028316,-263.310638,1346.061890,102.476944
3743,10.397222,144.270523,-16.884125,171.042938,-261.384399,1450.664429,110.375687,-5.285172,6.567626,-4.568512,-263.412598,1346.064209,102.524040
3744,10.400000,144.303772,-18.757322,174.910080,-262.347229,1451.003296,110.387268,-5.250309,6.481863,-4.340688,-263.434448,1346.061279,102.551300
3745,10.402778,144.308334,-16.811295,171.015289,-261.360107,1450.645996,110.349976,-5.333717,6.525761,-4.490031,-263.517761,1346.047363,102.563301
3746,10.405556,143.788223,-15.821568,165.791687,-261.764282,1450.678711,109.580315,-5.327998,6.480175,-4.248221,-263.559875,1346.025269,102.585968
3747,10.408333,144.354370,-16.791809,171.093323,-261.342743,1450.664307,110.337280,,,,,,
3748,10.411111,143.807358,-18.528399,171.217957,-261.278442,1451.089844,110.904861,,,,,,
3749,10.413889,144.583679,-16.446547,170.864792,-261.344604,1450.574829,110.267059,,,,,,
3750,10.416667,-166.602264,-10.100957,-0.790345,-260.490784,1448.313354,110.126266,,,,,,
3751,10.419444,-166.415512,-10.084674,-0.813055,-260.440735,1448.324341,110.097427,,,,,,
3752,10.422222,145.921829,-10.505615,171.189575,-261.237213,1450.227295,110.006050,-5.075540,5.611915,-3.439553,-264.012421,1345.843750,102.713821
3753,10.425000,-166.799240,-9.868464,-1.009400,-260.389984,1448.338745,110.091766,-7.858841,41.768211,-123.310585,-267.490448,1351.741455,104.627190
