Frame,Time (Seconds),X,Y,Z,X,Y,Z
4892,13.588889,-251.824265,1452.801514,106.042694,-248.59726,1452.784302,103.127777
4893,13.591667,-251.840149,1452.790405,106.013504,-248.59726,1452.784302,103.127777
4894,13.594444,-251.808823,1452.801025,106.052399,-248.59726,1452.784302,103.127777
4895,13.597222,-251.762985,1451.982056,105.989227,-248.59726,1452.784302,103.127777
4896,13.6,-251.995804,1452.58667,105.804482,-248.59726,1452.784302,103.127777
4897,13.602778,-251.826828,1452.803223,106.048958,-248.59726,1452.784302,103.127777
4898,13.605556,-253.203339,1452.566772,105.366905,-248.59726,1452.784302,103.127777
4899,13.608333,-251.814728,1452.809814,106.065895,-248.59726,1452.784302,103.127777
4900,13.611111,-251.898712,1452.079468,105.921509,-248.59726,1452.784302,103.127777
4901,13.613889,-252.000656,1452.590454,105.82634,-248.59726,1452.784302,103.127777
4902,13.616667,-251.710022,1452.726074,106.237885,-248.59726,1452.784302,103.127777
4903,13.619444,-251.690948,1452.7323,106.297272,-248.59726,1452.784302,103.127777
4904,13.622222,-251.7314,1452.726074,106.263458,-248.59726,1452.784302,103.127777
4905,13.625,-251.920853,1452.082153,105.933784,-248.59726,1452.784302,103.127777
4906,13.627778,-251.910233,1452.076294,105.930023,-248.59726,1452.784302,103.127777
4907,13.630556,-253.190399,1452.584106,105.403755,-248.59726,1452.784302,103.127777
4908,13.633333,-251.91716,1452.086548,105.934303,-248.59726,1452.784302,103.127777
4909,13.636111,-251.764984,1452.742798,106.219879,-248.59726,1452.784302,103.127777
4910,13.638889,-251.760361,1452.737793,106.220116,-248.59726,1452.784302,103.127777
4911,13.641667,-251.730743,1452.756958,106.260582,-248.59726,1452.784302,103.127777
4912,13.644444,-251.960693,1452.660522,106.308922,-248.59726,1452.784302,103.127777
4913,13.647222,-251.930832,1452.134155,105.919579,-248.59726,1452.784302,103.127777
4914,13.65,-251.923325,1452.15564,105.937149,-248.59726,1452.784302,103.127777
4915,13.652778,-251.932465,1452.15979,105.924065,-248.59726,1452.784302,103.127777
4916,13.655556,-251.992493,1452.669434,106.266945,-248.59726,1452.784302,103.127777
4917,13.658333,-251.753571,1452.493896,106.135506,-248.59726,1452.784302,103.127777
4918,13.661111,-251.770859,1452.493408,106.117393,-248.59726,1452.784302,103.127777
4919,13.663889,-251.880997,1452.358154,105.979462,-248.59726,1452.784302,103.127777
4920,13.666667,-251.752548,1452.502075,106.125687,-248.59726,1452.784302,103.127777
4921,13.669444,-251.853851,1452.353638,105.97168,-248.59726,1452.784302,103.127777
4922,13.672222,-251.942902,1452.470703,105.89576,-248.59726,1452.784302,103.127777
4923,13.675,-251.859314,1452.338623,105.983826,-248.59726,1452.784302,103.127777
4924,13.677778,-251.837906,1452.339355,105.985825,-248.59726,1452.784302,103.127777
4925,13.680556,-251.988083,1452.599731,105.789017,-248.59726,1452.784302,103.127777
4926,13.683333,-251.676285,1452.184326,106.051811,-248.59726,1452.784302,103.127777
4927,13.686111,-251.529999,1452.589111,106.324028,-248.59726,1452.784302,103.127777
4928,13.688889,-251.638474,1452.177856,106.057922,-248.59726,1452.784302,103.127777
4929,13.691667,-251.483322,1452.589478,106.367271,-248.59726,1452.784302,103.127777
4930,13.694444,-251.698822,1451.942261,105.976265,-248.59726,1452.784302,103.127777
4931,13.697222,-251.910126,1452.480713,106.321686,-248.59726,1452.784302,103.127777
4932,13.7,-251.491196,1452.592407,106.317284,-248.59726,1452.784302,103.127777
4933,13.702778,-251.900726,1452.463013,106.329979,-248.59726,1452.784302,103.127777
4934,13.705556,-253.093719,1452.325073,105.688118,-248.59726,1452.784302,103.127777
4935,13.708333,-252.127563,1452.369629,106.030159,-248.59726,1452.784302,103.127777
4936,13.711111,-251.860046,1452.486206,106.369873,-248.59726,1452.784302,103.127777
4937,13.713889,-252.050934,1452.014771,106.060127,-248.59726,1452.784302,103.127777
4938,13.716667,-251.925949,1452.638672,106.280594,-248.59726,1452.784302,103.127777
4939,13.719444,-252.053238,1452.028931,106.064987,-248.59726,1452.784302,103.127777
4940,13.722222,-252.074478,1452.044556,106.057549,-248.59726,1452.784302,103.127777
4941,13.725,-252.084518,1452.049683,106.059021,-248.59726,1452.784302,103.127777
4942,13.727778,-251.936264,1452.381958,106.21978,-248.59726,1452.784302,103.127777
4943,13.730556,-252.068665,1452.090332,106.066757,-248.59726,1452.784302,103.127777
4944,13.733333,-251.961975,1452.404785,106.183861,-248.59726,1452.784302,103.127777
4945,13.736111,-251.968765,1452.413452,106.196724,-248.59726,1452.784302,103.127777
4946,13.738889,-251.967102,1452.427734,106.194092,-248.59726,1452.784302,103.127777
4947,13.741667,-251.961075,1452.431152,106.185493,-248.59726,1452.784302,103.127777
4948,13.744444,-252.142548,1452.332153,105.855675,-248.59726,1452.784302,103.127777
4949,13.747222,-252.149017,1452.328491,105.855011,-248.59726,1452.784302,103.127777
4950,13.75,-252.130386,1452.322876,105.875137,-248.59726,1452.784302,103.127777
4951,13.752778,-252.143387,1452.317871,105.858345,-248.59726,1452.784302,103.127777
4952,13.755556,-252.203339,1452.186646,105.789688,-248.59726,1452.784302,103.127777
4953,13.758333,-251.967255,1452.410889,106.194939,-248.59726,1452.784302,103.127777
4954,13.761111,-251.948334,1452.391846,106.186417,-248.59726,1452.784302,103.127777
4955,13.763889,-251.950775,1452.396118,106.197693,-248.59726,1452.784302,103.127777
4956,13.766667,-251.95372,1452.379517,106.17852,-248.59726,1452.784302,103.127777
4957,13.769444,-251.958221,1452.372681,106.168274,-248.59726,1452.784302,103.127777
4958,13.772222,-252.03183,1452.712402,106.096085,-248.59726,1452.784302,103.127777
4959,13.775,-252.090424,1452.201904,106.051102,-248.59726,1452.784302,103.127777
4960,13.777778,-251.931183,1452.447144,106.241768,-248.59726,1452.784302,103.127777
4961,13.780556,-251.925049,1452.449097,106.248474,-248.59726,1452.784302,103.127777
4962,13.783333,-251.928024,1452.448608,106.261009,-248.59726,1452.784302,103.127777
4963,13.786111,-251.935303,1452.44812,106.252342,-248.59726,1452.784302,103.127777
4964,13.788889,-252.08989,1452.187256,106.035942,-248.59726,1452.784302,103.127777
4965,13.791667,-251.974106,1452.552246,106.160675,-248.59726,1452.784302,103.127777
4966,13.794444,-251.941238,1452.452148,106.225288,-248.59726,1452.784302,103.127777
4967,13.797222,-251.921005,1452.21814,106.222359,-248.59726,1452.784302,103.127777
4968,13.8,-251.981857,1452.615479,106.173607,-248.59726,1452.784302,103.127777
4969,13.802778,-251.953003,1452.37793,106.177055,-248.59726,1452.784302,103.127777
4970,13.805556,-251.96376,1452.379639,106.164146,-248.59726,1452.784302,103.127777
4971,13.808333,-251.974045,1452.396484,106.160934,-248.59726,1452.784302,103.127777
4972,13.811111,-252.139069,1452.303467,105.84066,-248.59726,1452.784302,103.127777
4973,13.813889,-252.135696,1452.310425,105.841125,-248.59726,1452.784302,103.127777
4974,13.816667,-252.188889,1452.383911,106.032631,-248.59726,1452.784302,103.127777
4975,13.819444,-252.193604,1452.384888,106.031105,-248.59726,1452.784302,103.127777
4976,13.822222,-252.197983,1452.387085,106.035927,-248.59726,1452.784302,103.127777
4977,13.825,-252.194702,1452.391479,106.03756,-248.59726,1452.784302,103.127777
4978,13.827778,-252.200836,1452.389771,106.036209,-248.59726,1452.784302,103.127777
4979,13.830556,-252.203964,1452.391357,106.022461,-248.59726,1452.784302,103.127777
4980,13.833333,-252.196426,1452.37207,106.027222,-248.59726,1452.784302,103.127777
4981,13.836111,-252.200806,1452.369385,106.034439,-248.59726,1452.784302,103.127777
4982,13.838889,-252.202744,1452.363892,106.034012,-248.59726,1452.784302,103.127777
4983,13.841667,-252.202545,1452.35498,106.032471,-248.59726,1452.784302,103.127777
4984,13.844444,-252.205338,1452.339111,106.032967,-248.59726,1452.784302,103.127777
4985,13.847222,-252.155182,1452.26001,105.824272,-248.59726,1452.784302,103.127777
4986,13.85,-252.156342,1452.25061,105.821983,-248.59726,1452.784302,103.127777
4987,13.852778,-252.018158,1452.595215,106.143188,-248.59726,1452.784302,103.127777
4988,13.855556,-252.025009,1452.585815,106.138725,-248.59726,1452.784302,103.127777
4989,13.858333,-252.01741,1452.586304,106.140732,-248.59726,1452.784302,103.127777
4990,13.861111,-251.983963,1452.335815,106.14888,-248.59726,1452.784302,103.127777
4991,13.863889,-251.983948,1452.429688,106.183708,-248.59726,1452.784302,103.127777
4992,13.866667,-251.976761,1452.433838,106.18895,-248.59726,1452.784302,103.127777
4993,13.869444,-251.969421,1452.426636,106.19561,-248.59726,1452.784302,103.127777
4994,13.872222,-251.963913,1452.43103,106.19175,-248.59726,1452.784302,103.127777
4995,13.875,-251.933548,1452.180908,106.198311,-248.59726,1452.784302,103.127777
4996,13.877778,-251.939362,1452.193848,106.194214,-248.59726,1452.784302,103.127777
4997,13.880556,-252.043991,1452.230713,106.072693,-248.59726,1452.784302,103.127777
4998,13.883333,-252.110306,1452.10437,105.881073,-248.59726,1452.784302,103.127777
4999,13.886111,-251.968292,1452.369385,106.1558,-248.59726,1452.784302,103.127777
5000,13.888889,-252.203644,1452.167114,105.769699,-248.59726,1452.784302,103.127777
5001,13.891667,-252.209091,1452.173096,105.763451,-248.59726,1452.784302,103.127777
5002,13.894444,-252.23378,1452.630737,105.751755,-248.59726,1452.784302,103.127777
5003,13.897222,-252.163406,1452.312622,105.827492,-248.59726,1452.784302,103.127777
5004,13.9,-252.163467,1452.322632,105.830513,-248.59726,1452.784302,103.127777
5005,13.902778,-252.212311,1452.390137,106.027985,-248.59726,1452.784302,103.127777
5006,13.905556,-252.265366,1452.277832,105.976227,-248.59726,1452.784302,103.127777
5007,13.908333,-252.215469,1452.391724,106.033363,-248.59726,1452.784302,103.127777
5008,13.911111,-252.17041,1452.312134,105.82357,-248.59726,1452.784302,103.127777
5009,13.913889,-252.169662,1452.309326,105.825584,-248.59726,1452.784302,103.127777
5010,13.916667,-252.174103,1452.305786,105.831398,-248.59726,1452.784302,103.127777
5011,13.919444,-252.174652,1452.284668,105.810204,-248.59726,1452.784302,103.127777
5012,13.922222,-252.215866,1452.171021,105.768417,-248.59726,1452.784302,103.127777
5013,13.925,-252.180008,1452.268921,105.82692,-248.59726,1452.784302,103.127777
5014,13.927778,-252.027191,1452.61145,106.162292,-248.59726,1452.784302,103.127777
5015,13.930556,-252.104401,1452.045776,106.026131,-248.59726,1452.784302,103.127777
5016,13.933333,-252.013443,1452.601318,106.179337,-248.59726,1452.784302,103.127777
5017,13.936111,-252.015472,1452.596313,106.170441,-248.59726,1452.784302,103.127777
5018,13.938889,-252.013748,1452.58606,106.167244,-248.59726,1452.784302,103.127777
5019,13.941667,-251.846939,1452.67627,106.033348,-248.59726,1452.784302,103.127777
5020,13.944444,-251.882553,1452.801025,105.974731,-248.59726,1452.784302,103.127777
5021,13.947222,-251.848099,1452.675415,106.022255,-248.59726,1452.784302,103.127777
5022,13.95,-251.850006,1452.674316,106.033157,-248.59726,1452.784302,103.127777
5023,13.952778,-251.868484,1452.672363,105.998444,-248.59726,1452.784302,103.127777
5024,13.955556,-251.87767,1452.806152,105.977234,-248.59726,1452.784302,103.127777
5025,13.958333,-251.827988,1452.687012,106.05497,-248.59726,1452.784302,103.127777
5026,13.961111,-251.837967,1452.674805,106.041069,-248.59726,1452.784302,103.127777
5027,13.963889,-251.834244,1452.680786,106.045692,-248.59726,1452.784302,103.127777
5028,13.966667,-251.837341,1452.680664,106.063164,-248.59726,1452.784302,103.127777
5029,13.969444,-251.870071,1452.802612,105.983734,-248.59726,1452.784302,103.127777
5030,13.972222,-251.894684,1452.317993,105.939964,-248.59726,1452.784302,103.127777
5031,13.975,-251.788162,1452.44519,106.063156,-248.59726,1452.784302,103.127777
5032,13.977778,-251.769897,1452.449097,106.083427,-248.59726,1452.784302,103.127777
5033,13.980556,-252.135452,1452.312866,105.653976,-248.59726,1452.784302,103.127777
5034,13.983333,-252.134674,1452.327637,105.66143,-248.59726,1452.784302,103.127777
5035,13.986111,-252.139481,1452.328125,105.659843,-248.59726,1452.784302,103.127777
5036,13.988889,-252.141388,1452.322632,105.66832,-248.59726,1452.784302,103.127777
5037,13.991667,-252.137482,1452.329712,105.667282,-248.59726,1452.784302,103.127777
5038,13.994444,-252.146072,1452.334595,105.661209,-248.59726,1452.784302,103.127777
5039,13.997222,-252.141479,1452.335327,105.66925,-248.59726,1452.784302,103.127777
5040,14,-252.03746,1452.410889,106.188515,-248.59726,1452.784302,103.127777
5041,14.002778,-252.037613,1452.412598,106.19986,-248.59726,1452.784302,103.127777
5042,14.005556,-252.03949,1452.408325,106.192062,-248.59726,1452.784302,103.127777
5043,14.008333,-252.032928,1452.389038,106.196884,-248.59726,1452.784302,103.127777
5044,14.011111,-252.033981,1452.628418,106.22821,-248.59726,1452.784302,103.127777
5045,14.013889,-252.047516,1452.625366,106.20237,-248.59726,1452.784302,103.127777
5046,14.016667,-252.030426,1452.62146,106.24543,-248.59726,1452.784302,103.127777
5047,14.019444,-252.037521,1452.616943,106.229309,-248.59726,1452.784302,103.127777
5048,14.022222,-252.033737,1452.608032,106.233482,-248.59726,1452.784302,103.127777
5049,14.025,-252.038422,1452.611938,106.245598,-248.59726,1452.784302,103.127777
5050,14.027778,-252.029831,1452.602905,106.241287,-248.59726,1452.784302,103.127777
5051,14.030556,-251.819168,1452.696655,106.134827,-248.59726,1452.784302,103.127777
5052,14.033333,-251.84256,1452.697754,106.14267,-248.59726,1452.784302,103.127777
5053,14.036111,-251.840744,1452.706299,106.154892,-248.59726,1452.784302,103.127777
5054,14.038889,-251.818268,1452.703613,106.158447,-248.59726,1452.784302,103.127777
5055,14.041667,-251.835373,1452.695557,106.144402,-248.59726,1452.784302,103.127777
5056,14.044444,-251.966568,1452.074829,105.916832,-248.59726,1452.784302,103.127777
5057,14.047222,-251.811676,1452.708618,106.1726,-248.59726,1452.784302,103.127777
5058,14.05,-251.825989,1452.700928,106.156036,-248.59726,1452.784302,103.127777
5059,14.052778,-251.81311,1452.708374,106.169006,-248.59726,1452.784302,103.127777
5060,14.055556,-251.79425,1452.698853,106.191658,-248.59726,1452.784302,103.127777
5061,14.058333,-252.01181,1452.626709,106.298759,-248.59726,1452.784302,103.127777
5062,14.061111,-252.141174,1452.262329,106.133827,-248.59726,1452.784302,103.127777
5063,14.063889,-252.133728,1452.261353,106.141846,-248.59726,1452.784302,103.127777
5064,14.066667,-251.894958,1452.322998,106.0121,-248.59726,1452.784302,103.127777
5065,14.069444,-251.579468,1452.327026,106.238403,-248.59726,1452.784302,103.127777
5066,14.072222,-251.888718,1452.316772,106.013092,-248.59726,1452.784302,103.127777
5067,14.075,-251.585312,1452.331421,106.246841,-248.59726,1452.784302,103.127777
5068,14.077778,-251.584793,1452.330688,106.259247,-248.59726,1452.784302,103.127777
5069,14.080556,-251.565155,1452.328735,106.276718,-248.59726,1452.784302,103.127777
5070,14.083333,-251.55484,1452.336182,106.273521,-248.59726,1452.784302,103.127777
5071,14.086111,-252.181229,1452.46582,106.403297,-248.59726,1452.784302,103.127777
5072,14.088889,-251.562805,1452.328613,106.26223,-248.59726,1452.784302,103.127777
5073,14.091667,-252.125107,1452.262207,106.564201,-248.59726,1452.784302,103.127777
5074,14.094444,-252.025482,1452.643555,106.335815,-248.59726,1452.784302,103.127777
5075,14.097222,-253.252533,1452.511353,105.669701,-248.59726,1452.784302,103.127777
5076,14.1,-252.042084,1452.625,106.323822,-248.59726,1452.784302,103.127777
5077,14.102778,-252.271866,1452.371948,106.060707,-248.59726,1452.784302,103.127777
5078,14.105556,-252.151077,1451.881836,106.170135,-248.59726,1452.784302,103.127777
5079,14.108333,-252.028976,1452.477295,106.375374,-248.59726,1452.784302,103.127777
5080,14.111111,-252.056625,1452.618896,106.306305,-248.59726,1452.784302,103.127777
5081,14.113889,-253.259415,1452.508789,105.664383,-248.59726,1452.784302,103.127777
5082,14.116667,-252.072815,1452.61792,106.30838,-248.59726,1452.784302,103.127777
5083,14.119444,-252.077942,1452.622192,106.292847,-248.59726,1452.784302,103.127777
5084,14.122222,-252.080383,1452.623047,106.310287,-248.59726,1452.784302,103.127777
5085,14.125,-252.089584,1452.613647,106.302116,-248.59726,1452.784302,103.127777
5086,14.127778,-252.216019,1452.02002,106.114494,-248.59726,1452.784302,103.127777
5087,14.130556,-252.108032,1452.614746,106.263863,-248.59726,1452.784302,103.127777
5088,14.133333,-252.106781,1452.620728,106.295174,-248.59726,1452.784302,103.127777
5089,14.136111,-252.113403,1452.625366,106.297722,-248.59726,1452.784302,103.127777
5090,14.138889,-252.110306,1452.62854,106.305244,-248.59726,1452.784302,103.127777
5091,14.141667,-252.132095,1452.621704,106.279121,-248.59726,1452.784302,103.127777
5092,14.144444,-252.119476,1452.633789,106.297935,-248.59726,1452.784302,103.127777
5093,14.147222,-252.261765,1452.437256,106.401398,-248.59726,1452.784302,103.127777
5094,14.15,-252.337601,1452.790283,106.339882,-248.59726,1452.784302,103.127777
5095,14.152778,-252.266495,1452.459229,106.402603,-248.59726,1452.784302,103.127777
5096,14.155556,-252.376144,1452.375,106.119263,-248.59726,1452.784302,103.127777
5097,14.158333,-252.433365,1452.471191,106.253792,-248.59726,1452.784302,103.127777
5098,14.161111,-252.31987,1452.188354,105.672226,-248.59726,1452.784302,103.127777
5099,14.163889,-252.389252,1452.380615,106.132248,-248.59726,1452.784302,103.127777
5100,14.166667,-252.469147,1452.704346,106.062141,-248.59726,1452.784302,103.127777
5101,14.169444,-252.387054,1452.378906,106.137245,-248.59726,1452.784302,103.127777
5102,14.172222,-252.379807,1452.379639,106.138832,-248.59726,1452.784302,103.127777
5103,14.175,-252.436752,1452.250488,106.075859,-248.59726,1452.784302,103.127777
5104,14.177778,-252.142853,1452.397339,106.301903,-248.59726,1452.784302,103.127777
5105,14.180556,-252.143707,1452.387207,106.298111,-248.59726,1452.784302,103.127777
5106,14.183333,-252.147232,1452.382935,106.301788,-248.59726,1452.784302,103.127777
5107,14.186111,-252.147293,1452.371216,106.291672,-248.59726,1452.784302,103.127777
5108,14.188889,-252.137207,1452.616089,106.340019,-248.59726,1452.784302,103.127777
5109,14.191667,-252.309555,1452.209595,106.150475,-248.59726,1452.784302,103.127777
5110,14.194444,-252.15506,1452.599854,106.321846,-248.59726,1452.784302,103.127777
5111,14.197222,-252.159683,1452.599121,106.301636,-248.59726,1452.784302,103.127777
5112,14.2,-252.160339,1452.598022,106.317093,-248.59726,1452.784302,103.127777
5113,14.202778,-252.144333,1452.600952,106.351074,-248.59726,1452.784302,103.127777
5114,14.205556,-252.166275,1452.605835,106.311455,-248.59726,1452.784302,103.127777
5115,14.208333,-252.168182,1452.599243,106.325188,-248.59726,1452.784302,103.127777
5116,14.211111,-252.332367,1451.984253,106.109955,-248.59726,1452.784302,103.127777
5117,14.213889,-252.181061,1452.5979,106.332115,-248.59726,1452.784302,103.127777
5118,14.216667,-252.185318,1452.60083,106.323288,-248.59726,1452.784302,103.127777
5119,14.219444,-252.186264,1452.598511,106.321686,-248.59726,1452.784302,103.127777
5120,14.222222,-252.207703,1452.59729,106.292313,-248.59726,1452.784302,103.127777
5121,14.225,-252.205017,1452.588013,106.299141,-248.59726,1452.784302,103.127777
5122,14.227778,-252.206802,1452.597534,106.298866,-248.59726,1452.784302,103.127777
5123,14.230556,-252.211899,1452.600464,106.299744,-248.59726,1452.784302,103.127777
5124,14.233333,-252.193359,1452.353516,106.297478,-248.59726,1452.784302,103.127777
5125,14.236111,-252.190506,1452.356323,106.292213,-248.59726,1452.784302,103.127777
5126,14.238889,-252.364792,1452.361084,106.129074,-248.59726,1452.784302,103.127777
5127,14.241667,-252.282944,1452.715942,106.249474,-248.59726,1452.784302,103.127777
5128,14.244444,-251.997116,1452.42981,106.191795,-248.59726,1452.784302,103.127777
5129,14.247222,-252.294632,1452.292603,105.814743,-248.59726,1452.784302,103.127777
5130,14.25,-251.987152,1452.420532,106.214417,-248.59726,1452.784302,103.127777
5131,14.252778,-252.079941,1452.290771,106.093239,-248.59726,1452.784302,103.127777
5132,14.255556,-252.369797,1452.159424,105.729156,-248.59726,1452.784302,103.127777
5133,14.258333,-252.053589,1452.282104,106.096779,-248.59726,1452.784302,103.127777
5134,14.261111,-252.383087,1452.603271,105.739944,-248.59726,1452.784302,103.127777
5135,14.263889,-251.971848,1452.390015,106.203506,-248.59726,1452.784302,103.127777
5136,14.266667,-251.969162,1452.390747,106.212837,-248.59726,1452.784302,103.127777
5137,14.269444,-251.828278,1452.24292,106.288582,-248.59726,1452.784302,103.127777
5138,14.272222,-251.945221,1452.380005,106.230644,-248.59726,1452.784302,103.127777
5139,14.275,-252.235977,1452.530273,105.893631,-248.59726,1452.784302,103.127777
5140,14.277778,-252.066879,1452.728271,106.114014,-248.59726,1452.784302,103.127777
5141,14.280556,-251.984268,1452.620361,106.237289,-248.59726,1452.784302,103.127777
5142,14.283333,-251.999084,1452.621948,106.284531,-248.59726,1452.784302,103.127777
5143,14.286111,-252.251862,1452.526245,105.904793,-248.59726,1452.784302,103.127777
5144,14.288889,-252.105118,1452.239624,106.100792,-248.59726,1452.784302,103.127777
5145,14.291667,-252.063538,1452.609497,106.202576,-248.59726,1452.784302,103.127777
5146,14.294444,-252.129791,1452.232056,106.092995,-248.59726,1452.784302,103.127777
5147,14.297222,-252.084198,1452.616455,106.19101,-248.59726,1452.784302,103.127777
5148,14.3,-252.153244,1452.237549,106.085526,-248.59726,1452.784302,103.127777
5149,14.302778,-252.163971,1452.23645,106.081665,-248.59726,1452.784302,103.127777
5150,14.305556,-252.285004,1452.537964,106.305168,-248.59726,1452.784302,103.127777
5151,14.308333,-252.129257,1452.615601,106.171204,-248.59726,1452.784302,103.127777
5152,14.311111,-252.156113,1452.610718,106.124084,-248.59726,1452.784302,103.127777
5153,14.313889,-252.352203,1452.189697,106.249542,-248.59726,1452.784302,103.127777
5154,14.316667,-252.357513,1452.194336,106.256149,-248.59726,1452.784302,103.127777
5155,14.319444,-252.36377,1452.203979,106.254669,-248.59726,1452.784302,103.127777
5156,14.322222,-252.288574,1452.312988,106.345749,-248.59726,1452.784302,103.127777
5157,14.325,-252.368744,1452.20874,106.277573,-248.59726,1452.784302,103.127777
5158,14.327778,-252.296326,1452.324585,106.362778,-248.59726,1452.784302,103.127777
5159,14.330556,-252.444534,1452.229492,106.063683,-248.59726,1452.784302,103.127777
5160,14.333333,-252.486282,1452.300537,106.26622,-248.59726,1452.784302,103.127777
5161,14.336111,-252.44162,1452.22644,106.065468,-248.59726,1452.784302,103.127777
5162,14.338889,-252.545563,1451.824097,105.663818,-248.59726,1452.784302,103.127777
5163,14.341667,-252.506439,1451.944336,105.757103,-248.59726,1452.784302,103.127777
5164,14.344444,-252.461227,1452.200195,106.049194,-248.59726,1452.784302,103.127777
5165,14.347222,-252.537964,1452.418335,105.858688,-248.59726,1452.784302,103.127777
5166,14.35,-252.457794,1452.203247,106.085587,-248.59726,1452.784302,103.127777
5167,14.352778,-252.369202,1452.276855,106.330399,-248.59726,1452.784302,103.127777
5168,14.355556,-252.163208,1451.822266,105.728401,-248.59726,1452.784302,103.127777
5169,14.358333,-252.431778,1452.17041,106.266708,-248.59726,1452.784302,103.127777
5170,14.361111,-252.248825,1451.404907,105.311234,-248.59726,1452.784302,103.127777
5171,14.363889,-252.36261,1452.252075,106.333931,-248.59726,1452.784302,103.127777
5172,14.366667,-252.219376,1452.039795,105.800758,-248.59726,1452.784302,103.127777
5173,14.369444,-251.785248,1451.528198,105.473946,-248.59726,1452.784302,103.127777
5174,14.372222,-252.37059,1452.252441,106.332405,-248.59726,1452.784302,103.127777
5175,14.375,-252.367645,1452.238159,106.3274,-248.59726,1452.784302,103.127777
5176,14.377778,-252.170349,1451.78833,105.715843,-248.59726,1452.784302,103.127777
5177,14.380556,-252.439407,1452.148682,106.272087,-248.59726,1452.784302,103.127777
5178,14.383333,-252.177719,1451.799194,105.735489,-248.59726,1452.784302,103.127777
5179,14.386111,-252.182251,1451.808838,105.736183,-248.59726,1452.784302,103.127777
5180,14.388889,-252.241974,1451.825195,105.758728,-248.59726,1452.784302,103.127777
5181,14.391667,-252.384872,1452.266602,106.362457,-248.59726,1452.784302,103.127777
5182,14.394444,-252.39801,1452.272583,106.357567,-248.59726,1452.784302,103.127777
5183,14.397222,-252.404785,1452.282104,106.354698,-248.59726,1452.784302,103.127777
5184,14.4,-252.546066,1451.944946,105.80954,-248.59726,1452.784302,103.127777
5185,14.402778,-252.464233,1452.364136,106.553215,-248.59726,1452.784302,103.127777
5186,14.405556,-252.499435,1452.222656,106.11071,-248.59726,1452.784302,103.127777
5187,14.408333,-252.500031,1452.226318,106.112068,-248.59726,1452.784302,103.127777
5188,14.411111,-252.510162,1452.211182,106.092583,-248.59726,1452.784302,103.127777
5189,14.413889,-252.507263,1452.224731,106.106316,-248.59726,1452.784302,103.127777
5190,14.416667,-252.50914,1452.231323,106.109734,-248.59726,1452.784302,103.127777
5191,14.419444,-252.520203,1452.216553,106.093376,-248.59726,1452.784302,103.127777
5192,14.422222,-252.506439,1452.228271,106.115814,-248.59726,1452.784302,103.127777
5193,14.425,-252.507629,1452.229004,106.123474,-248.59726,1452.784302,103.127777
5194,14.427778,-252.496475,1452.228638,106.124329,-248.59726,1452.784302,103.127777
5195,14.430556,-252.361206,1452.316162,106.401016,-248.59726,1452.784302,103.127777
5196,14.433333,-252.233124,1451.852295,105.786179,-248.59726,1452.784302,103.127777
5197,14.436111,-252.34639,1452.322754,106.418816,-248.59726,1452.784302,103.127777
5198,14.438889,-252.349579,1452.307373,106.405609,-248.59726,1452.784302,103.127777
5199,14.441667,-252.169785,1452.357666,106.277786,-248.59726,1452.784302,103.127777
5200,14.444444,-252.19754,1451.827881,105.749771,-248.59726,1452.784302,103.127777
5201,14.447222,-252.33609,1452.307129,106.414581,-248.59726,1452.784302,103.127777
5202,14.45,-252.333191,1452.300903,106.419014,-248.59726,1452.784302,103.127777
5203,14.452778,-252.326523,1452.298462,106.431541,-248.59726,1452.784302,103.127777
5204,14.455556,-252.32959,1452.304443,106.435814,-248.59726,1452.784302,103.127777
5205,14.458333,-252.340469,1452.297363,106.424812,-248.59726,1452.784302,103.127777
5206,14.461111,-252.155396,1451.814697,105.759727,-248.59726,1452.784302,103.127777
5207,14.463889,-252.144867,1451.802856,105.744858,-248.59726,1452.784302,103.127777
5208,14.466667,-252.541153,1451.882813,105.779106,-248.59726,1452.784302,103.127777
5209,14.469444,-252.171967,1451.760498,105.703522,-248.59726,1452.784302,103.127777
5210,14.472222,-252.543594,1451.895508,105.789093,-248.59726,1452.784302,103.127777
5211,14.475,-252.543243,1451.90918,105.806892,-248.59726,1452.784302,103.127777
5212,14.477778,-252.546814,1451.913818,105.810722,-248.59726,1452.784302,103.127777
5213,14.480556,-253.450516,1451.226563,105.669807,-248.59726,1452.784302,103.127777
5214,14.483333,-252.597931,1451.438477,105.118263,-248.59726,1452.784302,103.127777
5215,14.486111,-253.451324,1451.234985,105.662964,-248.59726,1452.784302,103.127777
5216,14.488889,-253.448242,1451.236328,105.671799,-248.59726,1452.784302,103.127777
5217,14.491667,-252.591644,1451.452515,105.13755,-248.59726,1452.784302,103.127777
5218,14.494444,-253.455811,1451.237671,105.663689,-248.59726,1452.784302,103.127777
5219,14.497222,-253.44574,1451.238525,105.674225,-248.59726,1452.784302,103.127777
5220,14.5,-252.594238,1451.856201,105.736282,-248.59726,1452.784302,103.127777
5221,14.502778,-252.553406,1451.994751,105.870369,-248.59726,1452.784302,103.127777
5222,14.505556,-253.067139,1453.769897,103.119179,-248.59726,1452.784302,103.127777
5223,14.508333,-251.832092,1449.992432,103.938988,-248.59726,1452.784302,103.127777
5224,14.511111,-251.842407,1449.987061,103.968964,-248.59726,1452.784302,103.127777
