Format Version,1.23,Take Name,Yuri_prueba3_003,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2023-10-24 03.30.26.113 P. M.,Total Frames in Take,10996,Total Exported Frames,10996,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
3751,10.419444,-4.138941,23.092184,10.086119,-257.051422,1451.196533,106.125275,,,,,,
3752,10.422222,-4.623532,22.839632,9.645046,-256.994141,1451.029541,106.173210,,,,,,
3753,10.425000,-4.140609,23.125107,10.085761,-257.028381,1451.198486,106.097084,,,,,,
3754,10.427778,-4.177518,23.111897,10.121371,-257.024994,1451.204468,106.107277,,,,,,
3755,10.430556,-4.133816,23.126450,10.069798,-257.014587,1451.205078,106.102798,,,,,,
3756,10.433333,-4.136703,23.062809,10.084937,-257.012848,1451.215454,106.111725,,,,,,
3757,10.436111,-4.116699,23.119345,10.059132,-257.007263,1451.209106,106.107910,,,,,,
3758,10.438889,-34.594196,3.460681,173.496613,-257.353638,1452.676025,105.469299,,,,,,
3759,10.441667,-29.787838,-5.138931,-156.578766,-257.079163,1453.230347,105.285454,,,,,,
3760,10.444444,-34.587067,3.406646,173.564743,-257.341217,1452.681641,105.453773,,,,,,
3761,10.447222,-4.121044,23.123228,10.098070,-256.994110,1451.230225,106.079735,,,,,,
3762,10.450000,-2.710407,22.926502,8.710741,-256.945679,1450.952637,106.162910,,,,,,
3763,10.452778,-4.040719,23.125055,10.093907,-256.992188,1451.228882,106.084328,,,,,,
3764,10.455556,-35.058578,3.509481,173.541733,-257.317017,1452.854736,105.452484,,,,,,
3765,10.458333,-3.993043,23.026888,10.021892,-256.978027,1451.223511,106.050743,,,,,,
3766,10.461111,-3.995048,23.026754,10.062154,-256.978699,1451.230225,106.038483,,,,,,
3767,10.463889,-34.600380,3.417626,173.575073,-257.329987,1452.711304,105.444237,,,,,,
3768,10.466667,-4.049673,23.051735,10.159369,-256.979492,1451.235107,106.033173,,,,,,
3769,10.469444,-2.759544,22.925903,8.800591,-256.904755,1450.961548,106.142197,,,,,,
3770,10.472222,-35.645344,3.711349,172.621475,-257.304108,1452.961426,105.344315,,,,,,
3771,10.475000,-3.365849,23.071930,9.455308,-256.915985,1451.087402,106.123665,,,,,,
3772,10.477778,-3.350222,22.977346,9.422487,-256.915710,1451.084717,106.087112,,,,,,
3773,10.480556,-46.799721,-5.724854,-175.534775,-255.395020,1449.228638,107.459229,,,,,,
3774,10.483333,-29.358732,-5.116546,-157.254776,-256.958984,1453.101440,105.241280,,,,,,
3775,10.486111,-47.713154,-5.914545,-175.897980,-255.384415,1449.235962,107.336021,,,,,,
3776,10.488889,-35.704716,3.764806,172.567184,-257.266022,1452.953491,105.333168,,,,,,
3777,10.491667,-47.545116,-6.100757,-176.058212,-255.345825,1449.249878,107.274330,,,,,,
3778,10.494444,-46.507545,-5.984648,-175.902023,-255.337509,1449.232544,107.265793,,,,,,
3779,10.497222,-35.210377,3.786000,172.980682,-257.223572,1452.842896,105.406944,,,,,,
3780,10.500000,-47.451714,-6.197120,-176.148117,-255.332352,1449.267822,107.236084,,,,,,
3781,10.502778,-34.676056,3.487348,173.222397,-257.197083,1452.686768,105.440208,,,,,,
3782,10.505556,-44.611889,-6.153038,-175.948395,-255.307220,1449.180908,107.096123,,,,,,
3783,10.508333,-36.309017,3.779578,171.934311,-257.215332,1453.092896,105.269508,,,,,,
3784,10.511111,-47.487118,-6.232734,-176.179489,-255.321777,1449.262207,107.206200,,,,,,
3785,10.513889,-36.304581,3.743301,171.949722,-257.211212,1453.102661,105.259575,,,,,,
3786,10.516667,-45.653587,-5.943211,-175.838303,-255.294388,1449.217529,107.212440,,,,,,
3787,10.519444,-36.793518,3.465206,172.510895,-257.187897,1452.933105,105.312943,,,,,,
3788,10.522222,-47.568119,-6.132922,-176.045959,-255.315033,1449.259155,107.264351,,,,,,
3789,10.525000,-36.272812,3.769264,171.974258,-257.197449,1453.114258,105.267654,,,,,,
3790,10.527778,-47.653893,-5.925124,-175.767578,-255.340851,1449.250000,107.347755,,,,,,
3791,10.530556,-35.148499,3.685505,172.884460,-257.147247,1452.861938,105.418503,,,,,,
3792,10.533333,-46.768955,-5.674933,-175.513947,-255.339294,1449.213989,107.418312,,,,,,
3793,10.536111,-46.733162,-5.600183,-175.363892,-255.352325,1449.210083,107.436996,,,,,,
3794,10.538889,-35.111359,3.634244,173.014725,-257.157806,1452.864746,105.406555,,,,,,
3795,10.541667,-46.882587,-5.486969,-175.264420,-255.352295,1449.213989,107.530640,,,,,,
3796,10.544444,-35.524174,4.065287,172.970612,-257.250610,1453.061401,105.536430,,,,,,
3797,10.547222,-46.947136,-5.405400,-175.213348,-255.359680,1449.206665,107.529259,,,,,,
3798,10.550000,-46.919922,-5.483603,-175.316528,-255.347672,1449.211792,107.500847,,,,,,
3799,10.552778,-35.030727,4.010040,173.411423,-257.224396,1452.972656,105.608086,,,,,,
3800,10.555556,-46.835030,-5.512517,-175.311035,-255.344742,1449.221313,107.466026,,,,,,
3801,10.558333,-46.858944,-5.535293,-175.324585,-255.327103,1449.224243,107.478928,,,,,,
3802,10.561111,-35.528854,4.095490,173.206955,-257.280487,1453.086792,105.526733,,,,,,
3803,10.563889,-46.779655,-5.569954,-175.364304,-255.329727,1449.226685,107.433411,,,,,,
3804,10.566667,-35.633873,3.697088,172.392242,-257.151917,1452.998901,105.332863,,,,,,
3805,10.569444,-46.663052,-5.747038,-175.534149,-255.312500,1449.233887,107.356163,,,,,,
3806,10.572222,-35.600510,3.764023,172.545471,-257.202393,1452.983032,105.295647,,,,,,
3807,10.575000,-46.560200,-5.889982,-175.655823,-255.291367,1449.242188,107.321480,,,,,,
3808,10.577778,-35.654343,3.662920,172.433273,-257.153687,1453.001587,105.323402,,,,,,
3809,10.580556,-46.546524,-5.953339,-175.803970,-255.281296,1449.244385,107.245018,,,,,,
3810,10.583333,-35.649857,3.692718,172.379990,-257.147736,1452.990356,105.311317,,,,,,
3811,10.586111,-47.545650,-6.065467,-175.971344,-255.284576,1449.270996,107.267189,,,,,,
3812,10.588889,-36.238403,3.767727,171.934967,-257.158905,1453.120483,105.232384,,,,,,
3813,10.591667,-47.455227,-6.152321,-176.008469,-255.265594,1449.290771,107.236389,,,,,,
3814,10.594444,-36.217903,3.716274,172.035767,-257.150726,1453.131470,105.234695,,,,,,
3815,10.597222,-47.483494,-6.138730,-176.055939,-255.263306,1449.292480,107.236542,,,,,,
3816,10.600000,-36.212212,3.701716,171.944534,-257.147583,1453.125000,105.230705,,,,,,
3817,10.602778,-47.491344,-6.176324,-176.084778,-255.260025,1449.281860,107.229576,,,,,,
3818,10.605556,-36.251331,3.693354,171.854340,-257.134277,1453.127808,105.228302,,,,,,
3819,10.608333,-45.633003,-6.022606,-175.753296,-255.227692,1449.254517,107.208611,,,,,,
3820,10.611111,-36.243820,3.745315,171.853638,-257.139099,1453.138550,105.227852,,,,,,
3821,10.613889,-47.534073,-6.062065,-175.843292,-255.271912,1449.282837,107.294174,,,,,,
3822,10.616667,-36.227768,3.699109,171.847458,-257.125458,1453.147461,105.218452,-16.028578,43.616436,-123.597153,-288.371094,1382.467163,116.134781
3823,10.619444,-47.559296,-6.004489,-175.825089,-255.272324,1449.281738,107.284637,-15.958474,43.657455,-123.903885,-288.380219,1382.518799,116.146774
3824,10.622222,-47.654697,-5.976783,-175.704330,-255.283325,1449.275024,107.342720,,,,,,
3825,10.625000,-35.593914,3.583639,172.392563,-257.125641,1453.001465,105.299088,,,,,,
3826,10.627778,-46.696293,-5.772892,-175.517197,-255.271225,1449.223145,107.382004,,,,,,
3827,10.630556,-35.525051,3.467799,172.797897,-257.146759,1452.990723,105.304802,,,,,,
3828,10.633333,-46.649090,-5.816484,-175.529892,-255.275070,1449.228638,107.377037,,,,,,
3829,10.636111,-35.538254,3.493587,172.640503,-257.144562,1452.999146,105.302589,,,,,,
3830,10.638889,-46.737129,-5.700086,-175.412704,-255.294327,1449.216431,107.401421,,,,,,
3831,10.641667,-35.534843,3.525097,172.687698,-257.138916,1453.009521,105.308617,,,,,,
3832,10.644444,-46.834343,-5.697880,-175.378189,-255.288666,1449.218994,107.446678,,,,,,
3833,10.647222,,,,,,,-39.131111,14.917688,-78.013863,-261.201569,1451.377197,107.083916
3834,10.650000,-47.016106,-6.838799,-176.853256,-255.193497,1449.298950,106.895805,,,,,,
3835,10.652778,-35.005028,3.464328,173.157349,-257.118591,1452.903198,105.367668,,,,,,
3836,10.655556,-47.843315,-5.837990,-175.578522,-255.287582,1449.251221,107.425529,,,,,,
3837,10.658333,-35.780525,3.244376,171.577927,-257.103455,1453.201782,104.948280,,,,,,
3838,10.661111,-45.814827,-5.678618,-175.309494,-255.238617,1449.219482,107.402351,,,,,,
3839,10.663889,-36.056458,3.537795,172.270218,-257.146790,1453.141235,105.214401,,,,,,
3840,10.666667,-47.629910,-5.921780,-175.632477,-255.266968,1449.264038,107.381630,,,,,,
3841,10.669444,-34.706707,3.135736,172.565994,-257.060669,1452.910767,105.093132,,,,,,
3842,10.672222,-47.557743,-6.005622,-175.734726,-255.262283,1449.266235,107.313110,,,,,,
3843,10.675000,-36.135502,3.618356,171.971786,-257.132385,1453.134888,105.225510,,,,,,
3844,10.677778,-45.728626,-5.843865,-175.517715,-255.221451,1449.223755,107.314667,,,,,,
3845,10.680556,-36.159016,3.542416,172.098236,-257.151520,1453.142578,105.209389,,,,,,
3846,10.683333,-45.629047,-5.928936,-175.666122,-255.218918,1449.232178,107.245377,,,,,,
3847,10.686111,-36.394600,4.412061,169.989136,-257.082672,1453.108887,105.152245,,,,,,
3848,10.688889,-47.487740,-6.266460,-176.095657,-255.234772,1449.284668,107.206200,,,,,,
3849,10.691667,-36.242558,3.638072,171.795044,-257.138916,1453.148682,105.224800,,,,,,
3850,10.694444,-45.445808,-6.162313,-175.879150,-255.200531,1449.256836,107.138870,,,,,,
3851,10.697222,-36.223171,3.641280,171.865051,-257.137207,1453.124756,105.206413,,,,,,
3852,10.700000,-47.264591,-6.364372,-176.136368,-255.227509,1449.320679,107.131386,,,,,,
3853,10.702778,-36.208340,3.665167,171.963211,-257.133972,1453.123535,105.213387,,,,,,
3854,10.705556,-48.042824,-6.284979,-176.191910,-255.193268,1449.366821,107.271599,,,,,,
3855,10.708333,-36.255199,3.660805,171.885040,-257.127563,1453.140381,105.211517,,,,,,
3856,10.711111,-45.586258,-6.157065,-175.863083,-255.202271,1449.244629,107.186493,,,,,,
3857,10.713889,-35.593773,4.079301,172.485413,-257.170563,1453.077393,105.514778,,,,,,
3858,10.716667,-46.462429,-6.167942,-175.830795,-255.232391,1449.270020,107.253349,,,,,,
3859,10.719444,-35.071682,3.973256,173.233810,-257.178589,1452.978516,105.567635,,,,,,
3860,10.722222,-46.544765,-6.099267,-175.780487,-255.238678,1449.257813,107.244164,,,,,,
3861,10.725000,-35.067360,3.578081,172.890289,-257.107849,1452.891968,105.348206,155.180695,-30.749344,-69.062752,-289.065613,1384.632324,115.228935
3862,10.727778,-46.586491,-6.043611,-175.733536,-255.237762,1449.229736,107.261040,,,,,,
3863,10.730556,-35.049095,3.573106,172.890610,-257.101013,1452.881226,105.347008,,,,,,
3864,10.733333,-46.595703,-5.987490,-175.623993,-255.243866,1449.241699,107.314079,,,,,,
3865,10.736111,-36.121399,3.597600,171.998962,-257.146149,1453.143677,105.186470,,,,,,
3866,10.738889,-45.807854,-5.834412,-175.524323,-255.239304,1449.203735,107.284409,,,,,,
3867,10.741667,-34.973907,3.547505,173.037415,-257.115021,1452.895996,105.341057,,,,,,
3868,10.744444,-45.911278,-5.821119,-175.485641,-255.191559,1449.257080,107.330864,,,,,,
3869,10.747222,-36.067299,3.599105,172.263016,-257.152527,1453.148193,105.193275,,,,,,
3870,10.750000,-47.581154,-6.100109,-175.768448,-255.259964,1449.266602,107.284996,,,,,,
3871,10.752778,-36.154449,3.638436,171.830124,-257.130524,1453.150879,105.196945,,,,,,
3872,10.755556,-47.497665,-6.102330,-175.795288,-255.256836,1449.275635,107.301994,,,,,,
3873,10.758333,-34.976215,3.478789,173.172394,-257.121613,1452.887695,105.340454,,,,,,
3874,10.761111,-47.518665,-6.048400,-175.708176,-255.259491,1449.277588,107.287392,,,,,,
3875,10.763889,-34.986229,3.463337,173.230392,-257.106232,1452.882080,105.333801,,,,,,
3876,10.766667,-47.514969,-6.099863,-175.816605,-255.242432,1449.265991,107.267052,,,,,,
3877,10.769444,-35.005589,3.454841,173.128067,-257.110809,1452.883911,105.347267,,,,,,
3878,10.772222,-47.517094,-6.054916,-175.748611,-255.250870,1449.260986,107.282173,,,,,,
3879,10.775000,-36.101120,3.523390,172.188995,-257.139191,1453.147095,105.195930,,,,,,
3880,10.777778,-45.743977,-5.811309,-175.431137,-255.220825,1449.226563,107.345642,,,,,,
3881,10.780556,-36.106266,3.521488,172.283295,-257.143341,1453.153931,105.190331,,,,,,
3882,10.783333,-47.618210,-6.138673,-175.822311,-255.241547,1449.279175,107.277145,,,,,,
3883,10.786111,-35.650002,3.496724,174.261398,-257.096649,1452.748169,105.714821,,,,,,
3884,10.788889,-46.513962,-5.986762,-175.564301,-255.241989,1449.259766,107.264359,,,,,,
3885,10.791667,-36.091557,3.950313,172.269394,-257.182190,1453.237671,105.434196,,,,,,
3886,10.794444,-46.497829,-6.127557,-175.755386,-255.225098,1449.267334,107.226936,,,,,,
3887,10.797222,-46.391773,-6.128386,-175.733383,-255.217697,1449.266846,107.202240,,,,,,
3888,10.800000,-35.513718,3.494087,172.445801,-257.103943,1453.008301,105.271240,,,,,,
3889,10.802778,-46.339081,-6.243329,-175.847076,-255.215073,1449.276123,107.121460,,,,,,
3890,10.805556,-35.510361,3.453202,172.748779,-257.129181,1453.021362,105.250420,,,,,,
3891,10.808333,-45.643539,-6.070749,-175.668533,-255.199493,1449.242798,107.181999,,,,,,
3892,10.811111,-35.506905,3.460798,172.702621,-257.121307,1453.030518,105.251328,,,,,,
3893,10.813889,-46.422081,-6.153042,-175.734131,-255.216095,1449.268677,107.173569,,,,,,
3894,10.816667,-35.500259,3.482188,172.660126,-257.124084,1453.042114,105.249809,,,,,,
3895,10.819444,-46.531757,-6.075865,-175.735794,-255.228516,1449.244751,107.195175,,,,,,
3896,10.822222,-34.985123,3.448506,173.150803,-257.090515,1452.932129,105.320435,,,,,,
3897,10.825000,-46.523636,-6.020140,-175.589676,-255.228790,1449.243042,107.248116,,,,,,
3898,10.827778,-35.441296,3.434114,172.688187,-257.112640,1453.038086,105.250801,,,,,,
3899,10.830556,-45.740620,-5.851448,-175.379623,-255.213821,1449.219238,107.255486,,,,,,
3900,10.833333,-34.924786,3.441959,173.222610,-257.099670,1452.916748,105.318275,,,,,,
3901,10.836111,-46.557446,-5.963749,-175.454742,-255.237228,1449.239136,107.288948,,,,,,
3902,10.838889,-35.987679,3.479680,172.236557,-257.123352,1453.167358,105.170151,,,,,,
3903,10.841667,-45.724907,-5.784900,-175.279114,-255.224014,1449.210083,107.311699,,,,,,
3904,10.844444,-35.409489,3.412573,172.778793,-257.122894,1453.020752,105.249290,,,,,,
3905,10.847222,-47.515202,-6.069421,-175.600449,-255.248550,1449.269043,107.307312,,,,,,
3906,10.850000,-35.994308,3.522902,172.349106,-257.145447,1453.150879,105.151237,,,,,,
3907,10.852778,-47.536552,-5.956861,-175.494553,-255.255753,1449.267700,107.316811,,,,,,
3908,10.855556,-34.924248,3.408718,173.179047,-257.087402,1452.907104,105.330673,,,,,,
3909,10.858333,-44.890472,-5.795881,-175.280853,-255.226410,1449.169922,107.270744,,,,,,
3910,10.861111,-36.026047,3.501535,172.410324,-257.139191,1453.146729,105.168007,,,,,,
3911,10.863889,-45.732063,-5.815436,-175.317413,-255.213501,1449.224609,107.304726,,,,,,
3912,10.866667,-35.693707,4.695995,170.961014,-257.116119,1453.082886,105.436729,,,,,,
3913,10.869444,-46.621769,-5.914193,-175.459854,-255.221451,1449.237061,107.322533,,,,,,
3914,10.872222,-34.925991,3.940776,173.343079,-257.138123,1452.989624,105.540154,,,,,,
3915,10.875000,-46.570160,-5.991828,-175.548172,-255.208786,1449.245728,107.283218,,,,,,
3916,10.877778,-35.418327,3.962008,172.871262,-257.170715,1453.101563,105.451897,,,,,,
3917,10.880556,-46.659500,-5.930174,-175.472046,-255.221664,1449.243164,107.292336,,,,,,
3918,10.883333,-34.916298,3.899962,173.323349,-257.142883,1452.997070,105.530830,,,,,,
3919,10.886111,-45.755253,-5.939179,-175.482254,-255.192215,1449.228516,107.247490,,,,,,
3920,10.888889,-35.446365,4.001220,172.788803,-257.155273,1453.125977,105.449928,,,,,,
3921,10.891667,-45.656658,-6.061779,-175.600403,-255.171921,1449.239868,107.206032,,,,,,
3922,10.894444,-35.447784,3.956188,172.839920,-257.155212,1453.112183,105.451759,,,,,,
3923,10.897222,-46.429390,-6.058197,-175.604691,-255.211655,1449.264282,107.164871,,,,,,
3924,10.900000,-35.426075,3.502760,172.759674,-257.088318,1453.047607,105.213470,,,,,,
3925,10.902778,-46.452831,-6.131760,-175.647217,-255.195114,1449.257202,107.184799,,,,,,
3926,10.905556,-34.953766,3.462657,173.159058,-257.075623,1452.932129,105.277405,,,,,,
3927,10.908333,-46.448612,-6.202354,-175.718277,-255.185577,1449.255127,107.133461,,,,,,
3928,10.911111,-35.165863,3.091133,172.070908,-257.035034,1453.083984,104.945183,,,,,,
3929,10.913889,-46.429253,-6.164430,-175.577713,-255.184860,1449.257568,107.166634,,,,,,
3930,10.916667,-34.119934,2.791304,173.050568,-257.032654,1452.809570,105.023849,-2.165460,47.537964,-138.264328,-289.010406,1390.974487,117.972534
3931,10.919444,-45.601032,-6.051351,-175.495132,-255.162659,1449.228149,107.161652,-1.446218,47.762100,-140.253052,-288.976532,1391.133057,117.985428
3932,10.922222,-35.693897,3.152112,171.709763,-257.041168,1453.197632,104.857666,-1.831801,48.001564,-139.479675,-289.259186,1391.350342,117.539497
3933,10.925000,-47.427727,-6.232272,-175.675613,-255.194183,1449.261841,107.189339,-1.339814,47.739128,-140.395599,-288.984619,1391.251587,117.987648
3934,10.927778,-35.685162,3.095515,171.684265,-257.032227,1453.193237,104.859589,-1.262590,47.682274,-140.573074,-288.975250,1391.317139,117.969437
3935,10.930556,-47.555687,-6.112016,-175.590393,-255.194611,1449.254272,107.235390,-1.175362,47.671085,-140.664246,-288.964386,1391.354248,117.975800
3936,10.933333,-34.344643,3.133320,173.678452,-257.070435,1452.747925,105.295738,,,,,,
3937,10.936111,-45.659260,-5.996912,-175.416367,-255.153503,1449.210815,107.223846,,,,,,
3938,10.938889,-35.691921,3.123770,171.704453,-257.024780,1453.190063,104.846321,,,,,,
3939,10.941667,-47.556911,-6.144662,-175.589127,-255.172516,1449.259033,107.282219,,,,,,
3940,10.944444,-34.342400,3.159675,173.698257,-257.070068,1452.756714,105.290756,,,,,,
3941,10.947222,-47.643257,-6.066577,-175.486877,-255.181259,1449.263794,107.312965,,,,,,
3942,10.950000,-34.868279,3.364212,173.340561,-257.032837,1452.905151,105.282204,,,,,,
3943,10.952778,-47.665211,-6.112166,-175.565079,-255.159256,1449.261597,107.309525,,,,,,
3944,10.955556,-35.983307,3.421618,172.313461,-257.068176,1453.168457,105.129837,,,,,,
3945,10.958333,-47.620232,-5.975889,-175.356308,-255.167068,1449.259033,107.337143,,,,,,
3946,10.961111,-34.863461,3.381984,173.260101,-257.019684,1452.918579,105.278603,,,,,,
3947,10.963889,-45.660542,-5.899962,-175.275284,-255.127701,1449.219849,107.259689,,,,,,
3948,10.966667,-35.326496,3.394146,172.864883,-257.026733,1453.032593,105.193001,,,,,,
3949,10.969444,-46.595234,-6.049083,-175.452530,-255.125702,1449.226318,107.274353,,,,,,
3950,10.972222,-35.303818,3.341653,172.808121,-257.028351,1453.039673,105.198143,,,,,,
3951,10.975000,-45.755997,-5.938834,-175.287292,-255.106934,1449.205688,107.256065,,,,,,
3952,10.977778,-35.086117,3.039716,172.104691,-256.966919,1453.088623,104.918175,,,,,,
3953,10.980556,-45.659512,-6.084217,-175.435379,-255.084213,1449.218750,107.215477,,,,,,
3954,10.983333,-35.091530,3.022404,172.111908,-256.962616,1453.077026,104.906929,,,,,,
3955,10.986111,-47.500923,-6.307166,-175.713760,-255.104782,1449.269897,107.188896,,,,,,
3956,10.988889,-35.104427,3.013045,172.042770,-256.960052,1453.086060,104.914780,,,,,,
3957,10.991667,-46.446522,-6.287258,-175.694672,-255.089905,1449.237427,107.124046,,,,,,
3958,10.994444,-35.077450,3.029253,172.104050,-256.957336,1453.075439,104.900734,,,,,,
3959,10.997222,-47.440987,-6.409407,-175.886566,-255.090271,1449.258545,107.095200,,,,,,
3960,11.000000,-34.623234,3.020342,172.462982,-256.911591,1452.954346,104.953606,,,,,,
3961,11.002778,-45.444103,-6.406062,-175.813629,-255.033371,1449.230713,107.009697,,,,,,
3962,11.005556,-35.647610,3.090468,171.533997,-256.928864,1453.205933,104.793991,,,,,,
3963,11.008333,-47.270550,-6.560788,-176.026688,-255.061798,1449.272217,107.004410,,,,,,
3964,11.011111,-34.631294,3.014934,172.471603,-256.898865,1452.960327,104.940727,,,,,,
3965,11.013889,-47.385681,-6.536515,-176.097366,-255.054092,1449.270264,107.012970,,,,,,
3966,11.016667,-36.188694,2.920142,172.113892,-256.990997,1453.025879,104.793381,,,,,,
3967,11.019444,-45.487324,-6.288925,-175.711151,-255.012955,1449.225464,107.061729,,,,,,
3968,11.022222,-36.103210,2.894883,172.350891,-256.990936,1453.006348,104.777191,,,,,,
3969,11.025000,-48.018044,-6.284773,-175.860184,-255.002701,1449.364868,107.216438,,,,,,
3970,11.027778,-35.686363,3.103489,171.671906,-256.914703,1453.220215,104.804947,,,,,,
3971,11.030556,-47.441303,-6.314496,-175.828171,-255.041183,1449.284546,107.133598,,,,,,
3972,11.033333,-34.571903,2.983377,172.637558,-256.866302,1452.970337,104.958496,,,,,,
3973,11.036111,-47.481010,-6.194648,-175.697433,-255.040848,1449.284790,107.178978,,,,,,
3974,11.038889,-34.561436,3.010030,172.668243,-256.862274,1452.971436,104.953056,,,,,,
3975,11.041667,-45.652214,-5.933749,-175.379959,-255.006104,1449.249390,107.190117,,,,,,
3976,11.044444,-35.627048,3.060573,171.745667,-256.889954,1453.249634,104.801117,,,,,,
3977,11.047222,-45.707722,-5.969722,-175.419571,-254.990845,1449.246704,107.173935,,,,,,
3978,11.050000,-34.561871,2.972065,172.598495,-256.843506,1452.998169,104.944031,,,,,,
3979,11.052778,133.578278,77.217323,-134.389893,-256.015076,1448.481934,106.282593,,,,,,
3980,11.055556,-35.051476,3.002537,172.174072,-256.851898,1453.111450,104.881218,,,,,,
3981,11.058333,132.900742,77.377235,-133.679962,-256.031586,1448.462769,106.248520,,,,,,
3982,11.061111,-34.580540,2.950389,172.471420,-256.824188,1452.994019,104.944237,,,,,,
3983,11.063889,133.004883,77.431923,-133.729980,-256.030914,1448.443604,106.218170,,,,,,
3984,11.066667,-34.612411,2.978379,172.493912,-256.817780,1452.982544,104.929626,,,,,,
3985,11.069444,130.933655,77.598198,-132.895721,-256.100342,1448.432251,106.137115,,,,,,
3986,11.072222,-34.596046,3.000674,172.338959,-256.806732,1452.974731,104.906326,,,,,,
3987,11.075000,-46.783989,-5.815293,-175.119431,-254.981247,1449.249146,107.354286,,,,,,
3988,11.077778,-35.082825,2.988616,171.860672,-256.803467,1453.099487,104.827507,,,,,,
3989,11.080556,130.086639,77.802368,-132.052933,-256.100189,1448.427002,106.042908,,,,,,
3990,11.083333,-35.042931,3.003712,171.920731,-256.808533,1453.092407,104.834892,156.404785,-36.583862,-62.866238,-289.676208,1391.147095,114.784355
3991,11.086111,-46.735821,-5.985831,-175.331314,-254.932343,1449.250244,107.279343,156.365051,-36.569237,-62.779419,-289.674561,1391.197510,114.802544
3992,11.088889,-35.091187,3.023225,171.795120,-256.782013,1453.102539,104.820084,156.385712,-36.716736,-62.501415,-289.651093,1391.234741,114.809029
3993,11.091667,-45.864651,-5.811429,-175.115982,-254.920334,1449.235352,107.306595,,,,,,
3994,11.094444,-35.047623,2.985311,171.717255,-256.772339,1453.118408,104.829651,,,,,,
3995,11.097222,-45.914921,-5.717274,-174.961395,-254.916367,1449.235596,107.346695,,,,,,
3996,11.100000,-35.621365,3.005518,171.328751,-256.767487,1453.257813,104.723885,,,,,,
3997,11.102778,133.026718,77.493477,-133.648300,-255.954681,1448.458862,106.159752,,,,,,
3998,11.105556,-35.562580,2.990611,171.417770,-256.763763,1453.272217,104.735298,,,,,,
3999,11.108333,133.401398,77.376984,-134.014404,-255.930695,1448.472046,106.187614,,,,,,
4000,11.111111,-34.927174,2.883205,171.940338,-256.729584,1453.145508,104.808525,,,,,,
4001,11.113889,133.745483,77.292793,-134.322571,-255.891647,1448.490601,106.251274,,,,,,
4002,11.116667,-34.925369,2.878813,171.870026,-256.709686,1453.164185,104.810921,,,,,,
4003,11.119444,133.749191,77.282738,-134.320328,-255.879257,1448.493530,106.225327,,,,,,
4004,11.122222,-34.419819,2.867885,172.400970,-256.683594,1453.054810,104.890663,,,,,,
4005,11.125000,133.518677,77.296349,-134.137100,-255.874573,1448.502808,106.202286,,,,,,
4006,11.127778,-34.473148,2.875895,172.427246,-256.680756,1453.041504,104.872879,,,,,,
4007,11.130556,132.584229,77.504524,-133.201950,-255.895798,1448.506958,106.163261,,,,,,
4008,11.133333,-34.471531,2.862939,172.460327,-256.670685,1453.036621,104.879158,,,,,,
4009,11.136111,132.886673,77.571945,-133.561615,-255.884644,1448.510986,106.149216,,,,,,
4010,11.138889,-46.859261,-5.778732,-175.059601,-254.838287,1449.289673,107.362549,,,,,,
4011,11.141667,-34.534256,2.951243,172.350235,-256.653351,1453.042969,104.858154,,,,,,
4012,11.144444,131.690186,77.756630,-132.287857,-255.888138,1448.479126,106.064804,,,,,,
4013,11.147222,-35.115215,2.431748,173.037262,-256.629639,1452.774170,104.800186,,,,,,
4014,11.150000,128.577454,78.036362,-130.808578,-255.897766,1448.468140,105.973701,,,,,,
4015,11.152778,-35.644814,2.479523,172.450668,-256.637848,1452.885620,104.714622,,,,,,
4016,11.155556,-46.190617,-5.888313,-175.213425,-254.694702,1449.286011,107.315430,,,,,,
4017,11.158333,-35.041405,2.564483,171.711884,-256.493683,1453.104614,104.703346,,,,,,
4018,11.161111,-46.796394,-6.058298,-175.284637,-254.750549,1449.240234,107.250496,,,,,,
4019,11.163889,-28.462503,-6.174971,-158.511490,-256.153442,1453.014282,104.396927,,,,,,
4020,11.166667,-45.970604,-5.879050,-174.962845,-254.731812,1449.215454,107.296150,,,,,,
4021,11.169444,-28.454483,-6.199202,-158.505539,-256.137543,1453.016602,104.385254,,,,,,
4022,11.172222,-48.017403,-6.104989,-175.245193,-254.747070,1449.250732,107.339516,,,,,,
4023,11.175000,-35.572010,2.649697,171.130234,-256.477997,1453.233643,104.584930,,,,,,
4024,11.177778,-46.862431,-5.947129,-175.016083,-254.714432,1449.235718,107.339142,,,,,,
4025,11.180556,-35.566803,2.627737,171.100449,-256.455566,1453.244629,104.595558,,,,,,
4026,11.183333,-47.798794,-6.140758,-175.337967,-254.700928,1449.286621,107.265694,,,,,,
4027,11.186111,-46.287495,-5.646847,-174.859039,-254.643921,1449.265869,107.398109,,,,,,
4028,11.188889,-34.484642,2.564076,172.079926,-256.298615,1453.007690,104.709915,,,,,,
4029,11.191667,-48.439598,-5.955120,-175.275238,-254.646179,1449.360962,107.419792,,,,,,
4030,11.194444,-28.377466,-6.154875,-158.512253,-256.074921,1453.056396,104.356888,,,,,,
