"","t","x1","y1","z1","x2","y2","z2"
"4006",11.125,-257.7429539,1450.317651,107.8337036,-277.8837648,1375.619995,110.439328
"4007",11.127778,-257.8294316,1450.586231,107.1915024,-277.884311,1375.62417,110.4395462
"4008",11.130556,-258.1885672,1450.230664,107.6944734,-277.8848572,1375.619946,110.4521102
"4009",11.133333,-257.6415518,1450.617358,107.343953,-277.8854034,1375.6271,110.4489304
"4010",11.136111,-257.9234009,1450.418237,107.8132324,-277.8859496,1375.58479,109.820288
"4011",11.138889,-257.7359544,1450.646924,107.377063,-277.8864958,1375.579492,109.8122376
"4012",11.141667,-258.2377499,1450.174072,107.5091888,-277.887042,1375.597119,109.8109194
"4013",11.144444,-257.5932651,1450.338135,107.2940522,-277.8875882,1375.613843,109.8172696
"4014",11.147222,-257.7832787,1449.978906,107.5929992,-277.8881344,1375.616089,109.8131832
"4015",11.15,-257.5373575,1450.536523,106.9884994,-277.8886806,1376.421997,110.7677702
"4016",11.152778,-257.7939911,1450.07793,107.3285554,-277.8892268,1375.406396,106.2345016
"4017",11.155556,-257.5513025,1450.529224,106.979891,-277.889773,1375.355127,106.1705596
"4018",11.158333,-257.8206558,1450.08811,108.6603042,-277.8903192,1375.368726,106.1731854
"4019",11.161111,-257.5146916,1450.379248,108.3235626,-277.8908654,1375.366333,106.1723402
"4020",11.163889,-257.5806427,1449.924341,107.557408,-277.8914116,1375.382373,106.1957686
"4021",11.166667,-257.5974258,1450.226001,107.3071246,-277.8919578,1375.384424,106.2011718
"4022",11.169444,-257.6667472,1449.914038,107.5593552,-277.892504,1375.387231,106.2186644
"4023",11.172222,-257.7568927,1450.265332,107.2759308,-277.8930502,1378.396655,106.6808746
"4024",11.175,-257.4486647,1450.212622,107.3608354,-277.8935964,1378.394482,106.6832946
"4025",11.177778,-257.7628278,1450.305176,107.2785676,-277.8941426,1378.420801,106.7036086
"4026",11.180556,-257.8941246,1450.203589,107.3588272,-277.8946888,1378.42207,106.7067824
"4027",11.183333,-257.7622309,1450.527905,107.3474152,-277.895235,1378.442871,106.7112088
"4028",11.186111,-257.4796185,1450.493359,107.3429016,-277.8957812,1378.452002,106.7195662
"4029",11.188889,-257.7323032,1450.652026,107.4591646,-277.8963274,1378.464282,106.7163878
"4030",11.191667,-257.5708144,1450.280786,107.7674516,-277.8968736,1378.47727,106.7419326
"4031",11.194444,-257.5204773,1450.266943,107.8824402,-277.8974198,1378.480908,106.7441008
"4032",11.197222,-257.4646412,1450.537798,107.4952612,-277.897966,1378.48313,106.7272306
"4033",11.2,-257.682635,1450.192481,107.6197508,-277.8985122,1378.506348,106.7337462
"4034",11.202778,-257.5508953,1450.770508,106.998596,-277.8990584,1378.516821,106.7453062
"4035",11.205556,-257.6518962,1450.398901,107.6437376,-277.8996046,1378.53623,106.7571624
"4036",11.208333,-257.9507179,1450.584497,107.1918866,-277.9001508,1378.53833,106.7431288
"4037",11.211111,-257.8647945,1450.457031,107.8665802,-277.900697,1378.555835,106.7546126
"4038",11.213889,-257.7344836,1450.70249,107.1951934,-277.9012432,1379.182764,107.7963088
"4039",11.216667,-257.4917396,1450.331933,107.747908,-277.9017894,1379.233325,107.8690628
"4040",11.219444,-257.7020545,1450.42207,107.2974954,-277.9023356,1379.250513,107.8675488
"4041",11.222222,-257.4091965,1450.114478,107.9202972,-277.9028818,1379.161353,107.7893202
"4042",11.225,-257.6493193,1450.717309,107.7168286,-277.903428,1377.257715,111.9303892
"4043",11.227778,-257.5072841,1450.508032,107.945842,-277.9039742,1377.273389,111.9193266
"4044",11.230556,-257.4159635,1450.743701,107.6778686,-277.9045204,1377.311304,111.9319212
"4045",11.233333,-257.433531,1450.595923,108.1924742,-277.9050666,1377.196997,111.4757704
"4046",11.236111,-257.5594996,1450.369653,107.6175812,-277.9056128,1377.236109,111.4421386
"4047",11.238889,-257.3350152,1450.198584,108.1346742,-277.906159,1377.249463,111.4500516
"4048",11.241667,-257.5605452,1450.346802,107.6145448,-277.9067052,1377.409009,111.9640348
"4049",11.244444,-257.2712276,1450.291772,108.0793564,-277.9072514,1377.236816,111.5119886
"4050",11.247222,-257.5205071,1450.487524,107.6927704,-277.9077976,1377.277539,111.5076048
"4051",11.25,-257.5235892,1450.319556,108.1586684,-277.9083438,1377.286084,111.5291104
"4052",11.252778,-257.4683879,1450.708916,107.5055482,-277.90889,1377.436572,111.6702848
"4053",11.255556,-257.5218444,1450.291724,108.0671784,-277.9094362,1377.460913,111.6555936
"4054",11.258333,-257.7255563,1450.903491,107.4167296,-277.9099824,1377.609375,112.133409
"4055",11.261111,-257.6488047,1450.189746,108.067054,-277.9105286,1377.506641,112.1166518
"4056",11.263889,-257.5189312,1450.484521,107.3831788,-277.9110748,1377.51228,112.1218122
"4057",11.266667,-257.2853154,1450.344311,109.1628646,-277.911621,1377.517993,112.1259338
"4058",11.269444,-257.6510342,1450.387207,108.4407272,-277.9121672,1377.515332,111.6883344
"4059",11.272222,-257.2733943,1450.530347,108.793248,-277.9127134,1377.647925,111.7354414
"4060",11.275,-257.4545698,1450.321045,108.694362,-277.9132596,1377.667627,111.7366074
"4061",11.277778,-256.9303391,1449.872583,109.0219468,-277.9135058,1377.672412,111.7458984
"4062",11.280556,-257.1472039,1449.973711,108.9069062,-277.913752,1377.684473,111.7514862
"4063",11.283333,-257.2362445,1450.288086,107.3341552,-277.9139982,1377.702588,111.7615858
"4064",11.286111,-256.9060388,1450.115503,107.8899574,-277.9142444,1377.592993,111.6834214
"4065",11.288889,-257.3022004,1449.91062,107.4310624,-277.9144906,1377.611304,111.6895764
"4066",11.291667,-257.0382836,1450.095361,108.03351,-277.9147368,1377.638599,111.6921186
"4067",11.294444,-257.000813,1450.052856,107.2658938,-277.914983,1377.670654,111.7138272
"4068",11.297222,-257.1962715,1449.998511,107.6418838,-277.9152292,1377.775659,111.7840422
"4069",11.3,-257.0512478,1450.099756,107.8127624,-277.9154754,1377.709253,111.7030424
"4070",11.302778,-257.2976406,1449.979736,107.483693,-277.9157216,1377.719385,111.7151656
"4071",11.305556,-257.362407,1449.348755,108.408937,-277.9159678,1377.749048,111.7158294
"4072",11.308333,-257.3582108,1449.817578,107.6575974,-277.916214,1377.767969,111.726895
"4073",11.311111,-257.2365675,1450.230737,108.0070298,-277.9164602,1377.779907,111.7251524
"4074",11.313889,-257.1220848,1450.466797,107.6107818,-277.9167064,1377.784717,111.7335204
"4075",11.316667,-257.1717868,1450.439819,108.552217,-277.9169526,1377.816284,111.7422758
"4076",11.319444,-257.1636112,1450.520166,107.5648316,-277.9171988,1377.797412,111.7377302
"4077",11.322222,-257.432068,1450.153393,107.9551194,-277.917445,1377.803223,111.7324582
"4078",11.325,-257.2525073,1450.149316,108.099504,-277.9176912,1377.734131,111.1388044
"4079",11.327778,-257.6834318,1450.420825,107.5761062,-277.9179374,1377.727466,111.1297912
"4080",11.330556,-257.4559208,1449.97259,108.014772,-277.9181836,1377.733106,111.1302366
"4081",11.333333,-257.5718534,1450.116235,107.5271562,-277.9184298,1377.733911,111.133299
"4082",11.336111,-257.4620455,1449.980469,107.889003,-277.918676,1377.779639,111.5674896
"4083",11.338889,-257.259096,1450.278955,107.6747344,-277.9189222,1377.790039,111.5662642
"4084",11.341667,-257.3637856,1450.151392,107.5171968,-277.9191684,1377.787549,111.5716704
"4085",11.344444,-257.2964301,1450.421558,107.2285356,-277.9194146,1377.795532,111.5759704
"4086",11.347222,-257.2625919,1450.238232,107.3073746,-277.9196608,1377.932666,111.7254514
"4087",11.35,-256.9955299,1449.985449,107.4419968,-277.919907,1377.946924,111.7322326
"4088",11.352778,-257.2342493,1450.665064,108.0598328,-277.9201532,1377.960694,111.741928
"4089",11.355556,-257.0373254,1450.211719,108.4842592,-277.9203994,1377.971167,111.7454038
"4090",11.358333,-256.7623765,1449.45039,108.3450636,-277.9206456,1377.983692,111.755113
"4091",11.361111,-256.8304588,1450.282153,108.6929918,-277.9208918,1378.071338,112.3928908
"4092",11.363889,-257.0976497,1450.163428,108.4716048,-277.921138,1379.021265,112.9227628
"4093",11.366667,-257.1528176,1450.409912,108.0545546,-277.9213842,1379.027051,112.4076644
"4094",11.369444,-257.3115356,1450.670142,107.208548,-277.9216304,1379.043652,112.4001908
"4095",11.372222,-256.8819764,1450.340601,107.4731966,-277.9218766,1379.069092,112.4157424
"4096",11.375,-257.2757826,1450.34353,107.5571596,-277.9221228,1379.08606,112.4216766
"4097",11.377778,-256.8658898,1449.734375,107.4036164,-277.922369,1379.102563,112.4293458
"4098",11.380556,-257.1086739,1450.421313,107.5535292,-277.9226152,1379.122656,112.4318832
"4099",11.383333,-257.1131054,1450.276099,107.3214646,-277.9228614,1379.465259,112.9671372
"4100",11.386111,-256.9123237,1450.143897,107.9223296,-277.9231076,1379.488501,112.9764696
"4101",11.388889,-257.1240488,1450.286792,107.3204636,-277.9233538,1379.450171,112.368895
"4102",11.391667,-256.795146,1449.424121,107.7102568,-277.9236,1379.492309,112.3853152
"4103",11.394444,-256.8244179,1449.675488,107.3455626,-277.9238462,1379.48164,112.3824158
"4104",11.397222,-256.6852851,1449.531885,107.8842684,-277.9240924,1379.43855,111.741945
"4105",11.4,-256.9260101,1449.91687,107.3263672,-277.9243386,1379.451416,111.7451462
"4106",11.402778,-256.7625147,1449.523242,107.866771,-277.9245848,1379.47168,111.7490296
"4107",11.405556,-256.7400869,1449.353857,108.7459152,-277.924831,1379.487378,111.7494554
"4108",11.408333,-257.0340059,1450.416382,108.1213092,-277.9250772,1379.489624,111.7494096
"4109",11.411111,-256.6665191,1449.417261,108.7458388,-277.9253234,1379.504541,111.764534
"4110",11.413889,-256.9197032,1449.485937,107.3206866,-277.9255696,1379.520288,111.7653596
"4111",11.416667,-257.3415708,1450.207422,107.7881104,-277.9258158,1379.605346,112.4046448
"4112",11.419444,-256.9364013,1449.774731,108.0824816,-277.926062,1379.616333,112.4096178
"4113",11.422222,-257.1475627,1450.278931,108.3647128,-277.9263082,1379.629077,112.410402
"4114",11.425,-256.809283,1449.62478,107.7978866,-277.9265544,1379.642895,112.4087298
"4115",11.427778,-256.9522753,1450.185962,108.8679048,-277.9268006,1379.661767,112.4202638
"4116",11.430556,-257.5010994,1450.54541,108.2380648,-277.9270468,1379.675928,112.4184052
"4117",11.433333,-257.4493059,1450.279134,107.1830536,-277.927293,1379.683935,112.4278902
"4118",11.436111,-257.2801362,1450.821777,107.234485,-277.9275392,1379.699805,112.4360094
"4119",11.438889,-256.9939965,1450.439795,107.3970074,-277.9277854,1379.718408,112.4368166
"4120",11.441667,-257.2125652,1451.189966,107.4957076,-277.9280316,1379.731274,112.4454866
"4121",11.444444,-257.5229851,1450.995361,108.4251374,-277.9282778,1379.736206,112.4453448
"4122",11.447222,-256.9403949,1451.020581,108.5629028,-277.928524,1379.744165,112.4410936
"4123",11.45,-257.1898942,1450.542554,107.3332564,-277.9287702,1379.750342,112.4431276
"4124",11.452778,-256.8587334,1450.535742,107.4695314,-277.9290164,1379.759546,112.4394974
"4125",11.455556,-257.2188695,1450.437231,107.4967924,-277.9292626,1379.769385,112.4380386
"4126",11.458333,-257.0552159,1450.823682,107.728108,-277.9295088,1379.779541,112.4420274
"4127",11.461111,-256.9292924,1449.985473,108.3819214,-277.929755,1379.731095,111.7908692
"4128",11.463889,-256.7222619,1450.162769,107.5181044,-277.9300012,1379.814575,112.4519516
"4129",11.466667,-257.1858361,1450.609546,109.2897108,-277.9302474,1379.81936,112.4435426
"4130",11.469444,-257.2926664,1450.798535,107.5493378,-277.9304936,1379.782348,111.797078
"4131",11.472222,-256.9274358,1450.479517,107.8311964,-277.9307398,1379.791992,111.7999514
"4132",11.475,-257.0201696,1450.504956,107.4384352,-277.930986,1379.8031,111.7971484
"4133",11.477778,-256.9812027,1450.301563,107.7806792,-277.9312322,1379.806567,111.801906
"4134",11.480556,-257.2059698,1450.797144,107.544023,-277.9314784,1379.822241,111.8022494
"4135",11.483333,-257.4209307,1450.534985,107.8607298,-277.9317246,1379.815137,111.7992616
"4136",11.486111,-257.3850081,1450.729004,107.525963,-277.9319708,1379.824072,111.8061998
"4137",11.488889,-257.1497999,1450.635816,107.8734724,-277.932217,1379.832788,111.8125048
"4138",11.491667,-257.0440844,1450.722046,107.5234022,-277.9324632,1379.839844,111.8178316
"4139",11.494444,-256.9204904,1450.624707,107.8472976,-277.9327094,1379.843335,111.8176164
"4140",11.497222,-256.9044968,1450.8104,107.5177766,-277.9329556,1379.851343,111.8166644
"4141",11.5,-257.0492698,1450.528515,108.6869048,-277.9332018,1379.854565,111.8210434
"4142",11.502778,-256.9860188,1450.658789,107.3737884,-277.933448,1379.861621,111.8279726
"4143",11.505556,-256.6641379,1450.609888,107.8443284,-277.9336942,1379.870557,111.8289216
"4144",11.508333,-256.9934006,1450.687769,107.3694442,-277.9339404,1379.873584,111.8302644
"4145",11.511111,-256.9939829,1450.601196,107.8003812,-277.9341866,1379.88291,111.8233918
"4146",11.513889,-256.8121134,1450.558496,107.46996,-277.9344328,1379.889551,111.822574
"4147",11.516667,-256.6854832,1450.398047,108.755043,-277.934679,1379.897729,111.8242616
"4148",11.519444,-257.3764056,1450.885864,107.1766546,-277.9349252,1379.902002,111.8264146
"4149",11.522222,-256.9698683,1450.384766,108.795334,-277.9351714,1379.91123,111.8279648
"4150",11.525,-256.9250903,1450.571191,107.2657258,-277.9354176,1379.91311,111.829509
"4151",11.527778,-256.8443881,1450.376411,107.8618348,-277.9356638,1379.913135,111.8316682
"4152",11.530556,-257.3682031,1450.527022,107.5746488,-277.93591,1379.924487,111.8350876
"4153",11.533333,-256.7558256,1450.77417,107.4338426,-277.9361562,1379.929492,111.8370164
"4154",11.536111,-256.7642517,1450.652168,107.7458802,-277.9364024,1379.935962,111.8343736
"4155",11.538889,-256.8671443,1450.870459,107.4887694,-277.9366486,1379.93938,111.8368668
"4156",11.541667,-256.7072287,1450.758252,107.7070394,-277.9368948,1379.943677,111.8355698
"4157",11.544444,-256.7865255,1450.739741,107.4912474,-277.937141,1379.947046,111.835086
"4158",11.547222,-256.6554412,1450.73479,107.764624,-277.9373872,1379.951099,111.8341522
"4159",11.55,-257.0053992,1450.653633,107.7246168,-277.9376334,1379.954126,111.8365906
"4160",11.552778,-256.9880245,1450.61416,107.2851518,-277.9378796,1379.968335,111.8396714
"4161",11.555556,-256.763309,1450.851367,107.9464494,-277.9381258,1379.967969,111.8417344
"4162",11.558333,-256.9120211,1450.66088,107.1454148,-277.938372,1379.970459,111.8447006
"4163",11.561111,-256.7407336,1450.782202,107.9070694,-277.9386182,1380.420434,111.9561448
"4164",11.563889,-256.7806362,1450.605664,107.5869478,-277.9388644,1380.431421,111.9618774
"4165",11.566667,-256.767083,1450.876147,107.454555,-277.9391106,1380.430737,111.96006
"4166",11.569444,-256.7668566,1450.481221,107.5828234,-277.9393568,1380.435059,111.966101
"4167",11.572222,-256.8958812,1450.792847,108.5792478,-277.939603,1380.441577,111.970166
"4168",11.575,-256.8988213,1450.701953,107.1251574,-277.9398492,1380.446826,111.9744736
"4169",11.577778,-256.8036508,1450.719214,107.7202606,-277.9400954,1380.447217,111.9781754
"4170",11.580556,-256.7010417,1450.841772,108.1632524,-277.9403416,1380.457007,111.9817582
"4171",11.583333,-256.9369117,1450.590552,107.5443404,-277.9405878,1380.459375,111.9832338
"4172",11.586111,-256.7438551,1450.782202,107.4495258,-277.940834,1380.462549,111.986911
"4173",11.588889,-256.9429981,1450.867407,107.5869174,-277.9410802,1380.472339,111.9985962
"4174",11.591667,-257.0468975,1450.631616,107.6947356,-277.9413264,1380.474414,111.9954514
"4175",11.594444,-256.8818894,1450.670996,107.4470122,-277.9415726,1380.483374,112.002603
"4176",11.597222,-256.9245481,1450.993701,107.71055,-277.9418188,1380.492139,112.0098268
"4177",11.6,-256.9808224,1451.024536,107.327402,-277.942065,1380.50166,112.008873
"4178",11.602778,-256.8066822,1450.966065,107.738231,-277.9423112,1380.51272,112.0129166
"4179",11.605556,-257.2492577,1451.063574,107.3579984,-277.9425574,1380.522314,112.0140306
"4180",11.608333,-256.9098766,1450.959448,107.7162858,-277.9428036,1380.538037,112.0208694
"4181",11.611111,-256.9390637,1450.676392,107.1038452,-277.9430498,1380.552856,112.0260178
"4182",11.613889,-256.7240863,1450.610425,108.5700058,-277.943296,1380.57041,112.0144822
"4183",11.616667,-256.8803919,1450.57207,108.2815994,-277.9435422,1380.585986,112.015248
"4184",11.619444,-256.8846011,1450.672798,107.419281,-277.9437884,1380.59939,112.0152038
"4185",11.622222,-256.8039701,1450.645942,107.700737,-277.9440346,1380.615234,112.019278
"4186",11.625,-256.8839192,1450.700903,107.508081,-277.9442808,1380.64082,112.028032
"4187",11.627778,-257.037183,1450.684199,107.6571396,-277.944527,1380.653369,112.032016
"4188",11.630556,-256.936826,1450.528218,107.1085876,-277.9447732,1380.670776,112.0332658
"4189",11.633333,-256.7313176,1450.507442,108.4717362,-277.9450194,1380.682324,112.0378998
"4190",11.636111,-256.6940003,1450.56811,107.3690064,-277.9452656,1380.693481,112.0428712
"4191",11.638889,-256.7284475,1450.584468,108.2637376,-277.9455118,1380.703711,112.0459992
"4192",11.641667,-256.6642966,1450.734028,107.4091506,-277.945758,1380.671729,112.2164766
"4193",11.644444,-256.9233399,1450.529023,108.2942976,-277.9460042,1380.719629,112.0724776
"4194",11.647222,-256.5490908,1450.336133,107.3168838,-277.9462504,1380.72854,112.069249
"4195",11.65,-256.6915248,1450.328052,107.2242338,-277.9464966,1380.72583,112.0769898
"4196",11.652778,-256.9448378,1450.394819,108.3523302,-277.9467428,1380.729468,112.077768
"4197",11.655556,-256.8613637,1450.454019,107.3763458,-277.946989,1380.736938,112.0893204
"4198",11.658333,-256.6761118,1450.36689,108.3391314,-277.9472352,1380.751807,112.0917268
"4199",11.661111,-257.0300335,1450.762666,107.4701144,-277.9474814,1380.744653,112.0880952
"4200",11.663889,-256.7119446,1450.532759,108.2374206,-277.9477276,1380.75166,112.0910294
"4201",11.666667,-256.8115642,1450.822896,107.1815446,-277.9479738,1380.752637,112.110843
"4202",11.669444,-256.5312195,1450.72832,108.4386446,-277.94822,1380.761548,112.0999206
"4203",11.672222,-256.6552452,1451.013135,106.5985824,-277.9484662,1380.711099,112.40139
"4204",11.675,-256.3002264,1450.315137,108.240239,-277.9487124,1380.724683,112.3860046
"4205",11.677778,-256.3812707,1450.588989,108.3031082,-277.9489586,1380.739282,112.3282228
"4206",11.680556,-256.7715615,1450.550269,108.332431,-277.9492048,1380.760107,112.2669922
"4207",11.683333,-256.9667739,1450.69187,107.3152224,-277.949451,1380.799732,112.119983
"4208",11.686111,-256.9195192,1450.444385,107.9295866,-277.9496972,1380.808911,112.1267182
"4209",11.688889,-256.3611577,1450.865454,107.9578312,-277.9499434,1380.799023,112.242163
"4210",11.691667,-256.8648902,1450.361792,107.0497774,-277.9501896,1380.798877,112.4265
"4211",11.694444,-256.3122467,1450.800196,107.9457794,-277.9504358,1380.815527,112.4236312
"4212",11.697222,-256.8937547,1450.372944,107.1058138,-277.950682,1380.838208,112.5390656
"4213",11.7,-256.5535279,1450.228926,107.8381484,-277.9509282,1380.902319,112.6772812
"4214",11.702778,-256.7801835,1450.656782,107.0444138,-277.9511744,1380.874219,112.54971
"4215",11.705556,-256.5244793,1450.478169,108.2695924,-277.9514206,1380.951953,112.648517
"4216",11.708333,-256.6601699,1450.502265,107.3266738,-277.9516668,1380.967627,112.6514954
"4217",11.711111,-256.5293273,1450.370112,108.3282424,-277.951913,1380.980737,112.6561342
"4218",11.713889,-256.6341486,1450.451851,107.3051926,-277.9521592,1380.997021,112.6557892
"4219",11.716667,-256.3408025,1450.183564,107.9817734,-277.9524054,1380.953394,112.6576142
"4220",11.719444,-256.8536716,1450.558003,107.0518356,-277.9526516,1380.953272,112.6540224
"4221",11.722222,-256.5787242,1450.185908,107.951265,-277.9528978,1381.004004,112.6731584
"4222",11.725,-256.7906707,1450.27375,108.31019,-277.953144,1380.988428,112.667685
"4223",11.727778,-256.6455917,1450.297041,106.9583466,-277.9533902,1381.015234,112.6708436
"4224",11.730556,-256.9741096,1450.158345,107.1960662,-277.9536364,1381.021875,112.6740998
"4225",11.733333,-257.1418548,1450.302852,108.8037568,-277.9538826,1381.027295,112.6755662
"4226",11.736111,-256.7397012,1450.309639,107.0161452,-277.9541288,1381.036328,112.6834
"4227",11.738889,-256.8618431,1450.426997,107.0066316,-277.954375,1381.043408,112.6844148
"4228",11.741667,-256.7638939,1450.495112,107.0154784,-277.9546212,1381.051685,112.685324
"4229",11.744444,-256.7052962,1450.484004,107.8175812,-277.9548674,1381.044165,112.6856872
"4230",11.747222,-256.4798005,1450.673701,106.8279008,-277.9551136,1381.052246,112.6868882
"4231",11.75,-256.4858423,1450.29062,108.2039902,-277.9553598,1381.061572,112.6886428
"4232",11.752778,-256.9380844,1450.414058,107.0417374,-277.955606,1381.067529,112.690509
"4233",11.755556,-256.3368088,1450.506929,107.8208584,-277.9558522,1381.07644,112.6923722
"4234",11.758333,-256.5570416,1450.692329,107.1216676,-277.9560984,1381.089502,112.6959886
"4235",11.761111,-256.7035879,1450.652241,107.9141296,-277.9563446,1381.099634,112.6923692
"4236",11.763889,-256.7373843,1450.329121,106.9950316,-277.9565908,1381.108325,112.7020598
"4237",11.766667,-256.3037359,1450.805684,107.9321076,-277.956837,1381.125391,112.7049882
"4238",11.769444,-256.6542246,1450.388643,108.1227156,-277.9570832,1381.1271,112.7051378
"4239",11.772222,-256.4654838,1450.94778,107.1678286,-277.9573294,1381.12898,112.7052536
"4240",11.775,-256.2141571,1450.620039,108.3701828,-277.9575756,1382.021118,112.9555926
"4241",11.777778,-256.6393162,1450.786397,107.0423234,-277.9578218,1382.033667,112.9578188
"4242",11.780556,-256.6954741,1449.792012,108.1976104,-277.958068,1382.047656,112.9605944
"4243",11.783333,-256.7554779,1450.600239,107.0135388,-277.9583142,1382.059497,112.9630526
"4244",11.786111,-256.4125704,1450.713227,106.8912214,-277.9585604,1382.020557,113.2756014
"4245",11.788889,-256.4951775,1450.444673,107.2898148,-277.9588066,1381.99541,112.964087
"4246",11.791667,-256.5851856,1450.65793,106.977948,-277.9590528,1382.008398,112.9729678
"4247",11.794444,-256.5985646,1450.181831,108.1039688,-277.959299,1382.027856,112.968509
"4248",11.797222,-256.2665646,1450.605049,107.3313202,-277.9595452,1382.042114,112.9759386
"4249",11.8,-256.9263854,1450.112178,107.3510086,-277.9597914,1382.046851,112.9802248
"4250",11.802778,-256.6595103,1450.645088,106.9934676,-277.9600376,1382.079639,112.9984072
"4251",11.805556,-256.4213215,1450.477388,107.2463012,-277.9602838,1382.091455,113.0228624
"4252",11.808333,-256.6478924,1450.618208,106.9467544,-277.96053,1382.07771,113.0123264
"4253",11.811111,-256.2873936,1450.409688,107.2356738,-277.9607762,1382.066992,112.9960298
"4254",11.813889,-256.0478067,1450.366597,107.3046954,-277.9610224,1382.145752,113.4591508
"4255",11.816667,-256.4789056,1450.327827,107.589781,-277.9612686,1382.140405,113.3298432
"4256",11.819444,-256.4760946,1450.350191,107.2599182,-277.9615148,1382.180737,113.0732484
"4257",11.822222,-256.5583254,1450.302387,108.0018112,-277.961761,1382.158008,113.3970232
"4258",11.825,-256.7208845,1450.291108,106.9227676,-277.9620072,1382.204004,113.0582246
"4259",11.827778,-256.3378161,1450.211616,107.208113,-277.9622534,1382.166773,113.3756928
"4260",11.830556,-256.2024321,1450.090205,107.4082184,-277.9624996,1382.203003,113.0606768
"4261",11.833333,-256.1211081,1450.158491,107.484334,-277.9627458,1382.218506,113.0375764
"4262",11.836111,-256.0992976,1450.57685,107.4587448,-277.962992,1382.221289,113.057416
"4263",11.838889,-256.3661507,1450.331636,108.2720246,-277.9632382,1382.194678,113.355536
"4264",11.841667,-256.499241,1450.621674,106.7326218,-277.9634844,1382.210229,113.2908416
"4265",11.844444,-256.0756025,1450.436133,107.6653826,-277.9637306,1382.264209,113.5561068
"4266",11.847222,-256.2225261,1450.269409,106.6238174,-277.9639768,1382.262866,113.5275482
"4267",11.85,-255.9803902,1450.161084,107.5950622,-277.964223,1382.281372,113.5583314
"4268",11.852778,-256.1911894,1450.454809,107.695545,-277.9644692,1382.291724,113.5655916
"4269",11.855556,-256.1763291,1450.30749,106.9326476,-277.9647154,1382.296289,113.5631348
"4270",11.858333,-256.2370117,1450.338716,108.353064,-277.9649616,1382.295874,113.5634522
"4271",11.861111,-256.3165813,1450.697168,107.0184966,-277.9652078,1382.300415,113.5645096
"4272",11.863889,-256.6171566,1450.710669,106.9944382,-277.965454,1393.090454,113.5734454
"4273",11.866667,-256.2510817,1450.638135,107.9256196,-277.9657002,1393.092969,113.5823812
"4274",11.869444,-256.1501699,1450.585571,107.2560592,-277.9659464,1393.095557,113.591317
"4275",11.872222,-256.2172835,1450.522558,107.8671966,-277.9661926,1393.097632,113.6002528
"4276",11.875,-256.1207388,1450.842749,107.0000988,-277.9664388,1393.099609,113.6091886
"4277",11.877778,-256.1300908,1450.736084,108.3691958,-277.966685,1393.100684,113.6181244
"4278",11.880556,-256.5187676,1450.880659,107.336502,-277.9669312,1393.11355,113.6270602
"4279",11.883333,-256.399759,1450.675806,107.5881208,-277.9671774,1393.113818,113.635996
"4280",11.886111,-256.9079204,1450.81958,107.2182906,-277.9674236,1393.113281,113.6449318
"4281",11.888889,-256.3649533,1450.679097,107.5852536,-277.9676698,1393.114282,113.6538676
"4282",11.891667,-256.7423796,1450.931812,107.1923708,-277.967916,1393.101538,113.6628034
"4283",11.894444,-256.2321279,1450.624023,107.5898696,-277.9681622,1393.111719,113.6717392
"4284",11.897222,-256.2418871,1450.846997,107.2036184,-277.9684084,1393.098462,113.680675
"4285",11.9,-256.3686243,1450.383227,106.9103438,-277.9686546,1393.106763,113.6896108
"4286",11.902778,-256.2219608,1450.429736,107.2731674,-277.9689008,1393.093457,113.6985466
"4287",11.905556,-256.39233,1450.877417,106.9215652,-277.969147,1393.092603,113.7074824
"4288",11.908333,-256.2345925,1450.067187,107.7008498,-277.9693932,1393.088428,113.7164182
"4289",11.911111,-256.1336887,1450.397656,106.8880906,-277.9696394,1393.084595,113.725354
"4290",11.913889,-256.4294526,1450.219043,106.5233262,-277.9698856,1393.102124,113.7342898
"4291",11.916667,-256.1411566,1450.244067,107.6628662,-277.9701318,1393.099976,113.7432256
"4292",11.919444,-256.4745671,1450.64148,107.0070938,-277.970378,1393.098608,113.7521614
"4293",11.922222,-256.5040918,1450.469312,106.2862122,-277.9706242,1393.096069,113.7610972
"4294",11.925,-255.9942171,1450.199487,108.0049592,-277.9708704,1393.094556,113.770033
"4295",11.927778,-256.2726169,1450.130615,107.6622574,-277.9711166,1393.093433,113.7789688
"4296",11.930556,-256.0087183,1450.294678,106.8128646,-277.9713628,1393.094775,113.7879046
"4297",11.933333,-256.3826641,1450.339136,107.8638702,-277.971609,1393.092896,113.7968404
"4298",11.936111,-256.7578746,1450.431714,106.9409606,-277.9718552,1393.095459,113.8057762
"4299",11.938889,-256.3191417,1450.275317,107.9736038,-277.9721014,1393.096191,113.814712
"4300",11.941667,-256.0683915,1450.613428,107.0860916,-277.9723476,1393.099536,113.8236478
"4301",11.944444,-256.4138505,1450.610889,108.0558774,-277.9725938,1393.101636,113.8325836
"4302",11.947222,-256.0480592,1450.428906,106.9867082,-277.97284,1393.104614,113.8415194
"4303",11.95,-256.211497,1450.216138,108.0088638,-277.9730862,1393.106909,113.8504552
"4304",11.952778,-256.1200341,1450.722559,107.0419668,-277.9733324,1393.110913,113.859391
"4305",11.955556,-256.2718456,1450.446948,107.7896546,-277.9735786,1393.113721,113.8683268
"4306",11.958333,-256.12624,1450.781445,107.0077988,-277.9738248,1393.115991,113.8772626
